date,ret
2000-01-31,0.26569865600474196
2000-02-29,-0.022914131080945175
2000-03-31,-0.06007918294200177
2000-04-28,-0.11387448276408284
2000-05-31,0.15741448832778496
2000-06-30,-0.04173039080848902
2000-07-31,0.15986909994995763
2000-08-31,-0.12646970454093326
2000-09-29,-0.1309540535668474
2000-10-31,-0.25247164812457373
2000-11-30,-0.05835054213785257
2000-12-29,0.20488845176693923
2001-01-31,-0.25246452893969984
2001-02-28,-0.19157779099944072
2001-03-30,0.1763542258888968
2001-04-30,-0.038205473427706964
2001-05-31,-0.02220988670150765
2001-06-29,-0.04754640766557502
2001-07-31,-0.15596746204496867
2001-08-31,-0.18600586576869335
2001-09-28,0.10703511989360559
2001-10-31,0.20631292877595678
2001-11-30,0.032020315112846656
2001-12-31,-0.03942128757899224
2002-01-31,-0.12463047184060647
2002-02-28,0.06498922333321665
2002-03-28,-0.14274626110980074
2002-04-30,-0.07995308812727533
2002-05-31,-0.12953591759549685
2002-06-28,-0.13073166920915866
2002-07-31,-1.025127222830562e-05
2002-08-30,-0.16276878602687656
2002-09-30,0.16377170577754607
2002-10-31,0.19564317658450828
2002-11-29,-0.08716200751414638
2002-12-31,-0.004733273756740193
2003-01-31,0.026581293009006402
2003-02-28,0.029326998387350613
2003-03-31,0.191704891178026
2003-04-30,0.16012934613111146
2003-05-30,0.029058245388480387
2003-06-30,0.05615038311092646
2003-07-31,0.05152424544207396
2003-08-29,-0.019523956435637434
2003-09-30,0.10501638442038984
2003-10-31,0.026830523096765087
2003-11-28,-0.008259203857169757
2003-12-31,0.038591897232591585
2004-01-30,-0.001552344786011405
2004-02-27,-0.007142046776578132
2004-03-31,-0.052903607488544835
2004-04-30,0.051188243430648074
2004-05-28,0.05948994831726033
2004-06-30,-0.08371817785266408
2004-07-30,-0.020618102011932166
2004-08-31,0.0567533190577962
2004-09-30,0.046563490030486224
2004-10-29,0.08578979145812407
2004-11-30,0.07506839206827923
2004-12-31,-0.02875675684598878
2005-01-31,0.04834253725577055
2005-02-28,-0.035915485037570125
2005-03-31,-0.06923067226906994
2005-04-29,0.07998194941621982
2005-05-31,0.037638995101100574
2005-06-30,0.05912252060141191
2005-07-29,0.012539316515973375
2005-08-31,0.02309487490829836
2005-09-30,-0.041747422724836725
