date,pi_filter
2000-01-31,0.9999943138894009
2000-02-29,0.9999999596038996
2000-03-31,0.989788544622494
2000-04-28,0.9999125190678637
2000-05-31,0.9999999719571312
2000-06-30,0.9999978524202453
2000-07-31,0.9994210980856539
2000-08-31,0.9517725447911388
2000-09-29,0.9962925094960627
2000-10-31,0.9999967443078016
2000-11-30,0.9999999999999999
2000-12-29,0.9999999999999996
2001-01-31,1.0
2001-02-28,1.0
2001-03-30,1.0
2001-04-30,1.0
2001-05-31,1.0
2001-06-29,1.0
2001-07-31,1.0
2001-08-31,1.0
2001-09-28,1.0
2001-10-31,1.0
2001-11-30,1.0
2001-12-31,1.0
2002-01-31,0.9333333333333333
2002-02-28,0.9333333333333333
2002-03-28,0.9333333333333333
2002-04-30,0.9333333333333333
2002-05-31,0.9333333333333333
2002-06-28,0.9333333333333333
2002-07-31,0.9333333333333333
2002-08-30,0.9333333333333333
2002-09-30,0.9333333333333333
2002-10-31,0.9333333333333333
2002-11-29,0.9333333333333333
2002-12-31,0.9333333333333333
2003-01-31,1.0
2003-02-28,1.0
2003-03-31,1.0
2003-04-30,0.9999999999999988
2003-05-30,0.9999998041787809
2003-06-30,0.9999999973784424
2003-07-31,0.9999999590283359
2003-08-29,0.9999999824620704
2003-09-30,0.9999996179928566
2003-10-31,0.9999942409723832
2003-11-28,0.9999900951863476
2003-12-31,0.9999222325654884
2004-01-30,0.9959870364151098
2004-02-27,0.9175582449630391
2004-03-31,0.7734753492724983
2004-04-30,0.6374160995725305
2004-05-28,0.3759298671984206
2004-06-30,0.3477413117893174
2004-07-30,0.33956748361597555
2004-08-31,0.40152067794327556
2004-09-30,0.33154134693204196
2004-10-29,0.18772027246862683
2004-11-30,0.03536653146291692
2004-12-31,0.0014799574440296614
2005-01-31,7.046943303126528e-05
2005-02-28,4.983881296416981e-05
2005-03-31,8.128310762332693e-05
2005-04-29,0.00020938621243934182
2005-05-31,0.0008622128119081807
2005-06-30,0.0021834568753388685
2005-07-29,0.0017791123394064476
2005-08-31,0.0009264045656546635
2005-09-30,0.0032674181279050514
2005-10-31,0.00901509356095121
2005-11-30,0.036147625929406804
2005-12-30,0.07179595631265122
2006-01-31,0.1351021393234087
2006-02-28,0.13380620414285793
2006-03-31,0.13358002949785114
2006-04-28,0.13347169430720254
2006-05-31,0.13339130988811312
2006-06-30,0.1334378874763781
2006-07-31,0.1335262892032358
2006-08-31,0.13352559979246328
2006-09-29,0.13355162544243998
2006-10-31,0.13359887640518187
2006-11-30,0.13345156868454405
2006-12-29,0.1334848311329528
2007-01-31,0.5000091352135617
2007-02-28,0.5000056398332474
2007-03-30,0.5000114561982855
2007-04-30,0.5000077303195596
2007-05-31,0.5000088201425732
2007-06-29,0.5000053854205088
2007-07-31,0.5000836651004644
2007-08-31,0.5000583776131771
2007-09-28,0.5000068018041477
2007-10-31,0.5000332776857843
2007-11-30,0.508880446434066
2007-12-31,0.6092335708534969
2008-01-31,0.06669235068076204
2008-02-29,0.06666666667177928
2008-03-31,0.06666666666671998
2008-04-30,0.06666666697477328
2008-05-30,0.06666670715802371
2008-06-30,0.06666666666666687
2008-07-31,0.06666666666666667
2008-08-29,0.06666666666666667
2008-09-30,0.06666666666666667
2008-10-31,0.06666666666666667
2008-11-28,0.06666666666666667
2008-12-31,0.06666666666666667
2009-01-30,0.3
2009-02-27,0.3
2009-03-31,0.3
2009-04-30,0.3
2009-05-29,0.3
2009-06-30,0.3
2009-07-31,0.3
2009-08-31,0.3000000000012335
2009-09-30,0.3088208855957278
2009-10-30,0.36498704231224643
2009-11-30,0.3713629192866908
2009-12-31,0.42804854793844777
2010-01-29,0.5574114284227853
2010-02-26,0.12250453811326886
2010-03-31,0.0594709792279706
2010-04-30,0.017439178035163264
2010-05-28,0.5046952447437119
2010-06-30,0.9999999858444765
2010-07-30,0.9990915233606675
2010-08-31,0.9999997333821692
2010-09-30,0.7557584310233438
2010-10-29,0.1809858443568804
2010-11-30,0.02513022828194196
2010-12-31,0.008243381994577146
2011-01-31,0.0006448870376139386
2011-02-28,0.0006335794124370088
2011-03-31,0.0002582176026628236
2011-04-29,0.00022795866390248366
2011-05-31,0.0003332162523309829
2011-06-30,0.0019561436066924025
2011-07-29,0.01504124108443095
2011-08-31,0.9996966470214818
2011-09-30,1.0
2011-10-31,0.9999999929613123
2011-11-30,0.9999999510322296
2011-12-30,0.9999996969675331
2012-01-31,0.999879439244864
2012-02-29,0.9262205078121293
2012-03-30,0.7136224356396166
2012-04-30,0.4645758529317018
2012-05-31,0.9967932891781052
2012-06-29,0.9973269411974381
2012-07-31,0.9995479558801018
2012-08-31,0.996051902805297
2012-09-28,0.9743415406856352
2012-10-31,0.4229288244663724
2012-11-30,0.024230700956573262
2012-12-31,0.0011462849110877697
2013-01-31,0.0014854084349952526
2013-02-28,0.0012123923282907662
2013-03-28,0.0011685925343934164
2013-04-30,0.0011125027087471224
2013-05-31,0.0008280362220781369
2013-06-28,0.0008589875416656842
2013-07-31,0.0010697934295880547
2013-08-30,0.0006199079924220688
2013-09-30,0.00031232112518917273
2013-10-31,0.0003204702178376584
2013-11-29,0.00023362820991320416
2013-12-31,0.0002557268405671356
2014-01-31,0.00011259646415427413
2014-02-28,0.00020189539437561762
2014-03-31,6.164308077720406e-05
2014-04-30,8.892693753124544e-05
2014-05-30,0.00011001694646001054
2014-06-30,4.0287504465655e-05
2014-07-31,1.6441196778945583e-05
2014-08-29,1.1521655989831622e-05
2014-09-30,1.084052577799263e-05
2014-10-31,1.3117014727519072e-05
2014-11-28,6.868517393943559e-05
2014-12-31,6.926962102588565e-05
2015-01-30,0.00037482559387911225
2015-02-27,0.00017636406744819336
2015-03-31,0.0002190500439609736
2015-04-30,0.0010858495606390387
2015-05-29,0.0003111547629125431
2015-06-30,0.0002767345916581818
2015-07-31,0.0010095061937720681
2015-08-31,0.9168546526259519
2015-09-30,0.9999998324004786
2015-10-30,0.9998745177583391
2015-11-30,0.9999979141248959
2015-12-31,0.999999383058988
2016-01-29,0.9999999999955508
2016-02-29,0.9999999999629821
2016-03-31,0.9998140901130524
2016-04-29,0.9471117572056669
2016-05-31,0.6884324788277049
2016-06-30,0.29605430158789126
2016-07-29,0.04201209088279152
2016-08-31,0.005516979215906474
2016-09-30,0.0061104928899877505
2016-10-31,0.0010553133986889516
2016-11-30,0.0016167934130993738
2016-12-30,0.0012804650153056154
2017-01-31,0.0015615868439404746
2017-02-28,0.0022144562166837778
2017-03-31,0.0019862581007373072
2017-04-28,0.0010889060328306047
2017-05-31,0.0010147844815356643
2017-06-30,0.00217210240351899
2017-07-31,0.000812736808312859
2017-08-31,0.0007133241933969615
2017-09-29,0.0020760193395531093
2017-10-31,0.0007085494825369581
2017-11-30,0.0007954201678997492
2017-12-29,0.000875352023381594
2018-01-31,0.0005050001143687107
2018-02-28,0.0026382625888411015
2018-03-29,0.10844767959112743
2018-04-30,0.06834378170847656
2018-05-31,0.0040570327750105405
2018-06-29,0.00039267667335127026
2018-07-31,0.000511173211650446
2018-08-31,0.00021019334562209172
2018-09-28,0.000213322068195469
2018-10-31,0.2481347488371778
2018-11-30,0.38325217785393245
2018-12-31,0.999999999999028
2019-01-31,0.9999999848918778
2019-02-28,0.9684789115925838
2019-03-29,0.809394654150727
2019-04-30,0.1787086882375436
2019-05-31,0.46330046102849526
2019-06-28,0.0814090954706022
2019-07-31,0.005099624754694692
2019-08-30,0.0005400828222554394
2019-09-30,0.0003282555593039854
2019-10-31,0.00044822450599207685
2019-11-29,0.0010852575671888298
2019-12-31,0.00127850389160481
2020-01-31,0.004825694493090385
2020-02-28,0.9755537199258854
2020-03-31,1.0
2020-04-30,0.9999999999999999
2020-05-29,0.9999998203253644
2020-06-30,0.9999681249639704
2020-07-31,0.9840350433838707
2020-08-31,0.5336346226961933
2020-09-30,0.09909765115423895
2020-10-30,0.07677732737218586
2020-11-30,0.0076992523279706
2020-12-31,6.167280431819029e-05
2021-01-29,0.0002114638869578902
2021-02-26,9.202238111615033e-07
2021-03-31,7.242802903381294e-07
2021-04-30,7.349652087987012e-07
2021-05-28,9.637782814376705e-07
2021-06-30,5.824087015941539e-07
2021-07-30,2.483268440856386e-06
2021-08-31,1.325319981912588e-06
2021-09-30,4.762092880147791e-07
2021-10-29,8.201743099442618e-07
2021-11-30,2.1519293385999465e-07
2021-12-31,8.165656493182688e-07
2022-01-31,2.4412628668829476e-06
2022-02-28,0.00017653641644089675
2022-03-31,2.2939513056918153e-05
2022-04-29,0.9993275419130033
2022-05-31,0.9999999911991729
2022-06-30,1.0
2022-07-29,0.999999999995739
2022-08-31,1.0
2022-09-30,1.0
2022-10-31,1.0
2022-11-30,0.9999999999999989
2022-12-30,1.0
2023-01-31,0.9999999973264256
2023-02-28,0.9999999978617115
2023-03-31,0.9097885563977787
2023-04-28,0.6353872019159542
2023-05-31,0.6180510154387621
2023-06-30,0.4796186431259616
2023-07-31,0.279151012683486
2023-08-31,0.4217549144382567
2023-09-29,0.9935840380257696
2023-10-31,0.999999996434455
2023-11-30,0.9969486140023597
2023-12-29,0.9967458364729758
2024-01-31,0.9841970704011127
2024-02-29,0.9975973483001985
2024-03-28,0.9949077086459621
2024-04-30,0.999021115121725
2024-05-31,0.999997822113963
2024-06-28,0.9778813055523781
2024-07-31,0.9959383401241092
2024-08-30,0.9768255224171791
2024-09-30,0.9412254427800508
2024-10-31,0.9955640705921273
2024-11-29,0.9999986842506899
