date,strat_ret,bench_ret,mom12_ret,pi,year
2018-09-30,-0.14128170130557274,-0.09134748839483556,-0.13638391971994387,0.0060534514736931885,2018
2018-10-31,0.028133718009189068,0.015318639203988491,0.040106322813679936,0.9300016502910278,2018
2018-11-30,-0.12768801138650185,-0.0975571705479152,-0.11132000456916032,0.9870094572824024,2018
2018-12-31,0.04215276243070693,0.047732252431647984,-0.02394110257060049,0.9999999999948898,2018
2019-01-31,0.02067665270830705,0.025557673383244096,0.048309230296432346,0.9999977955116325,2019
2019-02-28,-0.03381370058695726,0.0019428871585288193,-0.0096635989567673,0.9998049983444122,2019
2019-03-31,0.003216894333075591,0.016641828010270556,-0.007957229287683745,0.9997866117817585,2019
2019-04-30,-0.07014025787691353,-0.06191371165516732,-0.047548878357568936,0.997853699115004,2019
2019-05-31,0.024176717971498292,0.02581222648930754,0.01681865318688419,0.9999999059495568,2019
2019-06-30,-0.00017441670140651394,0.00965554331145644,0.030424420578778304,0.9999925013219757,2019
2019-07-31,-0.015143557218469718,-0.03016147117714832,-0.04533145023517413,0.999952443672146,2019
2019-08-31,0.04635871953895296,0.058240896543731435,0.039342888582832955,0.999999833237924,2019
2019-09-30,0.05786328233384079,0.048076019123013077,0.021772671617952998,0.4683094543758686,2019
2019-10-31,0.027164666307970087,0.01993233544298526,0.0131943822730046,0.04391529247666947,2019
2019-11-30,0.02406204511511683,0.012849732332626134,0.028418190632586954,0.007096647194986831,2019
2019-12-31,-0.03783394322631041,-0.019224111523363445,-0.0007395138618001112,0.0052079996185639636,2019
2020-01-31,-0.10603084911210062,-0.09718570417473055,-0.10305497384824402,0.006837399433960029,2020
2020-02-29,-0.10525656925828701,-0.05996673973887349,-0.020192691848300366,0.9997487628543152,2020
2020-03-31,0.04412433554609389,0.042707148722042274,0.07527607275758118,0.9999999999993157,2020
2020-04-30,0.07414271875704471,0.06779849287699224,0.06835090744418125,0.9999999554904977,2020
2020-05-31,-0.00632790539702464,0.0005019991469527672,0.042367482111924856,0.9905034299106437,2020
2020-06-30,0.005148398499244509,-0.035841353118747594,-0.004128670475096916,0.9885530069787711,2020
2020-07-31,0.0923265466039699,0.0769187388537206,0.02832424150768752,0.999974339212548,2020
2020-08-31,-0.02924300999911914,0.013263556090718165,0.03774622390373208,0.7112985108253593,2020
2020-09-30,-0.02682124374435462,-0.026316780804695114,-0.053014644606317746,0.13260466023624928,2020
2020-10-31,0.10870566329638888,0.11026794430465342,0.1411115534521492,0.09031712588425038,2020
2020-11-30,0.016223533242677193,0.03082634193677409,0.020025797323625923,0.009700292039453438,2020
2020-12-31,0.003607895288343786,0.0030202318324152313,-0.01632085051375293,0.005401061270602728,2020
2021-01-31,0.032217949761427084,0.029806356095786055,-0.0065771375246443005,0.005546970427796154,2021
2021-02-28,0.03116610187397116,0.05147149167095322,0.0038778377691562156,0.005535547713019569,2021
2021-03-31,0.006913218408165576,-0.026498717631867823,0.018232126542134176,0.005534974206135937,2021
2021-04-30,0.03218796342856799,0.011909941820777524,-0.04542706900117472,0.009266685844431424,2021
2021-05-31,0.032352477902339555,0.014844529684621473,0.009635262014288916,0.00660754523690683,2021
2021-06-30,-0.05773587714898766,-0.02415687800986385,-0.04942782011677669,0.005541344711539869,2021
2021-07-31,0.03750361031414458,0.03184413768911041,0.05466474915709714,0.008314235343978788,2021
2021-08-31,0.026834138042726337,0.04121175407255607,0.04449218145459974,0.005674808401396293,2021
2021-09-30,0.010936898285502287,-0.012531797443816994,0.004306297021558588,0.005541966298990877,2021
2021-10-31,-0.020199273378868746,-0.035007180620677036,0.0052116154179358476,0.005945664823088099,2021
2021-11-30,0.004776940670576572,0.029666944623507507,0.02808026672691463,0.044677268460478856,2021
2021-12-31,-0.14018121565375397,-0.050062014275895544,-0.10984844353228791,0.010166365401329633,2021
2022-01-31,0.013095359429469244,-0.007271367860887547,-0.02622072069818375,0.4812945712553459,2022
