date,strat_ret,bench_ret,mom12_ret,pi,year
2015-02-28,-0.0058250334461828835,-0.02123852953790157,-0.03983827256254297,0.005858084964974216,2015
2015-03-31,-0.03227348397086101,0.01969357563471868,0.010936833565157213,0.010551420739192338,2015
2015-04-30,0.016864602832076095,0.0026376665041348718,0.017467312473805993,0.00609476245363347,2015
2015-05-31,-0.061294002131834606,-0.058528759267789325,-0.033576807734376,0.0058236242870765365,2015
2015-06-30,0.042083502270830096,0.031340399334407736,0.03519722821779648,0.7990535688014957,2015
2015-07-31,-0.03349679702646351,-0.05797291230938357,-0.028513575475342164,0.40086011362969065,2015
2015-08-31,-0.05536666581707514,-0.01848353093782566,0.0028366938571672278,0.9999927596145899,2015
2015-09-30,0.08463834642849083,0.045844497530685466,0.012174389102858748,0.9999999998744846,2015
2015-10-31,-0.015483921799133464,0.004981535172090186,-0.003920054030825099,0.9994595050584831,2015
2015-11-30,-0.039008047145989704,-0.015916967523375732,0.009733203784359214,0.9976548830039217,2015
2015-12-31,-0.06746171527679505,-0.02367040302992364,-0.057896465331685715,0.9999364227877864,2015
2016-01-31,0.0947845934038912,0.00400015700226208,-0.03257937980216792,0.9999999999289588,2016
2016-02-29,0.02330065609512013,0.013790274994948622,0.03385274094537371,0.999999999614618,2016
2016-03-31,-0.007551561349893203,0.007269287359834042,-0.03600477930167487,0.999999374101664,2016
2016-04-30,-0.0032593248111510787,0.00354399757452797,0.03108859807389564,0.9999923288384994,2016
2016-05-31,0.06782192996385929,0.03422144497290629,0.010923856288833961,0.9120136250848718,2016
2016-06-30,0.016612871693320996,0.0304365194868904,0.022894932129960802,0.3763616266122836,2016
2016-07-31,0.02548711324887791,0.008373766554455153,-0.007950580111852157,0.040032021118586586,2016
2016-08-31,0.005784099398506442,0.00843306604949425,0.02748897556490639,0.008722716086864828,2016
2016-09-30,-0.0014570383378439437,0.003143110821484652,-0.02732590924861126,0.006680166160885004,2016
2016-10-31,0.008789603650143234,-0.03278906912720405,-0.024813780527577687,0.00653230648818714,2016
2016-11-30,0.046002125018354476,0.05332041405243862,0.003317165089910128,0.03117100721377031,2016
2016-12-31,0.009409183989451517,-0.006128515932543361,0.07799835022378994,0.008133788908176022,2016
2017-01-31,-0.008088982623874356,0.03376357912615496,-0.019793381489353015,0.0062408649390433045,2017
2017-02-28,0.013575562516027064,0.013063930431750883,0.01003958859517964,0.006417384298524799,2017
2017-03-31,0.047717737851459,-0.01090512285352556,-0.024460260886099067,0.006428656292999281,2017
2017-04-30,0.040150904865573885,0.052526839147090276,0.03187075693997004,0.006233047106682317,2017
2017-05-31,-0.04046195577310574,-0.03156332586470117,-0.03161546605511887,0.0064168856496021765,2017
2017-06-30,0.06932424392510923,0.004188434629309175,0.0779168004024909,0.055294684596849,2017
2017-07-31,0.012702597240905182,0.015883977107957477,0.01714041291048394,0.027440366583210602,2017
2017-08-31,-0.018304090066976274,-0.008116308265589374,-0.024579823239590105,0.008410816066265255,2017
2017-09-30,0.009346286389015407,0.016268661913996355,0.03548816679285139,0.009219787129563629,2017
2017-10-31,-0.02248908454238468,-0.019522886338635533,-0.027226839276501887,0.006608022499283399,2017
2017-11-30,0.057564755673626886,0.04424703748049321,0.06510455301732843,0.012985885719766088,2017
2017-12-31,-0.007143814776181676,-0.020831231223498187,-0.0009366276717996929,0.006850360232576163,2017
2018-01-31,-0.02522706762101092,-0.03598879165815508,-0.006929030256593265,0.01414433348572289,2018
2018-02-28,-0.023839002884476292,-0.02205979967103275,-0.04070526674214254,0.9556962850933346,2018
2018-03-31,0.02794909644511814,0.06450490469506158,0.04384645201719262,0.9999991800902032,2018
2018-04-30,0.011238832741630013,0.024234823992865723,0.06492332281016482,0.4304489660368208,2018
2018-05-31,-0.019859936971737546,-0.0009970271781690409,0.0020450980128399556,0.04726134053831661,2018
2018-06-30,0.03659296662898857,0.016474982975346823,0.02415138583482198,0.008627298124112386,2018
2018-07-31,-0.0404264666904564,-0.033487445601045114,-0.04820045435002432,0.006153771638104481,2018
2018-08-31,-0.0020565285023879812,0.009034087574389709,0.010794551988036116,0.03465291392491034,2018
2018-09-30,-0.05732516047229188,-0.04867263016256507,-0.0463168821285439,0.024230949116961026,2018
2018-10-31,-0.09068910645267411,-0.014494266269680159,-0.029677401607196275,0.9999832554435143,2018
2018-11-30,-0.05441793150944255,-0.03863999000126374,-0.02569871958360125,0.9999999998480894,2018
2018-12-31,0.09938770631575322,0.03938899248649355,-0.013091975401896211,1.0,2018
2019-01-31,0.0015474139390483175,0.024806867317018068,0.07288589053730346,0.9999999997516728,2019
2019-02-28,0.022658554610182246,0.03459446918602701,0.0899281921179019,0.9999912236536944,2019
2019-03-31,-0.04193723690144008,0.01870984772102232,-0.03219399876212223,0.9610253802791633,2019
2019-04-30,-0.05668032245612574,-0.026634734207559407,-0.013710074592239503,0.37812456547543577,2019
2019-05-31,0.039467979370882283,0.03778991207641178,0.045047212756412235,0.8813810563303125,2019
2019-06-30,0.0038439568517761383,0.0235467895358287,-0.010569539807892082,0.22660684287203225,2019
2019-07-31,-0.035677462130967674,-0.036267080754727454,-0.11241571368742727,0.02400795329914922,2019
2019-08-31,0.037552945272394604,0.03138970931520028,0.04151965780463143,0.114666842561118,2019
2019-09-30,0.01800091502889745,-0.019234411190066025,-0.017563529562156937,0.013658414712288711,2019
2019-10-31,0.009476267604942058,0.020406190802805337,0.019346905168310405,0.011725283994190584,2019
2019-11-30,0.057779722733087825,0.030776192834307374,0.0525319081470915,0.007082586862814753,2019
2019-12-31,-0.0077350070186955975,-0.030605820929166812,0.014942485125332987,0.006781491535288801,2019
2020-01-31,-0.07382543071269325,-0.09519416234736894,-0.07731020290353212,0.04874611025577047,2020
2020-02-29,-0.1577645199879617,-0.12769196182927767,-0.18121528287366218,1.0,2020
2020-03-31,0.05106987221497463,0.04297584923883783,0.06523245461862182,1.0,2020
2020-04-30,-0.017498513941162232,0.03533620714376189,0.03015718675659798,1.0,2020
2020-05-31,0.045826522774349704,0.011316373456991059,-0.006720532916506597,1.0,2020
2020-06-30,-0.06154611356600824,-0.04055717045610196,0.005139528881452415,1.0,2020
2020-07-31,0.13574934071993433,0.014371488107122868,0.019324811336106116,1.0,2020
2020-08-31,-0.08372914717507224,-0.01093726119733964,0.030648161857164437,1.0,2020
2020-09-30,-0.022050933414757702,-0.04872850531581088,-0.08901168799832819,1.0,2020
2020-10-31,0.3056066687824731,0.12145317156247765,-0.010597216121385094,1.0,2020
2020-11-30,0.016574248233617875,0.02713744256437549,0.03671301682139858,1.0,2020
2020-12-31,-0.0929740792841499,-0.007755559346795579,0.04706633579710309,0.9999983921882918,2020
2021-01-31,0.11571299496739307,0.008986421822548388,0.06550220543283679,0.321440381080919,2021
2021-02-28,0.011461851683744936,0.04394813501311466,-0.031063859067254777,0.03242377208901945,2021
2021-03-31,0.017890916823925636,0.03846444270862717,0.07495212997273389,0.0077385483744355455,2021
2021-04-30,-0.00786045411573846,0.009876440986976464,-0.010134038908814662,0.006168753662057582,2021
2021-05-31,-0.06348514462963811,0.006349897333586556,-0.042516534255284115,0.006071055542892604,2021
2021-06-30,0.011714227478102614,0.0030148764213179923,0.040138900490957044,0.006064983236658017,2021
2021-07-31,0.021866559028282145,0.019312813885371885,0.029460143445592096,0.006064605839949126,2021
2021-08-31,-0.02383585540589407,-0.007474992933099581,-0.040724334608454094,0.006064582383952759,2021
2021-09-30,-0.004168766445794639,0.013912207639807963,0.019116923637510507,0.006798242233008191,2021
2021-10-31,-0.04152701572628944,-0.014377058344538585,-0.05432466061437493,0.005808436420209768,2021
2021-11-30,0.051094547188628395,0.04429573093286877,0.026710417136974,0.01491702747056742,2021
2021-12-31,0.014448070940954906,0.011131678486045337,-0.1118331004114344,0.006618650077671376,2021
2022-01-31,0.0012731109935412513,0.004586030940285842,-0.060799177755510275,0.00572997661898695,2022
2022-02-28,0.010009503844179488,0.018805783756706093,0.020391082431548524,0.005964300796383044,2022
2022-03-31,-0.021137340250491916,0.00997089046790264,0.0014053075016771726,0.005975274287683245,2022
2022-04-30,0.003684111329489749,0.00643174310516946,0.030081088373339164,0.005975937732105984,2022
2022-05-31,-0.07405206913287868,-0.0491614773521899,-0.02442556191533214,0.005975977844627386,2022
2022-06-30,0.015800930470447623,0.034986100627265426,-0.008730369193651404,0.9361186437134986,2022
2022-07-31,-0.11951672252324952,-0.019739999546502164,0.0428493334209957,0.31601880595786724,2022
2022-08-31,-0.021405264745471345,-0.05345353349731666,-0.03999373483014672,0.6527688038658012,2022
2022-09-30,0.04774003929073724,0.029010384883288887,0.04926397796794551,0.9999999999769824,2022
2022-10-31,0.08305898513666879,0.06911800928588972,0.02269565633334894,0.9999980550898475,2022
2022-11-30,-0.02389743383955801,-0.015471487015497078,-0.025746221763875587,0.30767586221473403,2022
2022-12-31,0.05977507340953927,0.03682333465234415,-0.008238417963291412,0.06166698821923628,2022
2023-01-31,0.02833842284793569,0.019801425185757376,0.05357456553447873,0.01041959229516054,2023
2023-02-28,-0.011801380037077498,-0.019528343204865743,0.008839431145927073,0.006782924422964679,2023
2023-03-31,0.03901330551938452,0.030428371538401628,0.047202602789341415,0.018054352719659,2023
2023-04-30,-0.08762442665648933,-0.05059014483119028,-0.07787505522750594,0.007258279894404719,2023
2023-05-31,0.009402246666468793,0.0066372074765097076,0.025598305739644063,0.8325410332114146,2023
2023-06-30,0.05927944043356081,0.024381038674616412,0.07268286176618055,0.982398275392667,2023
2023-07-31,-0.01809387063851569,-0.020833651314509774,0.006338540948687301,0.4543802025988671,2023
2023-08-31,0.007642090423428682,0.023979941548963317,0.0008506165652254925,0.8133910912475636,2023
2023-09-30,-0.05259373594169915,-0.036799380478268556,-0.03661575134981512,0.3153406847667076,2023
2023-10-31,0.11716126288162661,0.026351897225939717,0.13600475394093703,0.9991794633897212,2023
2023-11-30,0.0679684816274079,0.03545200517194962,0.055757055439400134,0.8673464298684825,2023
2023-12-31,-0.02977944909324566,-0.010719199959251571,0.007909357338557467,0.17718041005562765,2023
2024-01-31,0.02242176501206304,0.0031738182812864014,0.06294288876625048,0.022395574595944684,2024
2024-02-29,0.09373742556649418,0.04920215727954965,0.07799029866856981,0.009013311964126943,2024
2024-03-31,-0.04628602874555348,0.027419007093276757,-0.028257091766216106,0.007303272375172741,2024
2024-04-30,0.014711112251872795,0.020883988103991787,0.03284427749197509,0.007191876978124426,2024
2024-05-31,-0.02085510774194054,-0.009302767791772618,0.010691650777085875,0.0071846307832599396,2024
2024-06-30,0.027243017472856432,0.028155793068874863,0.007256771059529927,0.00795405392515216,2024
2024-07-31,-0.008091667929663362,0.01470247435629398,0.03021087887572521,0.0072342296470515035,2024
2024-08-31,-0.017114461823983473,-0.01875390469418089,0.02702934670961244,0.0071873853320602275,2024
2024-09-30,-0.0032863036798839824,-0.01894926280759864,0.007087005590142116,0.011395706703021851,2024
2024-10-31,0.05697050093508314,0.0256912991284411,0.06514019653167442,0.17749076418807877,2024
2024-11-30,-0.029380422369385623,-0.01155982452029248,-0.00454589656344778,0.02484677731698128,2024
2024-12-31,0.05381952218036974,0.05752792873056015,0.08416073433318638,0.021922997988028152,2024
2025-01-31,-0.02026715833796309,0.017558151697577747,0.10382272406358137,0.007589613315502148,2025
2025-02-28,-0.04530641903301673,-0.016020325637302213,-0.05088454812544051,0.00681734755535278,2025
2025-03-31,0.01301247521746602,5.363620399193372e-06,0.020520506566454613,0.01009660059860298,2025
2025-04-30,0.07874716971832674,0.036204694133620846,0.08111444378783896,0.008624899849084475,2025
2025-05-31,0.06214448123187979,-0.0017094240195338417,0.06276691887923938,0.006884972679872847,2025
2025-06-30,0.06979272324122544,0.03828102800539971,0.07962718445524944,0.006771383382863371,2025
2025-07-31,0.012332701898515805,0.017204411256157914,0.01103552087836346,0.006763978655226524,2025
2025-08-31,0.07504218055302068,0.013402541480414205,0.07412348889763709,0.006763495989943242,2025
2025-09-30,0.05903864376768199,0.04348639844268005,0.01600751347396576,0.006763464527861092,2025
2025-10-31,-0.030968769945775996,0.002894477687933441,-0.007279107562080781,0.006763462477001969,2025
2025-11-30,0.07209044337626706,0.017439526916984933,0.07097200076573454,0.0067634623433143045,2025
2025-12-31,0.05072262401543559,0.02721004451452723,0.05246053711840545,0.006763462334599568,2025
