date,strat_ret,bench_ret,mom12_ret,pi,year
2000-01-31,0.3576869658625716,0.007749632594192802,0.3419466716971986,1.0,2000
2000-02-29,-0.13872857534661193,0.07961499739386552,-0.13772827659077239,0.47981952020509283,2000
2000-03-31,-0.09151896142303133,-0.04051942555639443,-0.14190979208958449,0.03651796703482835,2000
2000-04-28,-0.14672153523234197,-0.03205449611281265,-0.15610241005772035,1.0,2000
2000-05-31,0.13908486559419053,0.03314390721516968,0.1584618487269624,1.0,2000
2000-06-30,-0.0907470402008092,-0.017854849395362214,-0.0730375403032717,1.0,2000
2000-07-31,0.22181457272102983,0.07320660149233982,0.22918943442673018,1.0,2000
2000-08-31,-0.031173529611060187,-0.04700127733733207,-0.05317373910753543,0.07539022304109266,2000
2000-09-29,-0.1444028274089916,-0.014028482504320434,-0.1470561694601689,1.0,2000
2000-10-31,-0.3221678956922393,-0.09454693947421691,-0.32440949969079647,1.0,2000
2000-11-30,-0.016873978255273644,0.013501156078989586,0.06779897368805174,1.0,2000
2000-12-29,0.1922068014803533,0.02834952458559402,-0.05971332658755833,1.0,2000
2001-01-31,-0.18416755348717098,-0.09497996217907073,-0.07472371519477401,1.0,2001
2001-02-28,-0.12435336287136327,-0.06816051025712908,-0.0775750104599862,1.0,2001
2001-03-30,0.1699740727252837,0.08224518760309558,0.045821788457274686,1.0,2001
2001-04-30,-0.06922573226561834,0.006787687623471865,0.02548637825104275,1.0,2001
2001-05-31,-0.050162381977836484,-0.020870511564607265,-0.009639543048322676,1.0,2001
2001-06-29,-0.02283673997778451,-0.014394942961649405,-0.027451424366526193,1.0,2001
2001-07-31,-0.15601612838594126,-0.06286302155385468,-0.03664131336430983,1.0,2001
2001-08-31,-0.20494453486153258,-0.08396643432234478,-0.047984489914605945,1.0,2001
2001-09-28,0.12713462996088234,0.022133878091296334,-0.026356073964590682,1.0,2001
2001-10-31,0.2152609116445546,0.07714676933924047,0.041108285002811856,1.0,2001
2001-11-30,0.035736222829808505,0.012654075104013757,0.029229255464023506,1.0,2001
2001-12-31,0.02131105866618388,-0.012274062590798492,-0.017430312976547672,1.0,2001
2002-01-31,-0.058415558851617866,-0.0195052327663301,-0.06817974323457392,0.9999770842754698,2002
2002-02-28,0.022386352680674775,0.04035647355434653,0.038380290412788565,0.999999958796515,2002
2002-03-28,-0.12562806693528386,-0.05509428154286935,-0.000619610599277062,0.9965282475833896,2002
2002-04-30,-0.019828911936865312,-0.009858613706013989,-0.01504905987882883,0.9999999958095899,2002
2002-05-31,-0.08307472104941745,-0.0721030718188004,-0.02618833122609997,0.9999999587148584,2002
2002-06-28,-0.04524634332326707,-0.07397075329139748,-0.08686812055262616,1.0,2002
2002-07-31,-0.0290674321519133,0.007062591340926958,0.014353134207874055,1.0,2002
2002-08-30,-0.170560685862833,-0.10323564266254653,-0.01626118198360877,1.0,2002
2002-09-30,0.08781693875049498,0.08301944357544788,0.012147836892564915,1.0,2002
2002-10-31,0.07779364129636575,0.05663847783928207,0.019515593535020366,1.0,2002
2002-11-29,-0.03210615657789505,-0.05718157099308897,-0.036151312846333716,1.0,2002
2002-12-31,-0.018286041030350336,-0.02631594518786694,-0.013497035336533606,1.0,2002
2003-01-31,0.024372432042742028,-0.017420467345007587,-0.014781708005158992,1.0,2003
2003-02-28,0.005799421001440234,0.012135588738968762,0.02152519839943757,1.0,2003
2003-03-31,0.1493371461459475,0.08069715128622723,0.046155918171605685,1.0,2003
2003-04-30,0.12076373138710352,0.056862327491785505,0.0633113016978229,0.9999999989466792,2003
2003-05-30,0.01972218111694222,0.01352069102924882,0.01998105963982306,0.3116752412301666,2003
2003-06-30,0.05187249955426001,0.020186040986262983,0.03368364798943313,0.0187006838385957,2003
2003-07-31,0.030754470639870364,0.02220786264421125,0.013215759773405451,0.00243397085032251,2003
2003-08-29,-0.007682868515178304,-0.012301040905752583,-0.015692536531247296,0.0017745303975133873,2003
2003-09-30,0.06003652275919053,0.05859896474062336,0.10677163879507938,0.0019016519230602492,2003
2003-10-31,0.0029267435488695356,0.012453512330062207,0.030142991853529855,0.0017532442862706857,2003
2003-11-28,0.02005718792818547,0.045409446486137206,-0.021014424995846333,0.0017473275526582908,2003
