strategy,arm,lam,oos_start,n_mo,net_ann,to_mo,net_ir,minus_static,ci_lo,ci_hi,p,net_ir_2013,obj
investment,mlp_flexible,1.0,2001,299,0.0137807699485011,0.0467072151025966,0.2345907316128016,0.0,0.0,0.0,1.0,-0.0859229186299552,-0.546705811282659
investment,rebound_rule,1.0,2001,299,0.0146904931733153,0.0468166440247262,0.252496761335963,0.0179060297231613,-0.0086129073313546,0.0489206920393633,0.1856,-0.0719587885481514,-0.5471092351233994
investment,cluster_rule,1.0,2001,299,0.0137807699485011,0.0467072151025966,0.2345907316128016,0.0,0.0,0.0,1.0,-0.0859229186299552,-0.546705811282659
investment,monthly,2.0,2001,299,0.0178320396543921,0.0990592196082559,0.2377162275003407,0.0031254958875391,-0.2151385580915028,0.2082614546036237,0.99,0.0585266921190233,-2.3595892309437514
investment,static,2.0,2001,299,0.0137807699485011,0.0467072151025966,0.2345907316128016,0.0,0.0,0.0,1.0,-0.0859229186299552,-1.1071923925138192
investment,gbm_conservative,2.0,2001,299,0.0137807699485011,0.0467072151025966,0.2345907316128016,0.0,0.0,0.0,1.0,-0.0859229186299552,-1.1071923925138192
investment,gbm_flexible,2.0,2001,299,0.0137807699485011,0.0467072151025966,0.2345907316128016,0.0,0.0,0.0,1.0,-0.0859229186299552,-1.1071923925138192
investment,ridge_conservative,2.0,2001,299,0.0137807699485011,0.0467072151025966,0.2345907316128016,0.0,0.0,0.0,1.0,-0.0859229186299552,-1.1071923925138192
investment,ridge_flexible,2.0,2001,299,0.0137807699485011,0.0467072151025966,0.2345907316128016,0.0,0.0,0.0,1.0,-0.0859229186299552,-1.1071923925138192
investment,mlp_conservative,2.0,2001,299,0.0137807699485011,0.0467072151025966,0.2345907316128016,0.0,0.0,0.0,1.0,-0.0859229186299552,-1.1071923925138192
investment,mlp_flexible,2.0,2001,299,0.0137807699485011,0.0467072151025966,0.2345907316128016,0.0,0.0,0.0,1.0,-0.0859229186299552,-1.1071923925138192
investment,rebound_rule,2.0,2001,299,0.0146904931733153,0.0468166440247262,0.252496761335963,0.0179060297231613,-0.0086129073313546,0.0489206920393633,0.1856,-0.0719587885481514,-1.1089089634201144
investment,monthly,5.0,2001,299,0.0178320396543921,0.0990592196082559,0.2377162275003407,0.0031254958875391,-0.2151385580915028,0.2082614546036237,0.99,0.0585266921190233,-5.925721136840968
investment,static,5.0,2001,299,0.0137807699485011,0.0467072151025966,0.2345907316128016,0.0,0.0,0.0,1.0,-0.0859229186299552,-2.7886521362073
investment,gbm_conservative,5.0,2001,299,0.0137807699485011,0.0467072151025966,0.2345907316128016,0.0,0.0,0.0,1.0,-0.0859229186299552,-2.7886521362073
investment,gbm_flexible,5.0,2001,299,0.0137807699485011,0.0467072151025966,0.2345907316128016,0.0,0.0,0.0,1.0,-0.0859229186299552,-2.7886521362073
investment,ridge_conservative,5.0,2001,299,0.0137807699485011,0.0467072151025966,0.2345907316128016,0.0,0.0,0.0,1.0,-0.0859229186299552,-2.7886521362073
investment,ridge_flexible,5.0,2001,299,0.0137807699485011,0.0467072151025966,0.2345907316128016,0.0,0.0,0.0,1.0,-0.0859229186299552,-2.7886521362073
investment,mlp_conservative,5.0,2001,299,0.0137807699485011,0.0467072151025966,0.2345907316128016,0.0,0.0,0.0,1.0,-0.0859229186299552,-2.7886521362073
investment,mlp_flexible,5.0,2001,299,0.0137807699485011,0.0467072151025966,0.2345907316128016,0.0,0.0,0.0,1.0,-0.0859229186299552,-2.7886521362073
investment,rebound_rule,5.0,2001,299,0.0146904931733153,0.0468166440247262,0.252496761335963,0.0179060297231613,-0.0086129073313546,0.0489206920393633,0.1856,-0.0719587885481514,-2.7943081483102583
lowvol,monthly,0.0,2001,288,0.0022241287471267,0.2116935676087745,0.0341394041620925,-0.0600733731849222,-0.1721933187582503,0.0440478044022987,0.2764,-0.1639240483530721,0.0022241287471267
lowvol,static,0.0,2001,288,0.0058015219223375,0.1067594399118784,0.0942127773470147,0.0,0.0,0.0,1.0,-0.0620978566868484,0.0058015219223375
