strategy,family,params,gross_ir,net_ir_0,net_ir_meas,to_mo,to_calm,to_crash,to_recovery,n_names,breakeven_bp,alpha_ff5lo,t_ff5lo,alpha_ff6lo,t_ff6lo,mean_hs_bp,hs_fallback_frac,net_ir_meas_pre,net_ir_meas_post,net_ir_stress3,net_ir_stress5
xgb,regime3,"(30, 15, 20)",0.45472232809521357,0.45472232809521357,0.4329907183916259,0.587311214837203,0.5420785729999801,0.7645852177822661,0.6637348953433208,127.4804469273743,35.34697861459939,0.026771507494849245,0.977566771904434,0.025344799739408376,0.8707673236902893,1.7096869813103355,0.0,,0.4329907183916259,0.4191211880254523,0.4052045688065507
xgb,regime3,"(30, 15, 30)",0.44884076018943425,0.44884076018943425,0.42725571242554894,0.5814133896375482,0.5411533059337579,0.7645392585224374,0.6147596330744322,128.62011173184356,35.04522253345849,0.02665234789861986,0.9748184871141223,0.02521029251089596,0.8675938515214766,1.7058466083545947,0.0,,0.42725571242554894,0.4137776293313468,0.40025408058800044
xgb,regime3,"(30, 15, 40)",0.44098155534131905,0.44098155534131905,0.4195067911211335,0.5776039485805287,0.5404574555787375,0.7654791222970567,0.5824921351915963,129.34078212290504,34.5873696580789,0.025513038024885967,0.9326714893979522,0.024130053363686146,0.8304933554630046,1.7044638771663556,0.0,,0.4195067911211335,0.40624396512906474,0.39293812097173925
xgb,regime3,"(30, 20, 10)",0.37059533036968034,0.37059533036968034,0.34875391333894856,0.5928734272763323,0.5425327613159175,0.7190555956054134,0.7752372621257767,126.88268156424581,28.823202639476296,0.01722907965427528,0.6235031309434079,0.015732678769250677,0.5374699825349876,1.7159752714450538,0.0,,0.34875391333894856,0.33441965862050393,0.3200507392054856
xgb,regime3,"(30, 20, 15)",0.4321217465983157,0.4321217465983157,0.410561417306284,0.5829463887176259,0.5416095927176316,0.7204395880612379,0.6863309929842213,127.80446927374301,33.815723120502355,0.024619370675480888,0.8977183051732204,0.022833341763069125,0.7850493973658516,1.7078722010381333,0.0,,0.410561417306284,0.39700167655530044,0.383398450500388
xgb,regime3,"(30, 20, 30)",0.42261307757228067,0.42261307757228067,0.4012333991763843,0.573152204113692,0.5401476708335984,0.7203882932441952,0.6044400536999811,129.81005586592178,33.25410488632525,0.024163720913454964,0.8871683817699598,0.022382796918678664,0.7748328310571903,1.7030213487459172,0.0,,0.4012333991763843,0.38829350574375354,0.37531226856073496
xgb,regime3,"(30, 20, 40)",0.4148721797995716,0.4148721797995716,0.3936168440176732,0.5691532148823516,0.5394933464094995,0.7209290489439822,0.5706400932907613,130.59217877094972,32.812979371797056,0.022989915908998043,0.8437778076146064,0.021262514198041094,0.7363706540183163,1.7015471209210982,0.0,,0.3936168440176732,0.3809192462512864,0.36818266194488874
xgb,regime3,"(30, 30, 10)",0.32351448532892674,0.32351448532892674,0.30187150816951624,0.5811625365219825,0.5422729014433771,0.6255517368092653,0.794693688788497,128.58659217877096,25.376938185127933,0.014500252471233774,0.5354763696707194,0.013659933412140496,0.47576965619444556,1.7123861222845602,0.0,,0.30187150816951624,0.28822782158061105,0.27456121832978664
xgb,regime3,"(30, 30, 15)",0.38233217543085696,0.38233217543085696,0.36093979787631236,0.5711272253357503,0.541322620370832,0.6248081781975835,0.7078699774879288,129.62011173184356,30.13861853893107,0.021644948605277204,0.8053239731402957,0.02049296645269931,0.7186382753348841,1.7037095873215904,0.0,,0.36093979787631236,0.3480434890470821,0.3351161473999343
xgb,regime3,"(30, 30, 40)",0.3614109216411496,0.3614109216411496,0.3404031131271807,0.5553880286726409,0.5392033841298165,0.6224806605183967,0.5777213939752107,132.75977653631284,28.887917506101097,0.019542232281825344,0.7326711902036988,0.01845971173092909,0.6531772868653041,1.6959504491581034,0.0,,0.3404031131271807,0.3285579704289349,0.3166872312873962
xgb,regime3,"(30, 30, 20)",0.3852336397573193,0.3852336397573193,0.36385551280975814,0.5678003701598362,0.540818419573285,0.625795471677898,0.6787324090613241,130.41899441340783,30.375419920093428,0.022101435068639486,0.8275220107549677,0.02095063540781384,0.7395165265933503,1.7030970846072637,0.0,,0.36385551280975814,0.3511514322667023,0.33841603078962396
xgb,regime3,"(30, 40, 10)",0.31886374891738384,0.31886374891738384,0.29726727447366896,0.5767788816038306,0.5422591339505539,0.5936883378111308,0.7970946881380034,129.96648044692736,25.069154869207885,0.014102699130461239,0.5261210603184093,0.013273483677264549,0.46690825909622247,1.7119771395661632,0.0,,0.29726727447366896,0.2838696114772014,0.2704519202096207
xgb,regime3,"(30, 40, 15)",0.3671716502503405,0.3671716502503405,0.34567556200292165,0.5664190968160336,0.5413092004217113,0.5906202730076874,0.7103925460716237,131.04469273743015,28.80472233795616,0.0202462016499659,0.7632118907080089,0.019019278150264645,0.6757560071279484,1.7030742378862882,0.0,,0.34567556200292165,0.3329487659969129,0.32019437028819364
xgb,regime3,"(30, 40, 20)",0.37343695495722673,0.37343695495722673,0.3520052554519033,0.5621645163284924,0.5408049996241642,0.5891018556478673,0.6759436961219784,131.95530726256985,29.38363976709518,0.021108287748904643,0.7993540045455885,0.01988817583271798,0.7099937394561696,1.703012112134535,0.0,,0.3520052554519033,0.33954380068010925,0.3270545084688487
xgb,regime3,"(30, 40, 30)",0.36308525377904544,0.36308525377904544,0.34190853554232126,0.5542734656272916,0.5398648919421876,0.5837871057154149,0.6155047409700677,133.49720670391062,28.829090309147805,0.020686794727551795,0.7790231438139453,0.01943653382651979,0.6897699852558847,1.6979655086030634,0.0,,0.34190853554232126,0.3300420904516639,0.31815033583626096
xgb,regime3,"(40, 10, 15)",0.4802601940007054,0.4802601940007054,0.4592863205340137,0.5510639836761002,0.4785345391994336,0.8175796273417834,0.6978818165479722,137.0,38.665172559985415,0.024902996728727225,0.913322478286349,0.023744060943652293,0.8181219348627664,1.7118526801128398,0.0,,0.4592863205340137,0.44392916700225055,0.42852269658242614
xgb,regime3,"(40, 10, 30)",0.47932346878154664,0.47932346878154664,0.4585413266589855,0.5425011952980879,0.47685272695313646,0.8177235811562038,0.6288755492934825,138.8268156424581,38.82242965486195,0.025378893239606203,0.9360089433149725,0.02421115423775548,0.8387063243608379,1.706728437806085,0.0,,0.4585413266589855,0.4437451681906018,0.4289004655022248
xgb,regime3,"(40, 10, 20)",0.48525696962124576,0.48525696962124576,0.4643251661249227,0.5482888863900633,0.4779848282829108,0.8180177774663674,0.6750148136729333,137.7094972067039,39.11419957376725,0.025506264646582608,0.9398495243701802,0.024352805407604282,0.8428246876333068,1.7108208320391622,0.0,,0.4643251661249227,0.4491501748770249,0.43392498396989626
xgb,regime3,"(40, 15, 10)",0.4322211595327498,0.4322211595327498,0.4114499735274102,0.5510761312839695,0.47896279075832904,0.7610653966945704,0.7723112223239799,137.37430167597765,35.301424306505055,0.019497436618740878,0.7146594920505308,0.018311145854846562,0.6320540541530713,1.7163125861877424,0.0,,0.4114499735274102,0.39625317552110983,0.3810160477966428
xgb,regime3,"(40, 10, 40)",0.47171325003643944,0.47171325003643944,0.45103801890378553,0.5385784567030306,0.47569691044520407,0.8192877114077193,0.5979303817676026,139.56424581005587,38.39377218647911,0.024353358650702737,0.8964255873388546,0.02322765952504751,0.803519865201106,1.705812472947132,0.0,,0.45103801890378553,0.43643241697836316,0.42178076571853906
xgb,regime3,"(40, 15, 20)",0.5147031573641984,0.5147031573641984,0.4942349246979087,0.5379231379599705,0.47617684579634045,0.764440593624694,0.6634257328359495,139.0167597765363,42.255757682863376,0.028282771838727072,1.0418925640761176,0.026872341736646273,0.9313240515915653,1.707364465309288,0.0,,0.4942349246979087,0.47993376128582577,0.4655794644534711
xgb,regime3,"(40, 15, 30)",0.5092163564834659,0.5092163564834659,0.48890354326046576,0.5319165369149988,0.4750733140986988,0.7645793057792264,0.6144302141210144,140.23463687150837,42.02037465741407,0.028250007372743417,1.0421065184420482,0.026822734187141133,0.9309113939967545,1.7032465592001544,0.0,,0.48890354326046576,0.47500182649544975,0.46104876494656827
xgb,regime3,"(40, 15, 40)",0.5020214751169878,0.5020214751169878,0.48182820981102376,0.5277718106249669,0.4739253048286428,0.7655218799479276,0.5821891776939383,141.0223463687151,41.65031660345089,0.027230091303249528,1.0036502607484217,0.02585792231866583,0.8973296890615753,1.701908397402244,0.0,,0.48182820981102376,0.46814433908658054,0.4544117137705995
xgb,regime3,"(40, 20, 10)",0.4138457706583525,0.4138457706583525,0.3932471905026474,0.5443714745004944,0.4778240856985334,0.7184734291919733,0.7754609101575639,138.43016759776538,34.00919894833553,0.017800169077773903,0.656768193992022,0.01623422062236056,0.5648279462808234,1.713260251876767,0.0,,0.3932471905026474,0.37850325098991977,0.36372086168046663
xgb,regime3,"(40, 20, 15)",0.4911661471650592,0.4911661471650592,0.47084448621890407,0.5334406316491221,0.4756080405016385,0.7198966923910491,0.6861621913582124,139.3854748603352,40.550068183184486,0.025963730682773176,0.9605023341192962,0.024166027379346856,0.8424909199114579,1.704584398845395,0.0,,0.47084448621890407,0.4568572510521829,0.4428209839881182
xgb,regime3,"(40, 20, 40)",0.4750861344716839,0.4750861344716839,0.45509054801940063,0.5192570062082486,0.47289502119492144,0.7202192808850464,0.5712299983234639,142.3854748603352,39.70730393455401,0.024528075518188384,0.9130584275246126,0.022782418580493947,0.7999855816341367,1.6978085928072724,0.0,,0.45509054801940063,0.4419815531148174,0.4288284148565434
xgb,regime3,"(40, 20, 30)",0.4818044856355921,0.4818044856355921,0.46167861880870237,0.5234827304167415,0.4739051535281125,0.7201465928692302,0.6040161451173522,141.52513966480447,40.03724791107479,0.0255541293644605,0.9519747420496616,0.02375731550918286,0.8340271510202826,1.6993718464254057,0.0,,0.46167861880870237,0.44832460926430656,0.4349240151886113
xgb,regime3,"(40, 30, 10)",0.3645908066839201,0.3645908066839201,0.34421501336876303,0.5311169594503531,0.4774299338399314,0.6147944007117558,0.7952457993977234,140.43016759776538,30.263627914108366,0.014697147449483536,0.5568005408908023,0.013808778447471519,0.49288843000075266,1.7093248830668377,0.0,,0.34421501336876303,0.33025952951152093,0.3162770656779755
xgb,regime3,"(40, 30, 15)",0.43917618536743236,0.43917618536743236,0.41904585808556294,0.5200994253222939,0.47518924974981736,0.6140968566358184,0.7082062838780939,141.51396648044692,36.57403010379104,0.022595694256263194,0.858348413432127,0.02145477402604505,0.7676748977879203,1.6998565963861,0.0,,0.41904585808556294,0.405822321257112,0.3925622496248204
xgb,regime3,"(40, 30, 20)",0.44151302585101415,0.44151302585101415,0.42140268423594573,0.5166621896515312,0.4746300129046385,0.615094368877982,0.6784029803986841,142.37430167597765,36.78685137836417,0.02297313215275039,0.8783432878718116,0.02182615741440674,0.7862142423211099,1.6991776413522355,0.0,,0.42140268423594573,0.4083799271742251,0.39532050138239105
xgb,regime3,"(40, 30, 40)",0.41785360379467185,0.41785360379467185,0.3981373110328999,0.5038964053010728,0.4724429398254957,0.611390852088225,0.5786284451569359,144.89385474860336,35.368231876896004,0.02060241565750813,0.7887205001963329,0.01951297964894235,0.7046819481820855,1.691435838737334,0.0,,0.3981373110328999,0.38599251782319205,0.3738175219119397
