permno,avg_wt,pct_months,avg_wt_when_held
82775,0.0010524182074344933,0.2727272727272727,0.0038588667605931417
85992,0.0010429865366751007,0.7272727272727273,0.0014341064879282634
85663,0.0010312953306628196,0.2727272727272727,0.003781416212430338
12366,0.0010245849171504307,0.7272727272727273,0.0014088042610818424
87842,0.001011732479268308,0.2727272727272727,0.0037096857573171295
82694,0.0009999848095353198,0.8181818181818182,0.0012222036560987242
79094,0.0009806961640887052,0.7272727272727273,0.0013484572256219696
83011,0.0009781141011269874,0.8181818181818182,0.001195472790266318
93089,0.0009464851533133501,0.5454545454545454,0.001735222781074475
91556,0.000929641397868421,0.18181818181818182,0.005113027688276315
32942,0.0009233623203075366,0.7272727272727273,0.001269623190422863
89258,0.0009037870704613916,0.2727272727272727,0.0033138859250251024
16304,0.0008994815258298026,0.8181818181818182,0.0010993663093475366
92203,0.0008963246824486567,0.5454545454545454,0.0016432619178225374
16309,0.000862387694217509,0.18181818181818182,0.0047431323181963
85792,0.0008337438017309926,0.18181818181818182,0.0045855909095204594
90505,0.000813823701759829,0.18181818181818182,0.00447603035967906
19285,0.000800933423585426,0.18181818181818182,0.0044051338297198435
84761,0.0007476226998965804,0.5454545454545454,0.0013706416164770642
70228,0.0007145745437434149,0.8181818181818182,0.0008733688867975071
76709,0.0006891686303375144,0.18181818181818182,0.003790427466856329
91547,0.0006825224426746573,0.2727272727272727,0.002502582289807077
91531,0.0006736884399997648,0.7272727272727273,0.0009263216049996766
18886,0.0006694875435111273,0.7272727272727273,0.0009205453723278001
77037,0.0006684005843690424,0.18181818181818182,0.003676203214029733
85257,0.0006568200449134435,0.18181818181818182,0.0036125102470239397
17341,0.0006544164492753949,0.5454545454545454,0.001199763490338224
79698,0.0006278017594036589,0.18181818181818182,0.003452909676720124
91849,0.0006190784992414395,0.5454545454545454,0.0011349772486093058
81677,0.0006059207109158705,0.2727272727272727,0.0022217092733581916
82486,0.0005932284183144996,0.2727272727272727,0.0021751708671531654
15202,0.0005927782046826568,0.18181818181818182,0.0032602801257546124
75912,0.0005830468854687309,0.5454545454545454,0.0010689192900260067
88182,0.0005808614517384529,0.18181818181818182,0.003194737984561491
15315,0.0005784592155375246,0.2727272727272727,0.0021210171236375904
16968,0.0005764319048842495,0.5454545454545454,0.001056791825621124
20391,0.0005293242748951842,0.2727272727272727,0.0019408556746156752
23340,0.0005232398035149806,0.2727272727272727,0.0019185459462215955
79785,0.0005218590448556058,0.18181818181818182,0.0028702247467058324
81655,0.0005149406307437689,0.18181818181818182,0.0028321734690907293
12449,0.0004979917086050951,0.5454545454545454,0.000912984799109341
13181,0.00049496883801968,0.2727272727272727,0.0018148857394054937
82598,0.0004866088955114977,0.2727272727272727,0.0017842326168754916
79210,0.0004852021675781129,0.2727272727272727,0.0017790746144530807
16655,0.0004850826769177816,0.2727272727272727,0.001778636482031866
27334,0.0004811610411716065,0.2727272727272727,0.0017642571509625573
84381,0.00046740070602736947,0.18181818181818182,0.002570703883150532
47626,0.0004644775073954081,0.2727272727272727,0.001703084193783163
19849,0.0004429480532900903,0.2727272727272727,0.0016241428620636645
