date,market,r2_sel_ew,r3_capscore_monthly_nocap,m1_monthly_cap,m2_semiann_cap_nofee,r4_full_spmo
2014-09-30,0.023415419242672854,0.0020150400000000014,0.013406223738462866,0.009419987532364282,0.009419987532364282,0.008763154544550584
2014-10-31,0.02976976653788848,0.028899969999999997,0.0388389905786797,0.0369439612976402,0.029132646729251168,0.029132646729251168
2014-11-28,-0.0034771912241905968,-0.00654428,-0.017073803350065024,-0.014154219973268746,-0.01462095216929474,-0.01462095216929474
2014-12-31,-0.03055783412074148,-0.010190459999999998,-0.014527000246618897,-0.015785415888563265,-0.025718797282031483,-0.025718797282031483
2015-01-30,0.05916297027905422,0.05374993939393939,0.05604560599839582,0.05402091996901909,0.06315082651043738,0.06315082651043738
2015-02-27,-0.015421088643524275,-0.004193390000000001,-0.019151361811111853,-0.018690190727716095,-0.022703699638793207,-0.022703699638793207
2015-03-31,0.009602553798809024,-0.027967500000000003,-0.020118466146185326,-0.024763952113262797,-0.024763952113262797,-0.025429033690994973
2015-04-30,0.01262941048884528,0.04004048,0.03630033337728791,0.03477828551664759,0.03399197173959948,0.03399197173959948
2015-05-29,-0.017761057116632728,-0.004388,-0.006988178426802976,-0.002170755200689583,-0.019269955860491156,-0.019269955860491156
2015-06-30,0.02085104543143175,0.027626240000000007,0.02369291178443026,0.03028162027298941,0.031575073319010334,0.031575073319010334
2015-07-31,-0.060230757227264516,-0.05797433999999999,-0.06363350756179721,-0.0633561172230575,-0.05450301388568514,-0.05450301388568514
2015-08-31,-0.02485050489448867,-0.029739079999999998,-0.02141961875864532,-0.021395961321022772,-0.008127997049676617,-0.008127997049676617
2015-09-30,0.08090936808279608,0.053297029999999995,0.0733245166759968,0.0733245166759968,0.0733245166759968,0.07275781339536608
2015-10-30,0.0029497882203938335,0.006976610000000002,0.005954803934454103,0.005954803934454103,0.0018298530068955362,0.0018298530068955362
2015-11-30,-0.017075622832710607,-0.00874364,-0.0014182899810925298,-0.0015869481936597067,-0.0007606305512574637,-0.0007606305512574637
2015-12-31,-0.052763864491112714,-0.05601875,-0.04362619779882207,-0.03935584521017107,-0.06467091341156445,-0.06467091341156445
2016-01-29,-0.001737057256090213,0.0006144299999999995,-0.027242606479770018,-0.026221662703619503,-0.01113215474002505,-0.01113215474002505
2016-02-29,0.06689538673824816,0.054880119999999984,0.0569973907865275,0.0565164036771647,0.04420874229159249,0.04420874229159249
2016-03-31,0.006472210506039048,-0.005462870000000002,-0.01096286818549508,-0.01096286818549508,-0.01096286818549508,-0.011652075100803995
2016-04-29,0.0180840005581425,0.029236843205430005,0.026590087828768275,0.026590087828768275,0.02487452489920353,0.02487452489920353
2016-05-31,0.0015022319487102151,0.035819903531839996,0.02331570641459345,0.02331570641459345,0.009470256155616264,0.009470256155616264
2016-06-30,0.037427144051028136,0.01843858,0.029386328090674745,0.029386328090674745,0.03970788011646011,0.03970788011646011
2016-07-29,0.0032289820738003938,-0.014212849999999999,-0.014645680936936967,-0.01499068241459137,-0.001468559924945852,-0.001468559924945852
2016-08-31,0.0011365729678498681,-0.00347742,0.002925096075856527,0.002925096075856527,0.0019469269845734717,0.0019469269845734717
2016-09-30,-0.01577537548341717,-0.020930139999999996,-0.021490856085602413,-0.021516101127411216,-0.021516101127411216,-0.022025980607041307
2016-10-31,0.04007256896400771,0.008370809999999998,-0.01029732122325926,-0.010211529750750285,-0.00370356020295364,-0.00370356020295364
2016-11-30,0.01884442234188874,0.011832849999999999,0.01877804631695027,0.01877804631695027,0.028113110361865132,0.028113110361865132
2016-12-30,0.02068313134847441,0.022427309999999995,0.02520194721179605,0.02527145927970062,0.02320480302867768,0.02320480302867768
2017-01-31,0.03927783570185184,0.037689459999999994,0.03585958312002193,0.03585958312002193,0.04192085149769684,0.04192085149769684
2017-02-28,0.001588633959887489,0.003967290000000001,-0.0006693302151308106,-0.0006693302151308106,0.01378020809228708,0.01378020809228708
2017-03-31,0.011743358509359996,0.0091689,0.010222983198294787,0.010222983198294787,0.010222983198294787,0.009353935947357079
2017-04-28,0.015795605854016317,0.010522550000000002,0.018348135036432858,0.01838530224832905,0.016773529057190224,0.016773529057190224
2017-05-31,0.004834852164381618,0.004038299999999999,0.010980732206337296,0.012364944558441655,0.010521091943425953,0.010521091943425953
2017-06-30,0.021296945115956038,0.036235590000000005,0.04391904621200205,0.044831601753476315,0.03642686015189308,0.03642686015189308
2017-07-31,0.005167596726021946,0.02416865437532,0.033897009239802385,0.025259222918153752,0.004745694060553716,0.004745694060553716
2017-08-31,0.021083580469521454,0.04505431999999999,0.020865810786762872,0.0312522054315344,0.043088762113913,0.043088762113913
2017-09-29,0.025437113381889254,0.047795730000000015,0.06848672199086449,0.06215388306541772,0.06215388306541772,0.06156103262835111
2017-10-31,0.03228686368636294,0.02532615,0.024868470519711496,0.026520391282545783,0.024233801950083032,0.024233801950083032
2017-11-30,0.012276985884030197,-0.005462,0.0026328893380880214,0.000893831186167669,0.0037192619279738156,0.0037192619279738156
2017-12-29,0.06132874575829605,0.06727928282828283,0.0840478850672396,0.08236647384936256,0.08464395660755986,0.08464395660755986
2018-01-31,-0.03505502856789003,-0.03264018,-0.018798169546694804,-0.019438854498219943,-0.0065748930204243185,-0.0065748930204243185
2018-02-28,-0.026319106460510836,-0.010229889999999998,-0.03289483997161015,-0.03293523058518428,-0.031309449827812946,-0.031309449827812946
2018-03-29,0.00435221952676769,-0.008844679999999999,0.008717706105426552,0.008480400495850528,0.008480400495850528,0.00786993352953608
2018-04-30,0.023948994231818024,0.043382680000000014,0.049591765958311274,0.04933134902839682,0.03301071542797316,0.03301071542797316
2018-05-31,0.005730204016395414,-0.010803340000000002,-0.007388946588685918,-0.009388929202545346,-0.005505416908116777,-0.005505416908116777
2018-06-29,0.037097320785927625,0.017667270000000002,0.024879318437313603,0.021479580482788006,0.03018474173666936,0.03018474173666936
2018-07-31,0.03550672046865996,0.06476562000000001,0.06393598006477447,0.061511606227399485,0.039867697251170425,0.039867697251170425
2018-08-31,0.00554711086134102,0.0037398899999999996,0.011320849459124538,0.012290881862857215,0.012497724100926614,0.012497724100926614
2018-09-28,-0.0688291482277901,-0.10940839000000001,-0.10809538055705555,-0.10207348804663753,-0.10207348804663753,-0.10266856954641901
2018-10-31,0.018659255497054602,-0.005942030000000002,0.020328750144002063,0.013026725281039316,0.022180280497342785,0.022180280497342785
2018-11-30,-0.09016901053992765,-0.08730579999999998,-0.08549177791655428,-0.08209923075547339,-0.08177742910108401,-0.08177742910108401
2018-12-31,0.08054771774429714,0.07760676,0.05810555022049283,0.05999242043106704,0.08404446744682942,0.08404446744682942
2019-01-31,0.03273352550590615,0.049007720000000005,0.04282609294592985,0.04255085517458193,0.05583160020426721,0.05583160020426721
2019-02-28,0.017310668622484544,0.01684973,0.028371824867618165,0.025444885487535172,0.021587137043742786,0.021587137043742786
2019-03-29,0.042466145184309426,0.021061029999999994,0.010154341531763512,0.010154341531763512,0.010154341531763512,0.009491475026975098
2019-04-30,-0.06501117003009313,-0.030827869999999997,-0.023457447284738947,-0.023457447284738947,-0.02414517880522573,-0.02414517880522573
2019-05-31,0.06994430696884579,0.05997393999999999,0.05961188066013486,0.057707841540186544,0.05518302081903583,0.05518302081903583
2019-06-28,0.015192336623443584,0.015537425938259998,0.019490049629440148,0.01973849808124719,0.014655364466936965,0.014655364466936965
2019-07-31,-0.018312463510685453,0.023617160000000005,0.024886983382759856,0.025332258128192547,0.004978694718590386,0.004978694718590386
2019-08-30,0.015998725512074038,-0.03199348,-0.008635126297020512,-0.009900099003073697,-0.009889774318639556,-0.009889774318639556
2019-09-30,0.023490210566614697,0.002544409999999999,0.00026421105093158386,-0.001630941926052266,-0.001630941926052266,-0.0021786863030452065
2019-10-31,0.03902012345741751,0.01714023,0.014120453990548704,0.012153039643895167,0.0187052002516951,0.0187052002516951
2019-11-29,0.02867811730542379,0.02124571,0.025663435295360134,0.02469217662240265,0.01874305606955177,0.01874305606955177
2019-12-31,0.004044055397635646,0.042461,0.04607753872807488,0.04209692230501892,0.03611881847259169,0.03611881847259169
2020-01-31,-0.07934782700188805,-0.078838,-0.07901641809055188,-0.07935107768464329,-0.07387776598938504,-0.07387776598938504
2020-02-28,-0.11850492083821591,-0.13997484,-0.0875000531636549,-0.10169876188902298,-0.07903566882212008,-0.07903566882212008
2020-03-31,0.1324241429576706,0.11730375,0.12085873789663847,0.1097655548245998,0.1097655548245998,0.10924714064497541
2020-04-30,0.05231542573817201,0.09872762,0.06994652204162924,0.0805726827323517,0.06108327153301279,0.06108327153301279
2020-05-29,0.02393190739573837,0.016490212121212117,0.07385226811086143,0.04921135599537174,0.01600406021952095,0.01600406021952095
2020-06-30,0.06109648201408137,0.07393969696969697,0.08861949796279998,0.09027438008091816,0.0744369293896573,0.0744369293896573
2020-07-31,0.07930449742538478,0.033334171717171714,0.14344714422760926,0.13032230433494382,0.07175360816268997,0.07175360816268997
2020-08-31,-0.037382449896564224,-0.016955839999999996,-0.06600870067367057,-0.05214901878432363,-0.03333493744756762,-0.03333493744756762
2020-09-30,-0.026695285715214206,-0.022199000000000003,-0.044479360270856964,-0.042437005823550505,-0.042437005823550505,-0.04311202252646664
2020-10-30,0.11639604087233861,0.11319360606060605,0.10129536607514343,0.11596515517336044,0.12034861009383854,0.12034861009383854
2020-11-30,0.041826705176213,0.05255261,0.06008827301287745,0.05135855104485763,0.05280960784739838,0.05280960784739838
2020-12-31,-0.007874579667738616,0.020954,0.02145398916209968,0.022157182901813663,0.022320886351665604,0.022320886351665604
2021-01-29,0.023466409408520104,0.02258309,-0.030853522123741487,-0.018083510371856477,-0.03458766663997526,-0.03458766663997526
2021-02-26,0.03477666877248704,-0.04825992999999999,-0.02006420810565285,-0.029053126429922443,-0.00586741807464716,-0.00586741807464716
2021-03-31,0.05392994452201228,0.045768579999999996,0.06769701051537164,0.06296971441017137,0.06296971441017137,0.06262122262768718
2021-04-30,0.0033034799308202935,-0.016186439999999996,-0.01926071197204826,-0.012988885300235755,-0.022759368357269792,-0.022759368357269792
2021-05-28,0.02830361788503297,0.014923800000000001,0.026149464260927364,0.02237559976097125,0.09579542078434856,0.09579542078434856
2021-06-30,0.021681661398699197,0.0011967799999999997,0.013048803262824803,0.011886111140480599,0.023824217682566647,0.023824217682566647
2021-07-30,0.030171857812195363,0.03491507,0.03281583617925416,0.03281583617925416,0.04576742399131509,0.04576742399131509
2021-08-31,-0.046035065646241095,-0.04532596999999999,-0.051751309533802116,-0.050015641217769795,-0.05068936416242269,-0.05068936416242269
2021-09-30,0.06999694330078227,0.08038547,0.0823003195744551,0.07901282519581515,0.07901282519581515,0.07814510123978363
2021-10-29,-0.009668037071564911,-0.03150265656565656,-0.032139121145240035,-0.03127151232834647,-0.027006808026548812,-0.027006808026548812
2021-11-30,0.034337368323056075,0.015613799999999997,0.01167901552398499,0.010660625072207863,0.025799618179283806,0.025799618179283806
2021-12-31,-0.05534961693300012,-0.045369679999999996,-0.054019467713010506,-0.0511320492532281,-0.0802744982013106,-0.0802744982013106
2022-01-31,-0.02722064153394047,0.0030498400000000016,-0.018703014983992978,-0.015585426709122142,-0.021776287762200232,-0.021776287762200232
2022-02-28,0.03584966292507746,0.03714228,0.03895740603952382,0.04036606281825194,0.016303869763469894,0.016303869763469894
2022-03-31,-0.09335952492760696,-0.07227127,-0.10076465604304326,-0.10076465604304326,-0.10076465604304326,-0.10144560677328089
2022-04-29,-0.0027317670863563565,0.024821838383838387,0.001581539160327696,0.012204711720893706,0.031889118960870697,0.031889118960870697
2022-05-31,-0.08221309240412036,-0.09878445000000001,-0.08418142593767182,-0.08465449696385782,-0.09783836056214668,-0.09783836056214668
2022-06-30,0.09489926035192595,0.07267554000000001,0.07656421957380664,0.06501473874534437,0.08664832472258896,0.08664832472258896
2022-07-29,-0.03776782013616996,0.0028461700000000003,-0.014338620701487345,-0.011610032242718837,-0.02601033116206446,-0.02601033116206446
2022-08-31,-0.0905055940248107,-0.07614947999999999,-0.05286372706474394,-0.05286372706474394,-0.08392545970591618,-0.08392545970591618
2022-09-30,0.0785290411255021,0.11688026000000001,0.14358053586538613,0.14346609340277314,0.14346609340277314,0.14289261226538896
2022-10-31,0.052137113607259075,0.03016929,0.018583393291538186,0.018742288021611642,0.024141426355712998,0.024141426355712998
2022-11-30,-0.060552854222840666,-0.053356129999999995,-0.035642480224939106,-0.035642480224939106,-0.03640652827754739,-0.03640652827754739
2022-12-30,0.06379222361609543,0.006748510000000001,-0.011283329621707763,-0.011283329621707763,-0.0036264205549698127,-0.0036264205549698127
2023-01-31,-0.022643422378447575,-0.029061079999999996,-0.03999900349426834,-0.03999900349426834,-0.040494523202211904,-0.040494523202211904
2023-02-28,0.03881335345062113,-0.00837328,0.009699229022739689,0.009999208149949682,0.011900493689604691,0.011900493689604691
2023-03-31,0.01330170388856807,0.013462370000000001,0.03494675215628448,0.03313158527024827,0.03313158527024827,0.032651806253960726
2023-04-28,0.009968323898968474,-0.04715908999999999,-0.046127176635753254,-0.04383318284140468,-0.04801490134031742,-0.04801490134031742
2023-05-31,0.0665873157056309,0.07209745,0.05828705689191186,0.05828705689191186,0.05803558838685152,0.05803558838685152
2023-06-30,0.0342697616212875,-0.00489558,-0.007840145413516336,-0.007840145413516336,0.007296828890424338,0.007296828890424338
2023-07-31,-0.015944631268054874,-0.01597204,0.01016701672763224,0.011887448900417763,0.024758069149606488,0.024758069149606488
2023-08-31,-0.046350321727828256,-0.05264012,-0.06643536336411235,-0.058570770178677685,-0.00824700928052689,-0.00824700928052689
2023-09-29,-0.02209014193202543,-0.03448028,-0.023180872354228457,-0.018487828407971606,-0.018487828407971606,-0.019304693948715552
2023-10-31,0.09244913908923967,0.10784087000000002,0.09823403420428674,0.09279445713700078,0.10479734558979929,0.10479734558979929
2023-11-30,0.045099875877569764,0.05576899,0.03961323094970831,0.044577190276419924,0.06101942569772692,0.06101942569772692
2023-12-29,0.01769013893493504,0.04466032,0.08100739319989293,0.07226293552119152,0.06639053703615883,0.06639053703615883
2024-01-31,0.05511186351218714,0.10045524,0.10901371574114342,0.1100986345873476,0.1231414527279081,0.1231414527279081
2024-02-29,0.0322568140076117,0.0525013,0.034020068538145806,0.03135151036305524,0.04741757804218451,0.04741757804218451
2024-03-28,-0.03882777352325651,-0.05242673999999999,-0.045791469379575324,-0.04056834157509115,-0.04056834157509115,-0.04106928151880926
2024-04-30,0.048905585008803314,0.04344814,0.0815120683765568,0.06680501207975774,0.06421653815359651,0.06421653815359651
2024-05-31,0.037653355493306874,0.016689380000000004,0.07553112475073097,0.06443806171167632,0.07410785128472347,0.07410785128472347
2024-06-28,0.009895393296073607,0.010471459999999998,-0.03803426490528839,-0.03442762981604929,-0.0367464434833918,-0.0367464434833918
2024-07-31,0.023869433211558204,0.022951860000000004,0.02778633447779925,0.03298802140231079,0.032103592529573614,0.032103592529573614
2024-08-30,0.021994829274436967,0.030365009999999998,0.019795909455731803,0.01953042281920078,0.02779103165035287,0.02779103165035287
2024-09-30,-0.0058645182141201105,0.018032230000000003,0.026256856322602135,0.010376213584076725,0.010376213584076725,0.009866243889081533
2024-10-31,0.06521378701814226,0.08256168000000001,0.061302533965104294,0.0660505246162405,0.0706417525580092,0.0706417525580092
2024-11-29,-0.02296475258005,-0.07467898,-0.012790546319789917,-0.0082566394049222,-0.004469895330945812,-0.004469895330945812
2024-12-31,0.008695470678057045,0.061054880000000006,-0.015387961378226232,0.005406985963028168,0.04704240182422119,0.04704240182422119
2025-01-31,-0.01710548673776757,-0.02457934,0.0034788949181755384,-0.006651138412509448,-0.016232605477923483,-0.016232605477923483
2025-02-28,-0.05942876068403168,-0.07182458,-0.10066917928192377,-0.09411302711557756,-0.07799250438523765,-0.07799250438523765
2025-03-31,-0.002619148943035587,0.022892869999999996,0.026703992006537218,0.030694391407876075,0.030694391407876075,0.03023955301042944
2025-04-30,0.06493073197777055,0.07267658,0.0698311484792496,0.07206051058486833,0.11065549722570185,0.11065549722570185
2025-05-30,0.05245119300516626,0.030771040000000006,0.016208478360647496,0.015435988384273057,0.06172721367595797,0.06172721367595797
2025-06-30,0.024330914848180035,0.009586859999999997,-0.00832346078488658,-0.00832346078488658,0.04141403283795477,0.04141403283795477
2025-07-31,0.018180586703304816,0.0015964000000000004,0.015445151930242195,0.015445151930242195,0.014883655703841097,0.014883655703841097
2025-08-29,0.03954475953111833,0.039312269999999996,0.041496455979926426,0.041496455979926426,0.06690410284822147,0.06690410284822147
2025-09-30,0.02549290005338135,-3.815000000000075e-05,-0.022051511273052462,-0.01944055883780485,-0.01944055883780485,-0.020011976401647927
2025-10-31,-0.0007017137339770964,-0.013329739999999994,-0.013461075193158393,-0.01712875349342414,-0.03137299930795241,-0.03137299930795241
2025-11-28,-0.0006025031751141119,0.0026197600000000014,-0.009818231198084391,-0.004549420827902014,0.008665533128306617,0.008665533128306617
