permno,avg_wt,pct_months,avg_wt_when_held
10107,0.03268642063465466,0.3592814371257485,0.09097720409978881
14593,0.03090753517915604,0.33532934131736525,0.09217068526641177
84788,0.02364101014276784,0.30538922155688625,0.07741271948710253
86580,0.019363200733274848,0.3772455089820359,0.05132784956280793
50876,0.019196651343564967,0.4491017964071856,0.04274454365833799
92611,0.017109944183542263,0.4311377245508982,0.03968556498127164
91233,0.016202883045550207,0.4311377245508982,0.03758168706398451
13407,0.015565131106281776,0.2155688622754491,0.07220491374302934
92655,0.012735001993708119,0.32335329341317365,0.03938417283239363
90319,0.012622202266813884,0.17964071856287425,0.07026359261859728
66181,0.012323583697357544,0.3592814371257485,0.0343006412909785
11850,0.011930790950913197,0.1437125748502994,0.083018420366771
12490,0.011105147906492727,0.17964071856287425,0.06181865667947618
55976,0.010791715144114478,0.23353293413173654,0.046210677668387636
43449,0.010709841888383153,0.33532934131736525,0.031938278488571184
14542,0.010628759568633446,0.16167664670658682,0.06574084622080686
22752,0.009626552444914985,0.2155688622754491,0.04465650717502229
21936,0.009385830194557934,0.17964071856287425,0.05224778808303916
47896,0.009368730866187662,0.16167664670658682,0.05794733535753109
48725,0.00898358242950751,0.33532934131736525,0.026790326173709893
14541,0.00866999243353894,0.1437125748502994,0.060328697350041795
66093,0.008332417851100863,0.16167664670658682,0.05153754744940164
20482,0.008329258260401162,0.32335329341317365,0.025759002397907297
87055,0.008106794473159522,0.41317365269461076,0.01962079242054551
83443,0.008013638487905636,0.2155688622754491,0.03717437854111781
93436,0.007798803160187288,0.1437125748502994,0.05426667198963655
93002,0.007625847122168748,0.16167664670658682,0.04716727664452522
38703,0.007471406917878351,0.1437125748502994,0.05198853980357019
77702,0.007277979306189917,0.33532934131736525,0.02170397400238779
19561,0.007138848939247336,0.2155688622754491,0.0331163270237307
92602,0.006898857888613499,0.2155688622754491,0.03200303520551262
18163,0.006857908283408702,0.10778443113772455,0.0636261490738474
77274,0.006673622052726127,0.2155688622754491,0.03095819118903509
21178,0.0064113545069703235,0.3592814371257485,0.0178449367110674
89393,0.00630397865014524,0.3413173652694611,0.01846955148375886
26403,0.006210095241764459,0.1437125748502994,0.04321191272394436
13901,0.006005032053863378,0.19161676646706588,0.031338761031099505
75510,0.005928095827125932,0.3592814371257485,0.016499866718833845
13856,0.005797204967959288,0.2155688622754491,0.026892589712477807
17778,0.0056046787559307755,0.17964071856287425,0.031199378408014653
22111,0.0054735519498407695,0.0718562874251497,0.07617359796861738
17005,0.005347950028284138,0.2155688622754491,0.024808545964540307
91937,0.005110610450403168,0.2994011976047904,0.01706943890434658
15579,0.004994607281264733,0.25149700598802394,0.01985950990407644
11308,0.004948341970802349,0.10778443113772455,0.04590961717355513
24205,0.004920778883984349,0.25149700598802394,0.019565954133937767
15488,0.004758068383754872,0.17964071856287425,0.02648658066956879
59408,0.004666700172955709,0.10778443113772455,0.043296607160200194
78975,0.0044740290028138,0.33532934131736525,0.01334219363339115
12060,0.004468245845364369,0.16167664670658682,0.027636928006512945
18542,0.004437683571284551,0.2155688622754491,0.02058592101123667
86783,0.004249446004209132,0.25149700598802394,0.016896606731022022
65875,0.004083024190952089,0.10778443113772455,0.03788139110494439
40539,0.004062059315470316,0.30538922155688625,0.013301253052618485
18411,0.003964400377846182,0.2634730538922156,0.01504670143409801
13928,0.003963068170603013,0.17964071856287425,0.022061079483023438
89525,0.0038657644700783567,0.1437125748502994,0.0268992777709619
13721,0.0038396920400930066,0.1437125748502994,0.026717857112313836
10104,0.003829743939618106,0.10778443113772455,0.035531513217567985
24766,0.0037523271285942804,0.3592814371257485,0.010443977174587414
69032,0.003671437375155078,0.17964071856287425,0.020437668055029935
57665,0.0036537561137465592,0.1437125748502994,0.025424052958153143
70519,0.0035981233715664486,0.10778443113772455,0.03338258905842205
19393,0.0035863004887363836,0.17964071856287425,0.019963739387299204
62092,0.0035307480868231205,0.2155688622754491,0.016378748069429475
89179,0.003519872977789812,0.2874251497005988,0.012246224735227055
49680,0.003508414717251249,0.2155688622754491,0.01627514604947107
90215,0.0034899955965545758,0.15568862275449102,0.022416510177869775
12308,0.0034072849965180786,0.25149700598802394,0.013548014152821884
19350,0.003265804161327239,0.17964071856287425,0.01817964316472163
14008,0.003194748670026302,0.16167664670658682,0.019760112144236758
59176,0.0030121361058035234,0.16167664670658682,0.018630619617377348
79103,0.002928993316354165,0.5149700598802395,0.005687696323617972
27959,0.0028918944130692436,0.2155688622754491,0.01341517686062677
64186,0.0028873067163149705,0.2874251497005988,0.010045421283845835
76605,0.002805169754454967,0.40718562874251496,0.006889166896970286
76614,0.002791495704372776,0.30538922155688625,0.0091407800515736
12052,0.002790079986758403,0.23353293413173654,0.011947265584324443
64390,0.002775905561787239,0.30538922155688625,0.009089729976832724
11552,0.0027368624245040817,0.1437125748502994,0.019044001037174237
14702,0.002728196620440949,0.2155688622754491,0.012655800989267735
13447,0.0026314020270303737,0.2874251497005988,0.009155086219043174
76744,0.0026030587706337986,0.2694610778443114,0.00966024032657432
10696,0.0025785848106420666,0.39520958083832336,0.006524600960260987
89006,0.002543327014844273,0.1437125748502994,0.017697317144958067
77418,0.0025323938164742237,0.1437125748502994,0.017621240306299805
86946,0.0025070273007099537,0.17964071856287425,0.013955785307285409
81061,0.002459447976295464,0.23353293413173654,0.010531482360034424
76076,0.0024572103406312854,0.0718562874251497,0.034196177240452055
90505,0.002433322412291634,0.15568862275449102,0.015629417032796265
53613,0.0024162827564242605,0.2155688622754491,0.011208867231190321
22592,0.0024081721555244797,0.10778443113772455,0.02234248610958823
12872,0.0024051540608765617,0.25149700598802394,0.009563350670628233
89626,0.002326350122284434,0.25149700598802394,0.009250011200511915
12622,0.002320341069811002,0.25149700598802394,0.009226118063296127
61399,0.002299974956830396,0.1437125748502994,0.01600399240794484
86136,0.0022327393491572414,0.32335329341317365,0.0069049531723936915
10145,0.002219507289164671,0.10778443113772455,0.02059209540502778
24109,0.0021830668241323518,0.2874251497005988,0.00759525332562714
17750,0.0021792043675979813,0.2155688622754491,0.010109086927468413
61241,0.00214886305995501,0.17964071856287425,0.01196200436708289
45751,0.002148582004897643,0.23353293413173654,0.009200338328664265
86228,0.002139885864653742,0.41317365269461076,0.005179144049234419
77605,0.0021292978205232154,0.23353293413173654,0.009117762462240435
79323,0.002085203269760707,0.2694610778443114,0.007738421023334181
18729,0.002080004275600328,0.12574850299401197,0.01654098638215499
75825,0.0020740760758131615,0.17964071856287425,0.011545690155359934
86356,0.002018132879148392,0.10778443113772455,0.018723788378765635
76841,0.0020172412254740603,0.17964071856287425,0.011229309488472271
48486,0.0019801714551838678,0.2874251497005988,0.00688934652116054
88845,0.0019753384000161735,0.2155688622754491,0.009163375355630584
24942,0.0019406011084911437,0.2155688622754491,0.009002232919945029
62148,0.0019223448975967533,0.1437125748502994,0.013376316579110743
44644,0.0019184047775773804,0.17964071856287425,0.010679119928514084
20626,0.0019179980694251748,0.10179640718562874,0.01884151044670613
88352,0.0019153643580433815,0.2155688622754491,0.008885162438701242
17478,0.0018689241298877057,0.17964071856287425,0.010403677656374895
11955,0.001861437764660558,0.2155688622754491,0.008635002963842033
23819,0.0018594948376806954,0.17964071856287425,0.01035118792975587
91152,0.001825817262512365,0.4491017964071856,0.004065486437860866
89003,0.001805798762119154,0.17964071856287425,0.010052279775796624
13511,0.0017858904937775172,0.2874251497005988,0.006213410676267611
91068,0.0017850175161242643,0.33532934131736525,0.00532317723558486
84723,0.0017617342706511996,0.2874251497005988,0.006129367149973965
25785,0.0017573070530231105,0.11976047904191617,0.014673513892742972
75186,0.0017483372568733925,0.0718562874251497,0.02433102682482138
13788,0.001734551496878896,0.17964071856287425,0.00965566999929252
69796,0.0017279682091163576,0.25149700598802394,0.006870730736248374
60442,0.0017279552512839563,0.1437125748502994,0.012023688623517529
79678,0.0017260537311362771,0.17964071856287425,0.009608365769991942
11703,0.0016940152692755687,0.0658682634730539,0.025718231815365453
81540,0.001689529100917472,0.39520958083832336,0.0042750206038366335
87267,0.0016891185284921843,0.10778443113772455,0.015671266347677487
90441,0.0016876144484150202,0.10778443113772455,0.015657311826961576
59328,0.0016774891939223423,0.03592814371257485,0.04669011589750519
16678,0.0016759018421758374,0.17964071856287425,0.009329186921445494
