max_depth,learning_rate,n_estimators,fold,n_seeds,fee,val_sharpe,n_val_months,elapsed_sec
3,0.05,200,1,1,0.001,1.1623580640686106,24,7.524984121322632
3,0.05,200,2,1,0.001,0.40375795366899003,24,9.480722904205322
4,0.05,200,1,1,0.001,1.2811656285801039,24,9.752906084060669
4,0.05,200,2,1,0.001,0.686681096925188,24,10.999815940856934
