strategy,arm,lam,oos_start,n_mo,net_ann,to_mo,net_ir,minus_static,ci_lo,ci_hi,p,net_ir_2013,obj
lowvol,gbm_conservative,0.5,2001,288,0.00025977074414046744,0.03891411346781962,0.004444419333061682,-0.01636702831182372,-0.07686913734459383,0.05240120835077307,0.6042,-0.23345500365743335,-0.23322491006277724
lowvol,gbm_flexible,0.5,2001,288,0.001332842997827872,0.04490838884221838,0.022231040801573697,0.0014195931566882945,-0.06902494438938857,0.07651691273467465,0.9834,-0.22322198883494057,-0.26811749005548247
lowvol,ridge_conservative,0.5,2001,288,-0.0006889665995593817,0.04220837045921931,-0.011966469361286439,-0.032777917006171844,-0.07629781034684233,0.010179023287615307,0.1346,-0.27659660587674145,-0.25393918935487525
lowvol,ridge_flexible,0.5,2001,288,-0.0004319358102917309,0.04161361112815639,-0.007591637237188358,-0.02840308488207376,-0.07729400346308667,0.02405584471229085,0.2618,-0.2711499726073105,-0.2501136025792301
lowvol,mlp_conservative,0.5,2001,288,0.0011704912898663588,0.04349672077117311,0.020811447644885402,0.0,0.0,0.0,1.0,-0.23169233738375822,-0.25980983333717234
lowvol,mlp_flexible,0.5,2001,288,0.0012638408024639371,0.04897274751319678,0.02144084611802003,0.0006293984731346285,-0.08023014903107009,0.08106664388261943,0.996,-0.2271347930559646,-0.29257264427671675
lowvol,rebound_rule,0.5,2001,288,0.0007059705065770704,0.03972426065106146,0.012799904813220388,-0.008011542831665015,-0.034550949289130245,0.017708714214732007,0.5144,-0.25515292433748143,-0.23763959339979168
lowvol,monthly,1.0,2001,288,0.0022241287471267243,0.2116935676087745,0.03413940416209254,0.013327956517207137,-0.15216062832178956,0.19292700286045292,0.858,-0.16392404835307217,-2.538098682558167
lowvol,static,1.0,2001,288,0.0011704912898663588,0.04349672077117311,0.020811447644885402,0.0,0.0,0.0,1.0,-0.23169233738375822,-0.5207901579642109
lowvol,gbm_conservative,1.0,2001,288,-0.0002013062538177909,0.03921653877296369,-0.0034479952227089235,-0.024259442867594325,-0.08434245836559777,0.043075685582747276,0.448,-0.24571497781272728,-0.470799771529382
lowvol,gbm_flexible,1.0,2001,288,0.0021050400289798522,0.04533034055813112,0.035364668783260465,0.014553221138375063,-0.057034339456774406,0.09534102219656791,0.707,-0.21144034868987283,-0.5418590466685937
lowvol,ridge_conservative,1.0,2001,288,-0.000589207762361198,0.04206845190695087,-0.010212732473925854,-0.031024180118811258,-0.07393143696226696,0.01270240177243528,0.1608,-0.2793424930517878,-0.5054106306457715
lowvol,ridge_flexible,1.0,2001,288,-0.000843207731023421,0.0410054716336702,-0.014730435897782602,-0.035541883542668004,-0.0797994508965692,0.008971548497541337,0.1204,-0.26989337899685867,-0.4929088673350659
