strategy,arm,lam,oos_start,n_mo,net_ann,to_mo,net_ir,minus_static,ci_lo,ci_hi,p,net_ir_2013,obj
reversal,gbm_flexible,1.0,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-7.873718093541381
reversal,ridge_conservative,1.0,2001,299,-0.0006528019865969558,0.656194156433317,-0.005193564302016677,-0.006296507888856242,-0.020873719100043795,0.0003891697413591987,0.3584,-0.10927326089805471,-7.874982679186401
reversal,ridge_flexible,1.0,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-7.873718093541381
reversal,mlp_conservative,1.0,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-7.873718093541381
reversal,mlp_flexible,1.0,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-7.873718093541381
reversal,rebound_rule,1.0,2001,299,-0.003496052849148275,0.5810230448526097,-0.030388750664290486,-0.031491694251130055,-0.09656612584234449,0.03287281394364375,0.3308,-0.14140647642435236,-6.9757725910804655
reversal,cluster_rule,1.0,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-7.873718093541381
reversal,monthly,2.0,2001,299,-0.008599276661631816,0.9103443775764664,-0.060928125803988785,-0.06203106939082835,-0.1730949976962563,0.04527876168869113,0.262,-0.1815771839736147,-21.856864338496823
reversal,static,2.0,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-15.747574779962815
reversal,gbm_conservative,2.0,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-15.747574779962815
reversal,gbm_flexible,2.0,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-15.747574779962815
reversal,ridge_conservative,2.0,2001,299,-0.0008249289948608046,0.657071401978644,-0.006565436171063843,-0.007668379757903408,-0.02396376548459269,0.000790607867068973,0.2088,-0.11241590765252402,-15.77053857648232
reversal,ridge_flexible,2.0,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-15.747574779962815
reversal,mlp_conservative,2.0,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-15.747574779962815
reversal,mlp_flexible,2.0,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-15.747574779962815
reversal,rebound_rule,2.0,2001,299,-0.003496052849148275,0.5810230448526097,-0.030388750664290486,-0.031491694251130055,-0.09656612584234449,0.03287281394364375,0.3308,-0.14140647642435236,-13.948049129311784
reversal,monthly,5.0,2001,299,-0.008599276661631816,0.9103443775764664,-0.060928125803988785,-0.06203106939082835,-0.1730949976962563,0.04527876168869113,0.262,-0.1815771839736147,-54.629261931249616
reversal,static,5.0,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-39.369144839227104
reversal,gbm_conservative,5.0,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-39.369144839227104
reversal,gbm_flexible,5.0,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-39.369144839227104
reversal,ridge_conservative,5.0,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-39.369144839227104
reversal,ridge_flexible,5.0,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-39.369144839227104
reversal,mlp_conservative,5.0,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-39.369144839227104
reversal,mlp_flexible,5.0,2001,299,0.00013859288004994003,0.6561547238684526,0.0011029435868395655,0.0,0.0,0.0,1.0,-0.0953931129338667,-39.369144839227104
reversal,rebound_rule,5.0,2001,299,-0.003496052849148275,0.5810230448526097,-0.030388750664290486,-0.031491694251130055,-0.09656612584234449,0.03287281394364375,0.3308,-0.14140647642435236,-34.86487874400573
