strategy,arm,lam,oos_start,n_mo,net_ann,to_mo,net_ir,minus_static,ci_lo,ci_hi,p,net_ir_2013,obj
momentum,monthly,0.0,2001,299,0.0054654374481899,0.3464938575140837,0.042287704076974846,0.04032224549471901,-0.06775452904239745,0.15790698123410624,0.5142,0.23620816564235445,0.0054654374481899
momentum,static,0.0,2001,299,0.0002363283801498721,0.24015417998770178,0.00196545858225584,0.0,0.0,0.0,1.0,0.11649267280496288,0.0002363283801498721
momentum,gbm_conservative,0.0,2001,299,0.0002363283801498721,0.24015417998770178,0.00196545858225584,0.0,0.0,0.0,1.0,0.11649267280496288,0.0002363283801498721
momentum,gbm_flexible,0.0,2001,299,0.0002363283801498721,0.24015417998770178,0.00196545858225584,0.0,0.0,0.0,1.0,0.11649267280496288,0.0002363283801498721
momentum,ridge_conservative,0.0,2001,299,0.0002363283801498721,0.24015417998770178,0.00196545858225584,0.0,0.0,0.0,1.0,0.11649267280496288,0.0002363283801498721
momentum,ridge_flexible,0.0,2001,299,0.0002363283801498721,0.24015417998770178,0.00196545858225584,0.0,0.0,0.0,1.0,0.11649267280496288,0.0002363283801498721
momentum,mlp_conservative,0.0,2001,299,-0.0009021731983308255,0.23956390068958544,-0.007446119835166455,-0.009411578417422295,-0.03180095701799819,0.0026754463429719483,0.4708,0.11649267280496288,-0.0009021731983308255
momentum,mlp_flexible,0.0,2001,299,0.0002363283801498721,0.24015417998770178,0.00196545858225584,0.0,0.0,0.0,1.0,0.11649267280496288,0.0002363283801498721
momentum,rebound_rule,0.0,2001,299,0.014976856801264038,0.211182742533254,0.12295553951287302,0.12099008093061718,0.023039905812900097,0.24997675416406584,0.0054,0.35880477427839813,0.014976856801264038
momentum,cluster_rule,0.0,2001,299,0.012825808943238655,0.20049459026004074,0.10876789825185565,0.1068024396695998,0.0074940093847860895,0.23507310391603842,0.0314,0.31829618500024326,0.012825808943238655
momentum,monthly,0.5,2001,299,0.0054654374481899,0.3464938575140837,0.042287704076974846,-0.053097658158316234,-0.2943884298401644,0.1668655963688597,0.6418,0.23620816564235445,-2.0734977076363124
momentum,static,0.5,2001,299,0.009836645390611208,0.11959320508289932,0.09538536223529108,0.0,0.0,0.0,1.0,0.24955636059963276,-0.7077225851067845
momentum,gbm_conservative,0.5,2001,299,0.009836645390611208,0.11959320508289932,0.09538536223529108,0.0,0.0,0.0,1.0,0.24955636059963276,-0.7077225851067845
momentum,gbm_flexible,0.5,2001,299,0.009836645390611208,0.11959320508289932,0.09538536223529108,0.0,0.0,0.0,1.0,0.24955636059963276,-0.7077225851067845
momentum,ridge_conservative,0.5,2001,299,0.009836645390611208,0.11959320508289932,0.09538536223529108,0.0,0.0,0.0,1.0,0.24955636059963276,-0.7077225851067845
momentum,ridge_flexible,0.5,2001,299,0.009836645390611208,0.11959320508289932,0.09538536223529108,0.0,0.0,0.0,1.0,0.24955636059963276,-0.7077225851067845
momentum,mlp_conservative,0.5,2001,299,0.009836645390611208,0.11959320508289932,0.09538536223529108,0.0,0.0,0.0,1.0,0.24955636059963276,-0.7077225851067845
momentum,mlp_flexible,0.5,2001,299,0.009836645390611208,0.11959320508289932,0.09538536223529108,0.0,0.0,0.0,1.0,0.24955636059963276,-0.7077225851067845
momentum,rebound_rule,0.5,2001,299,0.00830814361478332,0.10328549980400169,0.08105183113104841,-0.014333531104242667,-0.10831021107286398,0.060920833423418363,0.8278,0.27582057412104344,-0.6114048552092268
momentum,monthly,1.0,2001,299,0.0054654374481899,0.3464938575140837,0.042287704076974846,-0.053097658158316234,-0.2943884298401644,0.1668655963688597,0.6418,0.23620816564235445,-4.152460852720814
momentum,static,1.0,2001,299,0.009836645390611208,0.11959320508289932,0.09538536223529108,0.0,0.0,0.0,1.0,0.24955636059963276,-1.4252818156041804
momentum,gbm_conservative,1.0,2001,299,0.009836645390611208,0.11959320508289932,0.09538536223529108,0.0,0.0,0.0,1.0,0.24955636059963276,-1.4252818156041804
momentum,gbm_flexible,1.0,2001,299,0.009836645390611208,0.11959320508289932,0.09538536223529108,0.0,0.0,0.0,1.0,0.24955636059963276,-1.4252818156041804
momentum,ridge_conservative,1.0,2001,299,0.009836645390611208,0.11959320508289932,0.09538536223529108,0.0,0.0,0.0,1.0,0.24955636059963276,-1.4252818156041804
momentum,ridge_flexible,1.0,2001,299,0.008576821966025217,0.11997776875145515,0.08270421586156193,-0.012681146373729149,-0.037816176670105076,0.0015258554972606153,0.2218,0.24955636059963276,-1.4311564030514368
momentum,mlp_conservative,1.0,2001,299,0.009836645390611208,0.11959320508289932,0.09538536223529108,0.0,0.0,0.0,1.0,0.24955636059963276,-1.4252818156041804
momentum,mlp_flexible,1.0,2001,299,0.009836645390611208,0.11959320508289932,0.09538536223529108,0.0,0.0,0.0,1.0,0.24955636059963276,-1.4252818156041804
momentum,rebound_rule,1.0,2001,299,0.00830814361478332,0.10328549980400169,0.08105183113104841,-0.014333531104242667,-0.10831021107286398,0.060920833423418363,0.8278,0.27582057412104344,-1.231117854033237
momentum,cluster_rule,1.0,2001,299,0.009836645390611208,0.11959320508289932,0.09538536223529108,0.0,0.0,0.0,1.0,0.24955636059963276,-1.4252818156041804
momentum,monthly,2.0,2001,299,0.0054654374481899,0.3464938575140837,0.042287704076974846,-0.053097658158316234,-0.2943884298401644,0.1668655963688597,0.6418,0.23620816564235445,-8.31038714288982
momentum,static,2.0,2001,299,0.009836645390611208,0.11959320508289932,0.09538536223529108,0.0,0.0,0.0,1.0,0.24955636059963276,-2.8604002765989724
