date,mom_1,mom_2,mom_3,mom_4,mom_5,mom_6,mom_7,mom_8,mom_9,mom_10,mom_11,mom_12
2022-12-30,-0.6221,-0.6002,-0.6172,-0.4531,-0.4392,-0.4425,-0.6489,-0.8726,-0.7946,-0.8509,-0.9077,-1.0248
2023-01-31,-0.4106,-0.5261,-0.5626,-0.5470,-0.5880,-0.6174,-0.6896,-0.8353,-1.0159,-0.9164,-0.9776,-0.9873
2023-02-28,0.2901,0.3982,0.3640,0.2393,0.2024,0.2772,0.2602,0.2898,0.1633,-0.0121,-0.0601,-0.2044
2023-03-31,-0.1518,0.2437,0.1303,0.0217,-0.0444,-0.0425,0.0510,0.1264,0.0919,-0.0440,-0.2266,-0.3480
2023-04-28,-0.2447,-0.2878,-0.0358,-0.0890,-0.1677,-0.2309,-0.2106,-0.1290,-0.1080,-0.1435,-0.2482,-0.4786
2023-05-31,0.0375,-0.1238,-0.2514,-0.0403,-0.0318,-0.0501,-0.0811,-0.0442,-0.0077,-0.0347,-0.0814,-0.2627
2023-06-30,0.1027,0.2023,0.0655,0.0162,0.2507,0.2038,0.1975,0.1413,0.0698,0.0165,0.0094,-0.1772
2023-07-31,0.0624,0.4122,0.3515,0.3975,0.4522,0.6266,0.6189,0.6381,0.4701,0.3662,0.3349,0.2806
2023-08-31,0.0306,0.1160,0.2082,0.2608,0.2676,0.2648,0.4159,0.3800,0.2290,0.0414,-0.0310,-0.1557
2023-09-29,-0.0008,0.0082,-0.0391,0.0919,0.1787,0.1893,0.1605,0.3010,0.3057,0.2648,0.1612,0.0634
2023-10-31,-0.3455,-0.2985,-0.3045,-0.3039,-0.1774,-0.1411,-0.1972,-0.2939,-0.1410,-0.0748,-0.1439,-0.2847
2023-11-30,-0.2666,-0.3896,-0.4601,-0.4875,-0.4679,-0.3140,-0.2689,-0.2954,-0.3457,-0.2300,-0.1840,-0.2782
2023-12-29,0.2984,0.2646,0.2313,0.2874,0.2780,0.3282,0.4652,0.4760,0.4908,0.5100,0.6060,0.4923
2024-01-31,0.4805,0.7053,0.4413,0.3759,0.3479,0.3625,0.3031,0.3587,0.3389,0.2690,0.2110,0.2559
2024-02-29,0.1371,0.3183,0.2921,0.1185,0.0697,0.1215,0.1254,0.1563,0.2486,0.2292,0.1933,0.1488
2024-03-28,0.4812,0.5011,0.5356,0.5572,0.4949,0.4740,0.4975,0.5124,0.5233,0.6018,0.5895,0.4755
2024-04-30,0.2296,0.4295,0.2417,0.2204,0.1753,0.1042,0.0599,0.0712,0.0420,0.0137,0.0262,-0.0241
2024-05-31,0.2345,0.4918,0.7523,0.8270,0.9089,0.9679,0.9372,0.8924,0.8557,0.8201,0.7809,0.7660
2024-06-28,-0.3935,-0.4367,-0.5122,-0.4806,-0.3963,-0.2011,-0.1454,-0.1458,-0.1699,-0.1878,-0.1547,-0.2301
2024-07-31,0.0023,0.1632,0.1036,0.1273,0.2800,0.3347,0.4068,0.4352,0.3958,0.3726,0.4026,0.3393
2024-08-30,-0.4626,-0.5191,-0.5049,-0.5840,-0.5576,-0.2782,-0.2312,-0.1408,-0.0993,-0.1577,-0.1889,-0.3012
2024-09-30,-0.1317,-0.0519,-0.1577,-0.1235,-0.0970,-0.0496,0.0241,0.0042,-0.0019,-0.0846,-0.2035,-0.3103
2024-10-31,0.2226,0.2300,0.1625,0.1655,0.2908,0.3348,0.4366,0.5843,0.6406,0.6247,0.6845,0.6759
2024-11-29,0.4472,0.6325,0.7599,0.7244,0.7195,0.7963,0.8071,0.7982,0.7526,0.6839,0.5927,0.5776
