date,pi_filter
2009-08-31,0.9999999999980353
2009-09-30,0.9999229198553798
2009-10-30,0.9998134506439872
2009-11-30,0.9996492093913747
2009-12-31,0.9991780834979131
2010-01-29,0.9967773052458974
2010-02-26,0.974472612309811
2010-03-31,0.9694628763349017
2010-04-30,0.9320991845120907
2010-05-28,0.998914040842683
2010-06-30,0.9999999999052149
2010-07-30,0.9999986839642443
2010-08-31,0.9999998744976637
2010-09-30,0.9984526387370266
2010-10-29,0.9864913695456151
2010-11-30,0.9773094023062464
2010-12-31,0.9839545374525064
2011-01-31,0.9773067663320308
2011-02-28,0.8896579326494785
2011-03-31,0.7198822549183775
2011-04-29,0.5312039170910037
2011-05-31,0.27714449787842194
2011-06-30,0.14971037492274977
2011-07-29,0.23727813281337076
2011-08-31,0.9979087663019628
2011-09-30,1.0
2011-10-31,0.999999999788316
2011-11-30,0.9999999968617382
2011-12-30,0.999999996893528
2012-01-31,0.9999999430286418
2012-02-29,0.9999907232902479
2012-03-30,0.9999383056859267
2012-04-30,0.9998916113459141
2012-05-31,0.9999984209351241
2012-06-29,0.999999525607855
2012-07-31,0.9999999810815049
2012-08-31,0.9999999433467194
2012-09-28,0.9999987023827595
2012-10-31,0.9974399698696975
2012-11-30,0.971431514503682
2012-12-31,0.9345746827042101
2013-01-31,0.8408247015094674
2013-02-28,0.7769357108475655
2013-03-28,0.6845608423847874
2013-04-30,0.4828918330773531
2013-05-31,0.1738523982377217
2013-06-28,0.11123352581267774
2013-07-31,0.12411613469218756
2013-08-30,0.0367196778103587
2013-09-30,0.0037230020937322915
2013-10-31,0.0001667461067340474
2013-11-29,4.330407782377644e-05
2013-12-31,4.760616295151831e-05
2014-01-31,7.033784448990634e-05
2014-02-28,1.6652727880358426e-05
2014-03-31,7.0002653716257765e-06
2014-04-30,6.4201694898717965e-06
2014-05-30,5.793700384818467e-06
2014-06-30,3.0880223856207423e-06
2014-07-31,7.302783804687504e-07
2014-08-29,1.79203727154663e-06
2014-09-30,1.1649605284803747e-06
2014-10-31,3.512543604716638e-06
2014-11-28,2.7215312565653816e-05
2014-12-31,0.0003552850098397943
2015-01-30,0.0012879333136855697
2015-02-27,0.0004685465916881514
2015-03-31,0.0005002974102580553
2015-04-30,0.014786579763317034
2015-05-29,0.0035870995767238005
2015-06-30,0.0013837648856360105
2015-07-31,0.02153380989775712
2015-08-31,0.7167068069123804
2015-09-30,0.9998466315555692
2015-10-30,0.9999954587648286
2015-11-30,0.9999947653434943
2015-12-31,0.9999999762631989
2016-01-29,0.9999999999708205
2016-02-29,0.9999999998905004
2016-03-31,0.999998854869609
2016-04-29,0.9997489056145832
2016-05-31,0.9950429034706495
2016-06-30,0.9911988135563967
2016-07-29,0.9344993725527959
2016-08-31,0.8346172932794157
2016-09-30,0.7908040236421461
2016-10-31,0.42287380235795213
2016-11-30,0.2001730166608322
2016-12-30,0.03665372054564543
2017-01-31,0.0041313162997107505
2017-02-28,0.00050588419418432
2017-03-31,0.00018377065062463214
2017-04-28,0.00014896811048596763
2017-05-31,0.0001417776603000314
2017-06-30,0.0004978529899855677
2017-07-31,8.71533975606296e-05
2017-08-31,7.857793177335857e-05
2017-09-29,0.00029511212665529225
2017-10-31,0.00011870941042280499
2017-11-30,0.0001392208208179795
2017-12-29,0.0001476328708074219
2018-01-31,0.00011150054998459145
2018-02-28,0.00012130873293732518
2018-03-29,0.013426947068098301
2018-04-30,0.004611534073575483
2018-05-31,0.0026688957208252538
2018-06-29,0.0019252701994733601
2018-07-31,0.0007105320565820262
2018-08-31,0.00021900880218223454
2018-09-28,0.00015263364181759882
2018-10-31,0.0373796083831611
2018-11-30,0.13798286081748914
2018-12-31,0.9999259135389081
2019-01-31,0.999999836981659
2019-02-28,0.9969460050703138
2019-03-29,0.9830887406800213
2019-04-30,0.8712750247937122
2019-05-31,0.803774459904528
2019-06-28,0.6161747148642427
2019-07-31,0.3349628848641104
2019-08-30,0.07972049417230802
2019-09-30,0.020803774698231456
2019-10-31,0.010446184555199842
2019-11-29,0.02232723125705111
2019-12-31,0.027452252967197364
2020-01-31,0.04821884073678275
2020-02-28,0.9445368046868208
2020-03-31,1.0
2020-04-30,0.9999999999999976
2020-05-29,0.999999981151448
2020-06-30,0.9999800458812897
2020-07-31,0.9978021463764826
2020-08-31,0.8489260778615731
2020-09-30,0.3959204678064787
2020-10-30,0.23477008480874725
2020-11-30,0.12824681399246773
2020-12-31,0.08946993431883746
2021-01-29,0.08510327970962617
2021-02-26,0.0024682046519127593
2021-03-31,4.302695976982236e-06
2021-04-30,1.3498478776645635e-06
2021-05-28,4.0150347596349987e-08
2021-06-30,7.17116699873859e-08
2021-07-30,3.4814590536427586e-08
2021-08-31,4.166792497186709e-08
2021-09-30,3.173384413985855e-08
2021-10-29,5.3543379503113374e-08
2021-11-30,4.2852227277179616e-08
2021-12-31,4.271570904746147e-08
2022-01-31,3.955030690980761e-08
2022-02-28,8.10466164749345e-06
2022-03-31,2.951074522102783e-05
2022-04-29,0.4452150751145875
2022-05-31,0.8670140250235818
2022-06-30,0.9999999999975386
2022-07-29,0.9999999578589899
2022-08-31,0.9999999999987514
2022-09-30,1.0
2022-10-31,1.0
2022-11-30,0.9999999999996809
2022-12-30,1.0
2023-01-31,0.9999999998760493
2023-02-28,0.9999999995115846
2023-03-31,0.9998224909372037
2023-04-28,0.9992389043999026
2023-05-31,0.9998038946765382
2023-06-30,0.999703408686696
2023-07-31,0.9993743931877636
2023-08-31,0.9998242811012846
2023-09-29,0.9999977247295578
2023-10-31,0.9999999997602262
2023-11-30,0.9999039459786218
2023-12-29,0.9995698431810953
2024-01-31,0.9931305946203024
2024-02-29,0.9970430176461214
2024-03-28,0.9927612547153457
2024-04-30,0.99710646458623
2024-05-31,0.9999932072832601
2024-06-28,0.9446595999622397
2024-07-31,0.9858406641662115
2024-08-30,0.9537498508271797
2024-09-30,0.8833815776004844
2024-10-31,0.9623578180387087
2024-11-29,0.9999865421143638
