date,market,fixed_mom_12,fixed_mom_1,method0_formula,method1_lr,method1b_ridge,method2_xgb
2011-01-31,-0.0022377829987507217,0.04402886419033328,0.01921352983929302,0.04402886419033328,-0.003671438849610089,-0.06483271153040798,0.03613290121502823
2011-02-28,0.023480189573496592,0.07217039388500494,-0.036704705714037264,0.07217039388500494,0.027965539077871443,0.0488864866423235,0.03308639976748776
2011-03-31,-0.013629795816156266,0.06225032800780658,0.012959981096397899,0.06225032800780658,0.08930955387434847,-0.0006802487136921107,0.007827627409944027
2011-04-30,0.030399678970542188,-0.08138849015651389,-0.0025843480616049735,-0.08138849015651389,0.04804646207013965,0.002818319859196403,-0.009981594020332954
2011-05-31,-0.005889086377116458,0.053772779051309824,-0.011895158084280995,0.053772779051309824,0.02952732619974793,0.010789421091120186,-0.006297097407868722
2011-06-30,-0.005518556937663472,-0.004864929064708282,0.03483922879383056,-0.004864929064708282,0.00449896640668253,-0.03388210673236071,0.010731787261443297
2011-07-31,-0.02067569050946384,-0.057220592317361076,0.01429621334494801,-0.057220592317361076,0.008209945758694473,0.006059941291689335,0.07121521116870407
2011-08-31,-0.07044238624276061,-0.07155096644108319,-0.03144402896088598,-0.03149165845142736,-0.1023923587870214,-0.02065893192151968,-0.017540869161011205
2011-09-30,-0.044458224535932005,0.005816946780818663,-0.04228310540441843,-0.04228310540441843,-0.04370331758746032,-0.047652243664085485,2.739470090904546e-05
2011-10-31,0.07366470157793185,0.12289487419852911,0.017703382601747787,0.017703382601747787,0.133358576525483,0.09539218615696951,0.09063051208471805
2011-11-30,-0.007497112789961765,-0.002331338522411682,-0.024579141828892086,-0.024579141828892086,0.011775945047745767,0.06509931839509885,0.07654965297000776
2011-12-31,0.007457154755376377,-0.16382619852857544,-0.10969465772382096,-0.10969465772382096,-0.1486235953685996,-0.022848175941445167,-0.12097363561135635
2012-01-31,0.027342249095524754,-0.07384947109375511,-0.009936636718171616,-0.05796043021678962,-0.060092032282691596,-0.055416235267466,-0.023014812210610126
