combo,n_features,fold,hmm_seed,n_xgb_seeds,val_ir,val_sharpe,n_val_months,hmm_sec,xgb_sec
DD+CS+SKEW+TERM,4,106,1,5,1.229212095386116,2.070808348150034,12,66.6,23.0
DD+CS+SKEW+TERM,4,106,2,5,0.9539957381284239,1.822222380747964,12,66.8,23.2
DD+CS+SKEW+TERM,4,106,3,5,0.7392870933060955,1.7918917190199064,12,66.7,23.3
DD+CS+SKEW+TERM,4,107,1,5,0.8682733842578284,2.5376506088823194,12,69.6,23.8
DD+CS+SKEW+TERM,4,107,2,5,1.017999327494709,2.891309305116521,12,69.9,23.7
DD+CS+SKEW+TERM,4,107,3,5,0.5365976909911602,3.156101614242447,12,68.5,24.1
DD+CS+SKEW+TERM,4,108,1,5,-0.6527816813320605,-0.3828385771535637,12,71.3,24.9
DD+CS+SKEW+TERM,4,108,2,5,-0.6536758933766688,-0.3841076888753514,12,72.1,24.8
DD+CS+SKEW+TERM,4,108,3,5,0.4133514279858884,0.12229369562614292,12,72.1,25.0
DD+CS+SKEW+TERM,4,109,1,5,-0.5577135545246599,1.4162167683825466,12,75.1,25.8
DD+CS+SKEW+TERM,4,109,2,5,-0.5343570090719162,1.2118339636533504,12,74.3,25.4
DD+CS+SKEW+TERM,4,109,3,5,-0.6200388623209384,1.194322026456755,12,74.8,25.7
DD+CS+SKEW+TERM,4,110,1,5,1.5886545045374445,1.1685063362147896,12,76.8,26.7
DD+CS+SKEW+TERM,4,110,2,5,1.3113679002106982,1.1841556694986564,12,76.9,26.7
DD+CS+SKEW+TERM,4,110,3,5,1.5591523994989176,1.240515013893035,12,77.9,26.7
DD+CS+SKEW+TERM,4,111,1,5,-3.1262240330316766,-1.271929178463601,12,80.0,27.7
DD+CS+SKEW+TERM,4,111,2,5,-3.307205733613119,-1.385801712724649,12,80.2,27.7
DD+CS+SKEW+TERM,4,111,3,5,-3.3140999263513464,-1.5170564889420477,12,80.1,27.4
DD+CS+SKEW+TERM,4,112,1,5,0.4092635259480079,0.027557516157390913,12,82.8,28.5
DD+CS+SKEW+TERM,4,112,2,5,0.4359900916158602,0.04320566693205393,12,81.9,28.7
DD+CS+SKEW+TERM,4,112,3,5,0.6280312468874787,0.1356010740200369,12,82.4,28.5
DD+CS+SKEW+TERM,4,113,1,5,1.6170188537052392,2.1217072333418043,12,85.2,29.7
DD+LVIX+SKEW,3,1,1,5,0.21958617279317186,1.073514887016179,24,17.3,7.1
DD+CS+SKEW+TERM,4,113,2,5,0.7618763999713991,1.359787070047355,12,84.8,29.9
DD+LVIX+SKEW,3,1,2,5,-0.07483039454555696,0.9284506382385016,24,17.1,6.9
DD+CS+SKEW+TERM,4,113,3,5,0.3550560807623448,1.1520680465192847,12,85.4,29.9
DD+LVIX+SKEW,3,1,3,5,0.28852792828655244,1.1120866566337753,24,17.0,7.0
DD+LVIX+SKEW,3,2,1,5,0.5215393826068683,0.5405554377831626,24,22.4,8.9
DD+CS+SKEW+TERM,4,114,1,5,1.0345735351485523,1.8126664390775522,12,87.8,31.0
DD+LVIX+SKEW,3,2,2,5,0.7930726226248633,0.7394359564878671,24,22.3,8.9
DD+LVIX+SKEW,3,2,3,5,0.5516073565441405,0.5662326526911541,24,22.4,8.8
DD+LVIX+SKEW,3,3,1,5,-0.32827027442105366,-0.6536311260251351,24,27.5,10.5
DD+CS+SKEW+TERM,4,114,2,5,0.8553696314445299,1.6288240774735216,12,88.3,31.3
DD+LVIX+SKEW,3,3,2,5,-0.13368068449198317,-0.5353930895500458,24,27.7,10.4
DD+LVIX+SKEW,3,3,3,5,-0.3333090310590228,-0.6537379646027256,24,28.0,10.4
DD+CS+SKEW+TERM,4,114,3,5,1.1289688569343344,1.8022383359758005,12,87.9,31.0
DD+LVIX+SKEW,3,4,1,5,0.29782084318552854,1.2064147187570244,24,32.9,11.8
DD+LVIX+SKEW,3,4,2,5,0.34963881054491436,1.1891792775511512,24,33.0,11.8
DD+LVIX+SKEW,3,4,3,5,0.2768527508915668,1.2326106684560585,24,32.7,12.0
DD+LVIX+SKEW,3,5,1,5,0.883163235819219,1.4209353859850908,24,38.0,13.4
DD+LVIX+SKEW,3,5,2,5,1.235990798577395,1.6307201390596024,24,37.8,13.8
DD+LVIX+SKEW,3,5,3,5,1.3228032254193456,1.7210339237368812,24,37.9,13.9
DD+LVIX+SKEW,3,6,1,5,-0.1905067956779083,-0.36960154878907203,30,43.0,15.5
DD+LVIX+SKEW,3,6,2,5,-0.18912227571253262,-0.35819353908723656,30,43.4,15.3
DD+LVIX+SKEW,3,6,3,5,-0.28668830563035075,-0.4061098848048231,30,43.5,15.5
DD+LVIX+SKEW,3,7,1,5,1.4733912424259104,1.6759607936144285,18,49.3,17.4
DD+LVIX+SKEW,3,7,2,5,1.4803678685151358,1.662070752874022,18,50.1,17.2
DD+LVIX+SKEW,3,7,3,5,1.529381020757614,1.5680718966742435,18,49.6,17.9
DD+LVIX+SKEW,3,101,1,5,-0.2204929843622901,0.06404345335800571,12,53.5,19.1
DD+LVIX+SKEW,3,101,2,5,-0.3484853109001214,0.016544804150564217,12,53.3,18.8
DD+LVIX+SKEW,3,101,3,5,-0.1540194680913018,0.09976071681034387,12,53.7,19.0
DD+LVIX+SKEW,3,102,1,5,-0.6474590087411075,1.1186367142102491,12,57.0,19.9
DD+LVIX+SKEW,3,102,2,5,-0.184494431326629,1.202406810516655,12,56.4,19.5
DD+LVIX+SKEW,3,102,3,5,-1.468957670555548,0.6974538394241605,12,57.0,19.6
DD+LVIX+SKEW,3,103,1,5,0.8547505829391043,2.2735803103661407,12,59.7,21.2
DD+LVIX+SKEW,3,103,2,5,1.7325572986403868,2.7632746344342762,12,59.5,21.3
DD+LVIX+SKEW,3,103,3,5,1.0407611863003499,2.441377108481048,12,59.5,21.2
DD+LVIX+SKEW,3,104,1,5,-0.41880988202648767,0.6344971294249735,12,63.1,21.9
DD+LVIX+SKEW,3,104,2,5,0.4617848550491715,1.2615499610844136,12,62.6,21.7
DD+LVIX+SKEW,3,104,3,5,0.0665091932995322,1.060302382374153,12,63.0,21.1
DD+LVIX+SKEW,3,105,1,5,-1.8633822872974044,-0.8342896419615321,12,66.0,22.2
DD+LVIX+SKEW,3,105,2,5,-0.45566869575694885,-0.2593218701374663,12,64.8,22.6
DD+LVIX+SKEW,3,105,3,5,-1.919142337787937,-0.913271110262228,12,64.7,22.2
DD+LVIX+SKEW,3,106,1,5,0.3672844153829203,1.6425213719058236,12,67.1,23.3
DD+LVIX+SKEW,3,106,2,5,0.4114616746751895,1.546682202608774,12,66.7,23.3
DD+LVIX+SKEW,3,106,3,5,0.619791653393233,1.7748636343883162,12,67.0,23.4
DD+LVIX+SKEW,3,107,1,5,0.1984494378834439,2.8004915226280045,12,69.0,23.8
DD+LVIX+SKEW,3,107,2,5,-0.23319459761277275,2.2791426052303696,12,70.0,23.8
DD+LVIX+SKEW,3,107,3,5,0.5238046062587708,2.4010476691994684,12,69.6,24.3
DD+LVIX+SKEW,3,108,1,5,1.2852436454041671,0.463162717992845,12,72.0,25.2
DD+LVIX+SKEW,3,108,2,5,0.12020326279035505,0.01767124845553901,12,71.8,25.1
DD+LVIX+SKEW,3,108,3,5,1.05642133518176,0.35836717513911986,12,72.2,25.0
DD+LVIX+SKEW,3,109,1,5,-0.45638415027688334,1.16250234308432,12,74.3,25.8
DD+LVIX+SKEW,3,109,2,5,-0.5926170229316929,1.1705861933185537,12,74.0,25.8
DD+LVIX+SKEW,3,109,3,5,-0.6144796925369842,1.0446678347343472,12,75.0,25.5
DD+LVIX+SKEW,3,110,1,5,2.3518506946349533,1.4978948290196612,12,76.2,27.0
DD+LVIX+SKEW,3,110,2,5,2.0690168818448513,1.4092809162401163,12,77.1,27.1
DD+LVIX+SKEW,3,110,3,5,2.185152527857476,1.4369460663910887,12,76.7,26.9
DD+LVIX+SKEW,3,111,1,5,-2.6773374299761725,-0.9446286581431417,12,79.8,27.6
DD+LVIX+SKEW,3,111,2,5,-2.053220673754489,-0.3104473180367506,12,80.2,27.7
DD+LVIX+SKEW,3,111,3,5,-2.4008260066116325,-0.7206664668588643,12,79.2,27.6
DD+LVIX+SKEW,3,112,1,5,0.8566729989413453,0.21402859686439338,12,82.7,28.3
DD+LVIX+SKEW,3,112,2,5,1.005756499500912,0.27749757427878097,12,82.1,29.1
DD+LVIX+SKEW,3,112,3,5,0.8204562690612789,0.21465345279204978,12,82.6,28.9
DD+LVIX+SKEW,3,113,1,5,1.7201484570217629,2.0095183801648657,12,85.1,29.8
DD+VOL+REL_N+CS,4,1,1,5,0.2981654452315763,1.0666631974161311,24,17.2,6.9
DD+LVIX+SKEW,3,113,2,5,0.3534902297938687,1.0452281974768218,12,85.3,29.8
DD+VOL+REL_N+CS,4,1,2,5,0.2707808774607888,1.0724830598548574,24,17.2,7.0
DD+LVIX+SKEW,3,113,3,5,1.8218658344999439,2.2222071686592426,12,85.9,29.9
DD+VOL+REL_N+CS,4,1,3,5,0.2670150707893224,1.0720710994466973,24,17.2,6.9
DD+LVIX+SKEW,3,114,1,5,1.5141271541545585,2.1327778886599376,12,87.7,30.7
DD+VOL+REL_N+CS,4,2,1,5,0.607364162930231,0.6202879288475454,24,22.3,9.0
DD+VOL+REL_N+CS,4,2,2,5,0.4831904618766273,0.5104006031082473,24,22.1,8.7
DD+VOL+REL_N+CS,4,2,3,5,0.5486552141185937,0.5673529135688534,24,22.3,8.6
DD+VOL+REL_N+CS,4,3,1,5,-0.36971336305766217,-0.6533608814804215,24,28.1,10.4
DD+LVIX+SKEW,3,114,2,5,1.436336640776014,2.082082900679212,12,88.8,30.8
DD+VOL+REL_N+CS,4,3,2,5,-0.4389421121968389,-0.6957393268092873,24,27.4,10.2
DD+VOL+REL_N+CS,4,3,3,5,-0.506227110335592,-0.7359043380991982,24,28.0,10.2
DD+LVIX+SKEW,3,114,3,5,1.1167898946137413,1.8671363983392535,12,88.2,30.7
DD+VOL+REL_N+CS,4,4,1,5,0.9261272058572971,1.5783355499132659,24,32.9,12.0
DD+VOL+REL_N+CS,4,4,2,5,1.506989917823178,1.9959064815298768,24,33.2,11.7
DD+VOL+REL_N+CS,4,4,3,5,1.1712014201394396,1.7686160316453174,24,32.9,11.7
DD+VOL+REL_N+CS,4,5,1,5,1.433612389222957,1.7513650823166833,24,38.0,13.7
DD+VOL+REL_N+CS,4,5,2,5,1.5632888924220663,1.8890289401098759,24,37.9,13.5
DD+VOL+REL_N+CS,4,5,3,5,1.3934340989978824,1.7167026766594136,24,37.9,13.6
DD+VOL+REL_N+CS,4,6,1,5,-0.15036851107620747,-0.3677961605785247,30,43.0,15.5
DD+VOL+REL_N+CS,4,6,2,5,-0.047874123750417864,-0.3059466116619112,30,42.8,15.4
DD+VOL+REL_N+CS,4,6,3,5,-0.15365241349749056,-0.36597168359923693,30,43.3,15.3
DD+VOL+REL_N+CS,4,7,1,5,0.3815782082393823,1.0925930561034964,18,49.8,17.2
DD+VOL+REL_N+CS,4,7,2,5,0.5606549573244284,1.1874215664129082,18,50.1,17.5
DD+VOL+REL_N+CS,4,7,3,5,0.6055647234313167,1.188086673951529,18,49.2,17.3
DD+VOL+REL_N+CS,4,101,1,5,-0.5185410297130407,-0.08670482496016196,12,53.6,18.8
DD+VOL+REL_N+CS,4,101,2,5,-0.7853999429479138,-0.22535714077735217,12,53.7,18.8
DD+VOL+REL_N+CS,4,101,3,5,-0.41526938594319424,-0.04430931929320074,12,53.4,18.9
DD+VOL+REL_N+CS,4,102,1,5,-1.1376120711800044,0.4847106276113737,12,56.2,19.6
DD+VOL+REL_N+CS,4,102,2,5,-1.1789311910054079,0.4221358666064414,12,56.2,19.5
DD+VOL+REL_N+CS,4,102,3,5,-0.17979256687179684,1.0031722629408306,12,56.5,19.7
DD+VOL+REL_N+CS,4,103,1,5,0.14439861941528942,1.5407890583294666,12,58.2,20.5
DD+VOL+REL_N+CS,4,103,2,5,0.5808420394286625,2.022428743808165,12,59.0,20.5
DD+VOL+REL_N+CS,4,103,3,5,0.019642578784095695,1.6632554991282051,12,58.7,20.5
DD+VOL+REL_N+CS,4,104,1,5,0.5476399590142739,1.3181148030602794,12,61.5,21.4
DD+VOL+REL_N+CS,4,104,2,5,0.8099446492559431,1.5698133159097256,12,61.9,21.4
DD+VOL+REL_N+CS,4,104,3,5,0.14446448301551978,1.1212858769192304,12,61.6,21.3
DD+VOL+REL_N+CS,4,105,1,5,-1.5810886316071828,-0.571322291577698,12,64.6,22.1
DD+VOL+REL_N+CS,4,105,2,5,-2.6044750187510584,-0.8704803973403316,12,63.3,22.3
DD+VOL+REL_N+CS,4,105,3,5,-2.300033209611267,-0.877014952485447,12,64.2,22.4
DD+VOL+REL_N+CS,4,106,1,5,3.3637122805955504,3.6046286872279816,12,66.4,23.1
DD+VOL+REL_N+CS,4,106,2,5,-0.06884786494165626,1.4866172604424261,12,66.1,23.2
DD+VOL+REL_N+CS,4,106,3,5,1.1029605679128194,2.3624180891622744,12,67.0,22.9
DD+VOL+REL_N+CS,4,107,1,5,-0.5788247397938109,2.117208045651096,12,68.8,23.9
DD+VOL+REL_N+CS,4,107,2,5,0.5443248133422713,2.6725796904962915,12,69.6,24.0
DD+VOL+REL_N+CS,4,107,3,5,0.534440980594431,2.2946075709895726,12,69.0,23.7
DD+VOL+REL_N+CS,4,108,1,5,0.6824835118509587,0.3113892522189221,12,71.8,24.7
DD+VOL+REL_N+CS,4,108,2,5,0.5506705037555573,0.23627885763038778,12,71.7,25.1
DD+VOL+REL_N+CS,4,108,3,5,0.43430800823691273,0.18057964063604387,12,71.2,25.0
DD+VOL+REL_N+CS,4,109,1,5,-0.744869117637025,0.7745438989778379,12,75.1,25.6
DD+VOL+REL_N+CS,4,109,2,5,-0.22063693323149922,0.8563793709696471,12,74.3,25.5
DD+VOL+REL_N+CS,4,109,3,5,-0.8615882046410037,0.455440903133781,12,74.8,26.0
DD+VOL+REL_N+CS,4,110,1,5,3.580310328826541,1.9445709179607504,12,76.5,26.6
DD+VOL+REL_N+CS,4,110,2,5,3.5002519456541297,1.8629101590386874,12,77.3,26.4
DD+VOL+REL_N+CS,4,110,3,5,3.577895061845215,1.8667037020174926,12,77.3,26.5
DD+VOL+REL_N+CS,4,111,1,5,-1.7867246615832337,-0.5227432911509705,12,79.0,27.7
DD+VOL+REL_N+CS,4,111,2,5,-1.555915638764014,-0.3517572633459885,12,80.4,27.5
DD+VOL+REL_N+CS,4,111,3,5,-1.9970804945337512,-0.6524170372808051,12,79.9,27.7
DD+VOL+REL_N+CS,4,112,1,5,0.6737833028064457,0.15601908892319277,12,82.5,28.5
DD+VOL+REL_N+CS,4,112,2,5,0.43465362857797096,0.04869167510661287,12,82.3,28.8
DD+VOL+REL_N+CS,4,112,3,5,0.4555758353620324,0.05794048987646394,12,82.5,28.6
DD+VOL+REL_N+CS,4,113,1,5,1.2202425983597613,1.5972456817343699,12,84.2,29.6
DD+SKEW,2,1,1,5,0.27952322554769515,1.1659322671207053,24,16.9,7.1
DD+VOL+REL_N+CS,4,113,2,5,1.0522026760986767,1.5108750829488604,12,84.5,29.6
DD+SKEW,2,1,2,5,0.7819867884731077,1.3974257792342633,24,17.1,6.9
DD+VOL+REL_N+CS,4,113,3,5,1.1910294075614485,1.5952042844398278,12,85.2,29.5
DD+SKEW,2,1,3,5,-0.10575598207154531,1.0156695704835368,24,17.0,6.9
DD+SKEW,2,2,1,5,0.8255547016841706,0.8149437675286,24,22.1,8.8
DD+VOL+REL_N+CS,4,114,1,5,1.5644312513429424,2.182019427070591,12,87.5,30.5
DD+SKEW,2,2,2,5,0.6706159506859739,0.6841586943064879,24,22.5,8.8
DD+SKEW,2,2,3,5,0.7675413201880946,0.7518964209106342,24,22.4,8.9
DD+SKEW,2,3,1,5,-0.3562242673903696,-0.663838599895572,24,27.6,10.5
DD+VOL+REL_N+CS,4,114,2,5,1.9396993828209987,2.3619449873164173,12,88.4,31.3
DD+SKEW,2,3,2,5,-0.23448005215137316,-0.5936005994174149,24,27.7,10.3
DD+VOL+REL_N+CS,4,114,3,5,2.5885806536328695,2.674840322162167,12,87.1,30.8
DD+SKEW,2,3,3,5,-0.17107678042426624,-0.5521458053014564,24,27.7,10.3
DD+SKEW,2,4,1,5,1.50214737161911,1.8829235608721036,24,32.9,11.9
DD+SKEW,2,4,2,5,1.4628535791209154,1.8596103078704898,24,32.8,12.0
DD+SKEW,2,4,3,5,1.4375834487322778,1.8227355022666798,24,32.7,11.8
DD+SKEW,2,5,1,5,0.8166224399795599,1.4102870896057993,24,38.2,13.6
DD+SKEW,2,5,2,5,0.6390951712945167,1.3255804382239338,24,37.6,13.8
DD+SKEW,2,5,3,5,0.7580446383678942,1.397438692167326,24,37.7,13.6
DD+SKEW,2,6,1,5,0.4499408137498681,-0.07529710973922134,30,43.0,15.4
DD+SKEW,2,6,2,5,0.22018562578186285,-0.16322260557231263,30,42.9,15.5
DD+SKEW,2,6,3,5,0.07739797697375406,-0.23879750940417926,30,43.1,15.6
DD+SKEW,2,7,1,5,1.1652482684587404,1.483248214550422,18,49.9,17.3
DD+SKEW,2,7,2,5,1.2713004092709914,1.5607624349174374,18,49.8,17.7
DD+SKEW,2,7,3,5,1.3937776552785295,1.6077198709354004,18,49.0,17.6
DD+SKEW,2,101,1,5,0.1462688491948948,0.23875182271979398,12,52.8,18.8
DD+SKEW,2,101,2,5,-0.04784366112694372,0.15233883079329238,12,53.0,18.7
DD+SKEW,2,101,3,5,-0.02229249066469249,0.16412080966100678,12,53.4,18.7
DD+SKEW,2,102,1,5,-0.9571340037240866,0.5781031789065053,12,56.4,19.6
DD+SKEW,2,102,2,5,-0.0231538981753628,1.054970481917593,12,56.1,19.4
DD+SKEW,2,102,3,5,-1.1130684920323104,0.4781272190828191,12,56.3,19.5
DD+SKEW,2,103,1,5,0.7700176910984056,2.033132938104285,12,58.3,20.6
DD+SKEW,2,103,2,5,0.4308932076683036,1.9717512021498236,12,58.4,20.2
DD+SKEW,2,103,3,5,0.5436371938095038,1.9766010009092256,12,58.8,20.2
DD+SKEW,2,104,1,5,-0.9657848352816115,0.4275875728887806,12,61.2,21.4
DD+SKEW,2,104,2,5,-0.8696899157923481,0.4443067532391485,12,61.5,21.5
DD+SKEW,2,104,3,5,-0.6650221829224648,0.611988782593872,12,61.6,21.2
DD+SKEW,2,105,1,5,-0.6122455371957624,-0.37790657574540704,12,64.2,22.4
DD+SKEW,2,105,2,5,-0.8836918290902731,-0.5099625189009831,12,63.6,22.4
DD+SKEW,2,105,3,5,-0.7378216180845407,-0.4666094078280009,12,63.2,22.2
DD+SKEW,2,106,1,5,-1.111409054871183,1.3555753933167394,12,66.5,22.8
DD+SKEW,2,106,2,5,-0.19318920264620182,1.851216608943282,12,66.2,23.0
DD+SKEW,2,106,3,5,0.22835022677973843,1.3167163305843135,12,67.2,23.0
DD+SKEW,2,107,1,5,1.0614157514507263,2.7398745599848473,12,69.0,23.8
DD+SKEW,2,107,2,5,0.13587600313680426,2.9063865060807523,12,69.8,24.2
DD+SKEW,2,107,3,5,0.40481313409185743,3.152777116263432,12,68.6,24.2
DD+SKEW,2,108,1,5,-0.14723653171070603,-0.10443789856341366,12,71.0,24.7
DD+SKEW,2,108,2,5,-0.17852777850004733,-0.10405797441613078,12,72.0,24.5
DD+SKEW,2,108,3,5,-0.1622522652282082,-0.11198792527630218,12,71.4,24.9
DD+SKEW,2,109,1,5,0.4932849256296682,1.6531812459068835,12,74.7,25.7
DD+SKEW,2,109,2,5,-0.43393072145319705,0.7987717319352207,12,74.5,25.8
DD+SKEW,2,109,3,5,-0.464629190948583,0.7293740501661377,12,74.5,26.1
DD+SKEW,2,110,1,5,1.722671012626959,1.3190730478746269,12,76.6,27.0
DD+SKEW,2,110,2,5,2.1424346513466306,1.5115380307508872,12,76.9,26.9
DD+SKEW,2,110,3,5,2.0597217515259336,1.4362051888425738,12,77.2,26.6
DD+SKEW,2,111,1,5,-3.0650390189338554,-0.8323399953588846,12,80.2,27.6
DD+SKEW,2,111,2,5,-2.539208258033361,-0.5670453559543531,12,80.2,27.6
DD+SKEW,2,111,3,5,-2.4016937293437173,-0.6003329948576914,12,79.7,27.5
DD+SKEW,2,112,1,5,1.0825452730980962,0.3057337860787747,12,82.5,28.7
DD+SKEW,2,112,2,5,1.1630878706988268,0.3401447044376259,12,81.7,28.6
DD+SKEW,2,112,3,5,1.2237968761754432,0.35872778396195015,12,81.4,28.6
DD+SKEW,2,113,1,5,2.007246651266403,2.302462925658048,12,84.9,29.4
DD+REL_N+LVIX,3,1,1,5,1.224799489323259,1.6166495575747486,24,17.1,6.9
DD+SKEW,2,113,2,5,1.1245249731696525,1.5824976689110837,12,84.9,29.4
DD+REL_N+LVIX,3,1,2,5,1.2522250413900862,1.632593382708517,24,17.0,6.9
DD+REL_N+LVIX,3,1,3,5,1.1821026332297506,1.6155589696525927,24,17.0,6.9
DD+SKEW,2,113,3,5,1.1490625525856237,1.6218552964005464,12,85.3,29.6
DD+REL_N+LVIX,3,2,1,5,0.6973996508380331,0.6972690279042664,24,22.2,8.7
DD+SKEW,2,114,1,5,1.209339861504498,2.293892777196575,12,88.0,30.8
DD+REL_N+LVIX,3,2,2,5,0.6919920718219885,0.6940354524240979,24,22.4,8.9
DD+REL_N+LVIX,3,2,3,5,0.6624566930620657,0.6671374804150512,24,22.2,9.1
DD+REL_N+LVIX,3,3,1,5,-0.5442183975930394,-0.7697816177786871,24,27.8,10.4
DD+SKEW,2,114,2,5,1.5090953357105776,2.408855686179253,12,88.0,31.3
DD+SKEW,2,114,3,5,1.2800021586085764,2.1724692752094534,12,87.4,30.8
DD+REL_N+LVIX,3,3,2,5,-0.4196501722829827,-0.7074957340473061,24,27.8,10.2
DD+REL_N+LVIX,3,3,3,5,-0.32544588948479064,-0.6458455680411481,24,27.5,10.2
DD+REL_N+LVIX,3,4,1,5,0.8460061232252639,1.533043613156101,24,32.8,12.0
DD+REL_N+LVIX,3,4,2,5,0.9414139348702966,1.5349230038945743,24,32.9,11.9
DD+REL_N+LVIX,3,4,3,5,1.1113918063247343,1.6152891117876294,24,32.7,11.7
DD+REL_N+LVIX,3,5,1,5,1.2101310836517463,1.6257807024045812,24,38.1,13.7
DD+REL_N+LVIX,3,5,2,5,0.308091913624751,1.0221224826187039,24,37.6,13.7
DD+REL_N+LVIX,3,5,3,5,0.21249968839420602,1.0290912753820238,24,37.5,13.7
DD+REL_N+LVIX,3,6,1,5,0.01889616633314258,-0.26599626653391906,30,43.3,15.4
DD+REL_N+LVIX,3,6,2,5,0.188261291971749,-0.19015837823005585,30,43.0,15.6
DD+REL_N+LVIX,3,6,3,5,0.10661609285763421,-0.22887221968084304,30,43.0,15.6
DD+REL_N+LVIX,3,7,1,5,1.132665287184199,1.3753288455153327,18,49.7,17.2
DD+REL_N+LVIX,3,7,2,5,0.9331060044760606,1.3140560230686527,18,49.9,17.4
DD+REL_N+LVIX,3,7,3,5,1.0831923313085816,1.3573726050222212,18,49.5,17.5
DD+REL_N+LVIX,3,101,1,5,0.185744226534464,0.261310676652436,12,53.3,18.6
DD+REL_N+LVIX,3,101,2,5,0.20233046310100541,0.27300881256801346,12,53.4,18.7
DD+REL_N+LVIX,3,101,3,5,0.04015816937627104,0.19116088652388982,12,53.5,18.8
DD+REL_N+LVIX,3,102,1,5,-0.48395646811344545,1.078360674144108,12,55.7,19.6
DD+REL_N+LVIX,3,102,2,5,-0.9799150046128308,0.6926792179309383,12,56.5,19.2
DD+REL_N+LVIX,3,102,3,5,-1.2051557503213486,0.6775032748192457,12,56.4,19.4
DD+REL_N+LVIX,3,103,1,5,1.525747681414496,2.2840946630836783,12,58.7,20.6
DD+REL_N+LVIX,3,103,2,5,0.29160903142423406,1.724206284605118,12,58.9,20.4
DD+REL_N+LVIX,3,103,3,5,0.3713200140693161,1.7682276763614266,12,59.0,20.6
DD+REL_N+LVIX,3,104,1,5,-0.501128617195819,0.5118027464499949,12,61.0,21.4
DD+REL_N+LVIX,3,104,2,5,-0.45157748129371916,0.5723854275544478,12,60.9,21.3
DD+REL_N+LVIX,3,104,3,5,-0.6060612445274121,0.5096859729576322,12,61.9,21.1
DD+REL_N+LVIX,3,105,1,5,-0.4765485573527111,-0.2735115314907805,12,64.3,22.2
DD+REL_N+LVIX,3,105,2,5,-1.3303882930513244,-0.5537034360250278,12,63.5,22.2
DD+REL_N+LVIX,3,105,3,5,-1.4850576530232702,-0.6038666188995386,12,63.8,22.3
DD+REL_N+LVIX,3,106,1,5,0.43146727425229364,1.6329684434271665,12,67.2,23.5
DD+REL_N+LVIX,3,106,2,5,0.7223892561363521,1.823614683159647,12,66.5,23.4
DD+REL_N+LVIX,3,106,3,5,1.7232108963295385,2.457988988540958,12,65.6,23.2
DD+REL_N+LVIX,3,107,1,5,0.7277247134684122,2.6736746095432284,12,69.6,23.6
DD+REL_N+LVIX,3,107,2,5,0.6615089263782776,2.71881619141951,12,69.3,24.1
DD+REL_N+LVIX,3,107,3,5,1.0850128159137653,2.8918776324956976,12,69.0,24.1
DD+REL_N+LVIX,3,108,1,5,1.3562065175272229,0.634086982696673,12,71.6,24.9
DD+REL_N+LVIX,3,108,2,5,1.4117930149542472,0.6447452806461056,12,72.1,24.8
DD+REL_N+LVIX,3,108,3,5,1.344506912364812,0.6453359567959912,12,72.1,25.1
DD+REL_N+LVIX,3,109,1,5,-0.6385449386956313,1.3358790434680354,12,73.7,25.8
DD+REL_N+LVIX,3,109,2,5,0.9460564715409371,2.3254883694064956,12,74.8,25.3
DD+REL_N+LVIX,3,109,3,5,0.4720346197801093,2.1406609867214383,12,74.7,26.0
DD+REL_N+LVIX,3,110,1,5,2.439174790652558,1.6729523878980022,12,76.5,26.6
DD+REL_N+LVIX,3,110,2,5,2.1612598636028792,1.5371468580961865,12,77.0,26.5
DD+REL_N+LVIX,3,110,3,5,2.317162718782614,1.615979542484529,12,77.5,27.0
DD+REL_N+LVIX,3,111,1,5,-2.5963452597874266,-0.842638921295096,12,79.5,27.8
DD+REL_N+LVIX,3,111,2,5,-2.727255518210345,-0.7526397480816791,12,78.6,27.7
DD+REL_N+LVIX,3,111,3,5,-2.3482884901507273,-0.6201970243834847,12,79.9,27.3
DD+REL_N+LVIX,3,112,1,5,0.859055076110711,0.2235374013761986,12,82.4,28.6
DD+REL_N+LVIX,3,112,2,5,1.068826971222054,0.31930827967620556,12,81.8,28.7
DD+REL_N+LVIX,3,112,3,5,0.8984691519414636,0.24445214244808783,12,82.2,28.6
DD+REL_N+LVIX,3,113,1,5,1.0519447949477292,1.6781156453410748,12,85.1,29.8
DD+REL_N+LVIX+SKEW,4,1,1,5,-0.30816105790688336,0.7546025839603818,24,17.3,7.2
DD+REL_N+LVIX,3,113,2,5,0.6150755386521927,1.3822147564311607,12,85.0,30.0
DD+REL_N+LVIX,3,113,3,5,0.6188993017270594,1.337072578714188,12,84.5,29.6
DD+REL_N+LVIX+SKEW,4,1,2,5,-0.34318525629287544,0.7679878025461963,24,17.0,6.9
DD+REL_N+LVIX+SKEW,4,1,3,5,0.0009283226358911373,0.9401455715952379,24,16.9,6.8
DD+REL_N+LVIX+SKEW,4,2,1,5,0.5447518863519529,0.5664368085722599,24,22.3,8.8
DD+REL_N+LVIX+SKEW,4,2,2,5,0.6546351866899975,0.6612383555039878,24,22.2,8.9
DD+REL_N+LVIX,3,114,1,5,1.0071875893592976,1.931301915386484,12,87.6,30.9
DD+REL_N+LVIX+SKEW,4,2,3,5,0.6587904019759575,0.6489146993770281,24,22.5,8.9
DD+REL_N+LVIX+SKEW,4,3,1,5,-0.6836679560272274,-0.8640658968628365,24,27.9,10.5
DD+REL_N+LVIX,3,114,2,5,0.7471712894981014,1.7050524170645593,12,88.3,31.1
