cluster,pick_mom_1,pick_mom_2,pick_mom_3,pick_mom_4,pick_mom_5,pick_mom_6,pick_mom_7,pick_mom_8,pick_mom_9,pick_mom_10,pick_mom_11,pick_mom_12,pick_disp_short,pick_disp_mid,pick_disp_long,n_months,sharpe,sharpe_lo95,sharpe_hi95
0,0.061162579093882376,0.12350228733830197,0.17154121190581387,0.22629704397690178,0.2990239616168821,0.38920692591443506,0.4689665434728708,0.5493719859064052,0.5584919422260306,0.5517289452774179,0.5447047127967629,0.49803462347730343,0.382568283412356,0.7141039432088896,0.9484404607369555,64,0.5746371760452808,-0.02246751242405397,1.312577271754013
1,-0.033064351278101145,-0.02877433964518674,-0.026399390600775296,-0.027044901455504422,-0.013292802368588763,0.011649930481603782,0.03012059569111233,0.04782637519113298,0.05013845605848706,0.04155576950133602,0.0619760238112375,0.028775968147540996,0.3404735824765413,0.6046632370885616,0.7547276179047145,44,1.156775120173421,0.14534063697261396,1.6477138176124828
