cluster,pick_mom_1,pick_mom_2,pick_mom_3,pick_mom_4,pick_mom_5,pick_mom_6,pick_mom_7,pick_mom_8,pick_mom_9,pick_mom_10,pick_mom_11,pick_mom_12,pick_disp_short,pick_disp_mid,pick_disp_long,n_months,sharpe,sharpe_lo95,sharpe_hi95
0,0.04741109590844746,0.1000447600646757,0.08622764105777984,0.08996289577824149,0.10925271615282288,0.14805917252622441,0.178907980151202,0.21595795451563604,0.2264282162819878,0.21738367680969856,0.22475377969559995,0.1847950512737994,0.5019871193134948,0.808876450547873,1.0454487898237952,38,1.418153561901221,0.6382241859319483,2.4131908083008944
1,-0.13485746657104777,-0.19834707919624175,-0.24530435638038867,-0.2922877533881938,-0.33328079706220365,-0.361501927907669,-0.39815313675627373,-0.42197153790160113,-0.4349901258525034,-0.43602434613858004,-0.4381088536840345,-0.45805181526568395,0.31525846399907964,0.4571914019400299,0.4840592655482979,21,1.7860570327213976,0.7400597724621452,2.866040711912408
