cluster,n_months,pi_panic_mean,pi_panic_freq_6mo_mean,pi_panic_freq_12mo_mean,sharpe,sharpe_lo95,sharpe_hi95,hit_rate,mean_return,std_return,worst_month_return,best_month_return,worst_month_date,best_month_date,cs_mom_short_mean,cs_mom_mid_mean,cs_mom_long_mean,mom_overall_mean,cs_disp_short_mean,cs_disp_mid_mean,cs_disp_long_mean,cs_skew_short_mean,cs_skew_mid_mean,cs_skew_long_mean,pick_mom_1_mean,pick_mom_2_mean,pick_mom_3_mean,pick_mom_4_mean,pick_mom_5_mean,pick_mom_6_mean,pick_mom_7_mean,pick_mom_8_mean,pick_mom_9_mean,pick_mom_10_mean,pick_mom_11_mean,pick_mom_12_mean,pick_disp_short_mean,pick_disp_mid_mean,pick_disp_long_mean,z_centroid_mom_1,z_centroid_mom_2,z_centroid_mom_3,z_centroid_mom_4,z_centroid_mom_5,z_centroid_mom_6,z_centroid_mom_7,z_centroid_mom_8,z_centroid_mom_9,z_centroid_mom_10,z_centroid_mom_11,z_centroid_mom_12,z_centroid_mean,past_sharpe_12mo_mean,min_date,max_date,max_consecutive_months
0,53,0.20754716981132076,0.2673611111111111,0.30851063829787234,0.9232318010537346,0.2888835454591495,1.6254498671135476,0.6226415094339622,0.012681235374312391,0.04758186177291437,-0.13600694136002336,0.13770634931774528,2018-09-28,2020-07-31,0.06077214233280585,0.1463107872781608,0.20822171120370161,0.13843488027155607,0.23372822999832668,0.44213354423461104,0.6022501264177744,4.642958167207717,6.173737030650299,6.683070770687318,0.0713873807208123,0.13528317381803218,0.18254693134729733,0.23111556658530374,0.3076128758785582,0.40217662998927556,0.4940730792583147,0.5921687598597862,0.6132523056239181,0.6068889798212267,0.6109266232855767,0.5792684096272526,0.3863093038452957,0.7056642189536659,0.9727711206934814,0.26114905660377363,0.3804641509433963,0.39846415094339627,0.4436094339622642,0.5352981132075472,0.6453433962264151,0.7334924528301886,0.8020377358490565,0.7648735849056604,0.7165811320754716,0.6651528301886793,0.5447018867924529,0.5742639937106918,1.217662317685,2011-02-28,2024-11-29,21
1,62,0.3387096774193548,0.37431693989071035,0.3249999999999999,0.9328493967894552,0.04503741593655483,1.4424583160133924,0.5806451612903226,0.015478155557684222,0.05747755623926176,-0.10925087208124487,0.2600546883023071,2015-12-31,2020-03-31,0.04439215624145128,0.0764400083188637,0.09696027142938235,0.07259747866323246,0.2689746148748333,0.4568293439919456,0.592334727447098,7.234905191845041,7.633796879424352,8.110159111861266,0.031051679821684074,0.08589443156273144,0.08780137493740867,0.10640830222401594,0.13835414179006023,0.18019267740658637,0.20719993097094197,0.23654625290899275,0.23111886414804217,0.21903226554684388,0.22775722017680866,0.18467204569022244,0.4426344172581148,0.7462806729023703,0.9092638932769002,0.037380645161290325,0.14320483870967746,0.10506451612903225,0.1039790322580645,0.16316935483870962,0.23347419354838708,0.273058064516129,0.3157806451612903,0.2901048387096774,0.24399838709677418,0.21932903225806452,0.12458225806451612,0.18776048387096775,1.0389754530729436,2011-01-31,2024-07-31,4
2,31,0.3225806451612903,0.2956989247311828,0.41379310344827586,1.214625821512844,0.18389161091086415,2.370662721631224,0.6451612903225806,0.023080387132043162,0.06582505074898895,-0.07035006402201434,0.24299137723907638,2024-09-30,2023-04-28,0.0295542788844675,0.12416473149707738,0.249835546260786,0.13451818554744363,0.2831834033860708,0.5592179776401551,0.8491433055013716,6.434515229237203,6.165918060004209,6.523889409398333,-0.034235481637199104,-0.05457991395036768,-0.05319868256532586,-0.058224502065314925,-0.05909708414081403,-0.03174245162210551,-0.013138875394114896,-0.00010252593599130489,0.011126363021406394,0.013048186530401485,0.011630122003836145,-0.05274511681077804,0.34459249045638557,0.6292627308632475,0.8307792538558355,-0.27710967741935494,-0.31324516129032254,-0.34432903225806455,-0.36311612903225815,-0.3525645161290323,-0.2915225806451613,-0.26010645161290324,-0.2240838709677419,-0.23358709677419356,-0.2533935483870968,-0.26098387096774195,-0.34525806451612906,-0.29327500000000006,1.1468394985144845,2011-08-31,2024-09-30,5
3,21,0.8095238095238095,0.5079365079365078,0.29824561403508776,1.8235966385762825,0.9795721481651397,2.6758643517866525,0.6190476190476191,0.031250081418622976,0.0593626108018897,-0.07966117115419115,0.13579888436125825,2011-10-31,2011-09-30,-0.0711109313846656,-0.11056151422688584,-0.09599348655666315,-0.0925553107227382,0.22720572998954797,0.35308727532722045,0.4460687801470883,3.667689676037563,5.614060201801932,5.712820794611213,-0.15324985448063194,-0.21566657010399742,-0.2631995331550261,-0.3079951349516522,-0.3497177566389782,-0.3831782437478474,-0.421357686530234,-0.44945076508715043,-0.46464776590750095,-0.4717350176761852,-0.4729613380695848,-0.4748719806209439,0.31243104130001603,0.45092425607492975,0.48167217215894553,-0.7339571428571428,-0.7442142857142857,-0.7532047619047619,-0.7964190476190476,-0.8451809523809524,-0.8313476190476189,-0.8506714285714286,-0.8661190476190475,-0.8759380952380951,-0.8735571428571428,-0.8635095238095235,-0.8656714285714286,-0.8249825396825395,1.0770536531849915,2011-09-30,2023-01-31,9
