strategy,n_months,ann_ret,ann_vol,sharpe,max_dd
market,184,0.12311571638168028,0.14890570282517973,0.8577014385836953,-0.21512678421291592
fixed_mom_12,183,-0.004695092344822349,0.1891173435905879,0.07076202668234315,-0.6633605103243454
fixed_mom_1,183,-0.022158560591009846,0.14676591994457863,-0.07848177585019102,-0.5246506128563481
method0_formula,183,0.014370011492901513,0.1769206360002395,0.1691664427397835,-0.5685667144886608
method1_lr,183,-0.015230635976257068,0.1424705592767401,-0.03671833198337535,-0.46872600903060707
method1b_ridge,183,-0.035593311997228705,0.13569806073433496,-0.1989309894135309,-0.6658303205388695
method2_xgb,183,0.0534284590256473,0.14335706001102533,0.43489612845941034,-0.3306868258768995
