cluster,pick_mom_1,pick_mom_2,pick_mom_3,pick_mom_4,pick_mom_5,pick_mom_6,pick_mom_7,pick_mom_8,pick_mom_9,pick_mom_10,pick_mom_11,pick_mom_12,pick_disp_short,pick_disp_mid,pick_disp_long,n_months
0,-0.06653827124051152,-0.08829790926981347,-0.12498443052829103,-0.15401576971531775,-0.16440626370048833,-0.15104000828107933,-0.15453454630912342,-0.14584230432722553,-0.14649421506848195,-0.15196528062165776,-0.15263256022075952,-0.18660354527538947,0.33135894314815095,0.5329993986589993,0.6442898469868167,63
1,0.05404903404281969,0.11381976873651883,0.1520802151444979,0.1949670755862081,0.25060530122975294,0.3170391229938258,0.3799243152308786,0.4403580072566879,0.44854030282852614,0.4405479565849647,0.4475409198236846,0.40672601616551707,0.42582242910498624,0.7602615119548894,0.9924061817752079,104
