date,market,fixed_mom_12,fixed_mom_1,method0_formula,method1_lr,method1b_ridge,method2_xgb
2011-01-31,0.014651335134121458,0.017773781307471252,0.021199452136807635,-0.009483988095123762,0.007169048406076407,0.012865561399085228,0.025204036065434816
2011-02-28,0.04458073807824869,-0.027439071198233245,0.017213784196849137,-0.011933370919663799,-0.03784007975009654,-0.03268554433196134,0.11048868268716722
2011-03-31,-0.07182496215888101,0.044622195690560175,0.008136472096085135,0.05765779808926379,0.049242721452257845,0.025635794879310447,0.022877004645360844
2011-04-30,-0.015733873297442715,-0.023673202810670563,-0.03779915391396085,-0.021560283917978675,-0.0010147754335154964,-0.022483134236766476,-0.030526790325946237
2011-05-31,-0.01243118202478979,0.02885227788832729,0.020712398807977848,0.007940108417849595,0.02634047074164758,-0.0008748476479113572,0.06096567534030581
2011-06-30,0.013223535655923945,0.07242076078109379,0.0372291147592,0.05157150148830395,-0.005991143902453903,0.031020216732982296,-0.027566049555516142
2011-07-31,-0.008434410875433826,-0.07912413546830166,0.061936275031663664,-0.03506767626380394,-0.03477476170803325,-0.09046135713435267,0.051795732238137535
2011-08-31,-0.07592456705307948,-0.04617438236281008,0.001207943438057464,0.008083114388772412,-0.07327068031516312,-0.029253182450282127,0.01079817259015322
2011-09-30,-0.0001493145290912259,0.020843986769657086,-0.0989380824169158,-0.05207989824857791,0.09584736243247031,0.023926061502242326,-0.029994809966681316
2011-10-31,0.0018153698160662283,0.012744703521198622,0.03280191005483717,0.054757939840375226,-0.0316774143853109,0.03421418902970606,0.031455496601525655
2011-11-30,-0.04482371589900504,0.023239755698342263,-0.06439365397456095,-0.06450373481117082,0.024045170637754226,0.017589306416619932,-0.03663612486372674
2011-12-31,0.004832220890026067,-0.029782413251030836,-0.009280743811357564,-0.009280743811357564,0.0038880309730255935,0.0004690864637512922,-0.008904606265254383
2012-01-31,0.03270905575094567,-0.14381550566978013,-0.0787546359324504,-0.0787546359324504,-0.0018135720051773755,-0.023889407593788253,0.05179397027391354
2012-02-29,0.10111159975484635,0.035916848443880406,-0.016568799559273262,0.06055196589241687,-0.05693222532715498,0.031239256064417013,-0.014555472974117654
2012-03-31,0.0360822067616946,0.10122099979609503,-0.0333840168424638,0.1009142844729504,0.06916177011915194,0.015318494127970029,0.01829587754924997
2012-04-30,-0.05236004815834147,0.05387398958428837,0.0509430758982425,0.05387398958428837,-0.018957048652144565,-0.0038166853230471613,0.03980613019816912
2012-05-31,-0.1005657206025584,-0.01582540194637256,0.0020167719632834496,-0.00458799270905783,0.00011576912543461771,0.036244786097086396,-0.00848320221898207
2012-06-30,0.0675240575379501,0.11091206997050186,0.09628530373105351,0.12499542107582964,-0.011046579111672032,0.10491926621692413,0.11362218725772819
2012-07-31,-0.03884538855602092,0.03884276577147007,-0.000271678052581112,0.03891798916691443,0.019478525203149927,0.040568242392319966,0.0640153057491694
2012-08-31,-0.0031464239846078603,-0.01045048742683285,0.035800923700194706,-0.0175596711726821,0.0016033338211954638,0.0021772819071151687,0.02045530910867688
2012-09-30,0.01720649826053541,-0.02521671211078257,-0.027937286158240388,-0.05915593727390296,0.03484511941355222,0.01945633017710161,0.03271026444904465
2012-10-31,0.005873401053311257,-0.020029742011845868,-0.03849077409151983,-0.019543011375063663,0.06792191610397566,0.0265358083692327,-0.06405027133599249
2012-11-30,0.04956783737479885,-0.09695610064706427,0.05961025642790231,-0.09695610064706427,0.08629343975962901,0.0479047776099111,0.09901023563195245
2012-12-31,0.09144667409418711,0.08601198958023687,-0.019259711452206774,0.08601198958023687,-0.013831829544283558,0.002757430297775864,-0.0010996635073839917
2013-01-31,0.0958316147546637,0.052124279285235,0.0034288946323136485,0.052124279285235,-0.011372962974815064,0.017653550230462445,0.029778742194162072
2013-02-28,0.040510307383350826,0.08356673569365204,0.09032217478522407,0.08356673569365204,0.022341469092534594,-0.009815039219341008,0.04037008930109853
2013-03-31,0.0773075755841251,0.11992005417276558,0.015723650710026404,0.11992005417276558,-0.07223669199367677,-0.02350947725788011,0.034678846388433826
2013-04-30,0.12465849876731828,-0.07702281705462963,-0.07417931517768823,-0.07702281705462963,0.015061874277131779,-0.06960318553110853,-0.0762012029382353
2013-05-31,-0.02541410845230959,-0.0025589592137597256,-0.023126945258793028,-0.0025589592137597256,0.017263045443661938,0.05125742132187868,0.038959926866158845
2013-06-30,-0.004787998110307104,0.004877486265263647,0.01338875719320868,0.004877486265263647,-0.01772794748402433,-0.04507638962444962,0.009947392908671408
2013-07-31,0.0010925667637588497,-0.05353267477245962,0.03522360318266326,-0.05353267477245962,-0.017510525801264925,-0.022983690848876134,0.045609509888095534
2013-08-31,-0.023047243701217576,0.07563785222414231,0.028586171951824755,0.07563785222414231,-0.004275300074781541,-0.02246048538005545,0.013873712040346264
2013-09-30,0.08956727152362882,-0.05624927331223988,0.0019338135019866772,-0.05624927331223988,-0.03109282145443222,-0.052234550186161986,-0.022984865958235345
2013-10-31,-0.0008280811796588434,0.028350965491893854,-0.016987624862047575,0.028350965491893854,0.023317777943066966,-0.005758026352647371,-0.029775445452742206
2013-11-30,0.051209744172977564,-0.00800972317590908,-0.003640536996739983,-0.00800972317590908,-0.04058769441552893,0.009379173284034495,-0.00808197676281953
2013-12-31,0.03574643118989122,-0.05144691928069748,-0.04654696518621306,-0.05144691928069748,0.03269297510465079,0.007340823784941088,-0.018426215460424084
2014-01-31,-0.05534863469586665,-0.0469473879718082,-0.003953895949445836,-0.0469473879718082,0.014788803820325696,0.003372830382493813,0.03073357012812359
2014-02-28,-0.007068402566032838,-0.027270775591658192,-0.02234091373844423,-0.027270775591658192,0.029178354529046772,-0.021347203992129464,-0.0803080097960371
2014-03-31,0.0010130933880754713,-0.03378049010528831,-0.0024145521435412613,-0.03378049010528831,-0.01705938075859684,-0.014828635620620046,-0.02723032872227149
2014-04-30,-0.031816013425470954,0.006413606072487033,-0.02249923849231278,-0.010353119072682495,-0.03261968663294104,-0.036432086001731985,-0.02398543026155501
2014-05-31,0.03376943650818186,-0.0031962867899424535,0.005082131789262592,-0.002837490898642273,0.004805742041489634,0.005626976458061037,0.006403138758747026
2014-06-30,0.052542068883844335,0.05818260111346757,-0.015787880932878303,0.05818260111346757,0.011177858244301613,-0.019240690554891714,0.001263174005464852
2014-07-31,0.022329962358417183,0.026522922084631608,0.03018846544278369,0.026522922084631608,-0.008834517809483595,-0.029755076462458417,0.017335158749850137
2014-08-31,-0.007276451409599224,-0.01953871201035885,-0.003709643451917156,-0.01953871201035885,-0.02024863707419207,-0.031809047657360694,0.025530186043347072
2014-09-30,0.04198779697277115,-0.015904432142919426,0.02168025657954595,-0.015904432142919426,0.011466844946138987,-0.023714617349675362,0.01710321068568424
2014-10-31,0.004045472653662462,-0.005999029191534039,0.026856051498847396,-0.005999029191534039,0.03846513092834674,0.01163329400173375,0.018159822655667773
