date,market,fixed_mom_12,fixed_mom_1,method0_formula,method1_lr,method1b_ridge,method2_xgb
2011-01-31,-0.0022377829987507217,0.04543488032274906,0.01799243643774647,0.04543488032274906,0.011638472464381183,-0.028992174128902336,-0.03538930717055375
2011-02-28,0.023480189573496592,0.0717947578637839,-0.034690488596862676,0.0717947578637839,0.01787226577928526,-0.03677431665562801,0.03073726017432728
2011-03-31,-0.013629795816156266,0.06928235894479676,0.012961759688396217,0.06928235894479676,0.09403615218742903,-0.0025942785536464848,-0.007453304516707699
2011-04-30,0.030399678970542188,-0.07568570169800508,-0.002917404113255596,-0.07568570169800508,0.060847404525485385,-0.013015379704358834,-0.04212550818997814
2011-05-31,-0.005889086377116458,0.020274523033342703,-0.02479932991551552,0.020274523033342703,-0.01983040994815399,0.0040634336206556276,0.010025340500207616
2011-06-30,-0.005518556937663472,-0.007307001016255019,0.03425803006828252,-0.007307001016255019,0.006334034492892521,0.006955472045587654,-0.03290126212762067
2011-07-31,-0.02067569050946384,-0.05770838265523789,0.009920168743440861,-0.05770838265523789,-0.00766819468327594,0.04958372315956806,0.0871421124004469
2011-08-31,-0.07043673330811437,-0.0679001216810112,-0.03338096350479679,-0.033424755961201584,-0.08275416686262249,0.022929744612372918,-0.017233010121368412
2011-09-30,-0.04445703430282963,0.005823086408083912,-0.04179183362260754,-0.04179183362260754,-0.0029475016200978957,-0.09154931489999696,-0.01501156285011528
2011-10-31,0.0736656702026811,0.12337852886259937,0.01770829167884513,0.01770829167884513,0.12319007469659324,0.12053345033441934,0.032446190926099405
2011-11-30,-0.007497112789961765,-0.0023827435258056526,-0.024587002314723088,-0.024587002314723088,0.01587040595478435,0.06339055747813098,0.04566340129579016
2011-12-31,0.007457154755376377,-0.16377525071319213,-0.11006846196297006,-0.11006846196297006,-0.13420793130124314,-0.03642183352949693,-0.14155976898577283
2012-01-31,0.027350934349479654,-0.07410362461782202,-0.0101072265052714,-0.0602143934612881,-0.04495589836097895,-0.07338722537820697,0.005158401008280385
2012-02-29,0.043412730919180915,-0.0020572721246557295,-0.05638347367612891,-0.002981417417636521,-0.02336843768721012,-0.09893740174228982,-0.04036602617795359
2012-03-31,-0.006491871221379434,0.0970091182739199,0.038614512516964065,0.09707976163963249,0.03968767229439737,-0.04907461645987938,0.017380392906493222
2012-04-30,-0.006144739949926277,0.14524101166911269,0.09434303772117925,0.14524101166911269,0.0598758665193346,-0.08392825772840226,0.0005472798305305826
2012-05-31,-0.06588022313005289,-0.1103654513980784,-0.059142427459288535,-0.03271344206594414,-0.047416163959806114,-0.04048024549077937,-0.0006098535692250134
2012-06-30,0.050728716589625966,0.011375076606203332,0.026826322758534735,0.010699216586764648,0.0045750280432551305,-0.009308400969455993,0.012344386940632848
2012-07-31,0.014824530856285607,0.086774458588561,0.03945132763835504,0.086774458588561,0.02849692110208563,0.011303071606326242,-0.007341582829693818
2012-08-31,0.01276674836770636,-0.042879011427566296,-0.03849325591875802,-0.042879011427566296,-0.06575336080418076,0.10746325793613887,-0.043984590964027646
2012-09-30,0.008789263115478034,-0.013533570995770948,-0.033104451380768056,-0.013533570995770948,0.010345886005012428,-0.0007875695882751982,-0.01429003513614967
2012-10-31,0.010120380703419635,0.10112184576854892,0.029417996756469476,0.10112184576854892,0.07697713120788027,0.07778068706154179,0.08315762535752919
2012-11-30,0.01643972901346244,-0.02647674224577023,0.03058151781224278,-0.02647674224577023,-0.041138292673852,0.016525963026511103,-0.01257021031522562
2012-12-31,0.01010190569588039,-0.036136364761695454,0.012563232950280527,-0.036136364761695454,-0.05391869350362267,0.007941473505656788,-0.0023818103903998416
2013-01-31,0.0573034324775767,0.06645309274270779,-0.034425077166856076,0.06645309274270779,0.034941049589490354,0.0005536766182083076,0.00892993074205849
2013-02-28,0.0236170002287669,0.19665913532791385,0.058015450725951864,0.19665913532791385,0.05623045221147316,-0.02315118521604949,0.027689952893843735
2013-03-31,0.013485471972513423,0.07012551821544681,0.08200498464870362,0.07012551821544681,0.048863491419764885,0.0768449225111193,0.0774228465174885
2013-04-30,0.008412237029525479,0.11901892152614091,-0.016793264890896966,0.11901892152614091,0.10655173181873179,0.021973201673287056,0.01758888631362219
2013-05-31,0.025064972608344324,0.14877009256063078,0.04168333595536962,0.14877009256063078,0.14500274000323002,0.08548092474444315,0.10029885635352456
2013-06-30,-0.04787983034756677,0.05334778156101368,0.0392194895377298,0.05334778156101368,0.018861185729442374,-0.005925060054267498,-0.004911004951419315
2013-07-31,0.06718200855314876,-0.06552318753400363,-0.009193144809644865,-0.06552318753400363,-0.05879009552745935,-0.08469364990238452,-0.04970127566436885
2013-08-31,-0.024205390625123932,0.07675438865439964,0.0057957656267597565,0.07675438865439964,0.042541714630539025,-0.01026526339096448,0.004236356199751734
2013-09-30,0.010729491238828033,0.06997190507561332,-0.03108684493434742,0.06997190507561332,0.057442633817475566,0.0017283755224580112,0.05351702516845523
2013-10-31,0.03998179594431916,0.06924412783112614,0.03264698815164157,0.06924412783112614,0.06504591193179449,-0.011523847324752357,0.07509181291132164
2013-11-30,-0.00783387784902794,0.02643507905921314,0.023144003265750647,0.02643507905921314,0.04425071984516875,-0.009047731334205509,0.033867965979886346
2013-12-31,0.019377830477884564,0.06652208266388501,0.0007045085611023041,0.06652208266388501,0.0925699202578846,0.016327390187366526,0.048472330575964805
2014-01-31,-0.027356598978915726,-0.030995056451756025,-0.03817214255684569,-0.030995056451756025,-0.04428499297035557,-0.02609950254784773,-0.04502214788824493
2014-02-28,0.052414851592808766,0.019571321067722726,-0.04882465367202073,0.019571321067722726,0.0020508324446093682,0.020599773243295844,-0.043151686040180146
2014-03-31,-0.02621911035155528,-0.14124927615313146,-0.03449780090601891,-0.14124927615313146,-0.16192814860801427,-0.11232648690909101,-0.051215149049182736
2014-04-30,0.014516949180511798,-0.04322494160412446,-0.03344442762203295,-0.04322494160412446,-0.046860917864217935,-0.012376078251310756,-0.0231384607415239
2014-05-31,0.019491459430814963,0.020387845474118708,0.024829868087277038,0.020387845474118708,0.06787647427709835,0.04297043260180251,0.03531004922512468
2014-06-30,-0.016867278258188845,-0.014976841329479903,-0.014772076870992475,-0.014976841329479903,0.004734117150473797,0.04454145834272536,0.017280255598428985
2014-07-31,-0.00912938024222369,0.010632739255064416,-0.01162345076420733,0.010632739255064416,-0.0023552750679118853,-0.032611079485686104,0.009216241426803355
2014-08-31,0.018082439695412157,0.10411854208568207,0.041751731444977194,0.10411854208568207,0.06388279174243428,0.029285005557944176,0.07775054928270653
2014-09-30,-0.02656664382385923,0.11627809127064243,0.06316910548608662,0.11627809127064243,0.06507428442084555,0.0089240753558662,0.012996724217038628
2014-10-31,-0.007984647149461203,0.04659734542146241,0.04633818141709804,0.04659734542146241,0.02307951335808404,-0.014349322877215909,0.0031021228369523405
2014-11-30,0.03339497965770101,-0.03679355139684262,0.016167096563530013,-0.03679355139684262,-0.04492674415873489,-0.015346430021216743,-0.03477099396251021
2014-12-31,-0.012871798661290677,-0.04966949878759379,0.056757254957156326,-0.04966949878759379,-0.01322514819316145,0.03771878607993381,0.07631767603646523
2015-01-31,0.026746087816636958,-0.08664811707727893,-0.08936802877065277,-0.08664811707727893,-0.05630128262204031,-0.03605886844508181,-0.04944484348991014
2015-02-28,0.031151495727921266,0.0804258420779248,0.10248724676372645,0.0804258420779248,0.1491524823121758,0.023887454573645148,0.08894140121297418
2015-03-31,-0.019302117502156373,-0.15100944271403965,0.04958766897544226,-0.15100944271403965,-0.18602750007814656,-0.05915733006949204,-0.19069801807781284
2015-04-30,0.021908698822279738,0.04137864592718928,0.040112322934310066,0.04137864592718928,0.05961861459395358,-0.039110058933354515,0.017462562539949503
2015-05-31,0.008867314246268899,0.04880226348432273,-0.02792433995606884,0.04880226348432273,0.04637789406314525,-0.024323582933684217,0.008187798421026864
2015-06-30,-0.05272014141251311,0.14405516595345072,0.027592386836744972,0.14405516595345072,0.14211519141508255,-0.029656820061559293,0.019794118662043458
2015-07-31,0.02721601015017592,0.051407396319576505,0.004135779054507829,0.051407396319576505,0.055367784787228806,0.02236320426406625,0.03678060820693063
2015-08-31,-0.05229092240805733,0.197476255298604,0.1532646612045248,0.11045493919099694,0.13068738284988352,0.06638620784540576,0.07846441676381777
2015-09-30,-0.020243928876202397,-0.012143807375616976,-0.032073379623306725,-0.03206865241954723,-0.026721878516429664,-0.010028778685497949,-0.04049678156912707
2015-10-31,0.041558268911697394,0.15158259576982358,0.1207309341553512,0.11528931572337167,0.12423609867185935,0.08816197257634018,0.07708429246323044
2015-11-30,0.005363990973126914,0.13653306886766758,-0.007046597420939841,0.10306985153894946,0.08343680521623124,0.05901479986771326,0.04044199465630757
2015-12-31,-0.012448084877160086,0.046958823177054,0.0578543827361556,0.07067407987090532,0.07178993720909993,0.028795097142349145,0.019757756357324706
2016-01-31,-0.029568966389369067,-0.13081124751997944,-0.09301163259375467,-0.0930280205551791,-0.16978149396832917,-0.19515064759945566,-0.14262937113561952
2016-02-29,0.003536695495702419,-0.04448090289865624,0.02128380399091577,0.02128380399091577,-0.04579382812144655,-0.07594442521855861,0.012759306903050787
2016-03-31,0.01723809431088762,-0.1984184221652555,0.06230808438948122,0.06230808438948122,-0.17231341762836905,-0.044513650349706786,-0.12351350433951308
2016-04-30,0.0066600007349194145,0.11536247780335726,-0.07935461508525365,-0.07935461508525365,-0.007181475462966847,-0.13090678238729186,0.026250378986707647
2016-05-31,0.00694722155880562,-0.003495309028607588,0.11194055065400091,0.24293049135072053,0.3115498022555983,0.1260382202361073,0.22190467490794283
2016-06-30,0.016378187405285752,0.06683455065001469,0.026868625156622694,-0.004005747383151882,0.04940619500674039,-0.006798534569405402,-0.001517456627361186
2016-07-31,0.03596932473359203,-0.08224574587859551,-0.09795122025535427,-0.08210842344542867,-0.08773514952521913,-0.07814789449868849,-0.09409453034043129
2016-08-31,0.012259129740068316,0.09371349997457304,0.022453482271787038,0.09371349997457304,0.09714086966449059,0.07637056255198776,0.11731526628430762
2016-09-30,0.009880315364133273,-0.02250505717027598,-0.03425389862700819,-0.02250505717027598,0.03803556697685917,0.09131736056778812,0.013962162136594528
2016-10-31,-0.00015038501270005005,-0.02149733514383449,0.046734531444726994,-0.02149733514383449,0.0018934808018906274,0.025795770491369992,-0.050522003522367784
2016-11-30,-0.026987531551042266,-0.06952835928281427,-0.028369515933819416,-0.06952835928281427,-0.03484924771546134,-0.0020593055031484725,-0.07921760592119396
2016-12-31,0.0508951478648501,0.1121063848785113,-0.008126425511273414,0.1121063848785113,0.03484195215689887,-0.046945929097652175,0.10530470495935963
