strategy,n_months,ann_ret,ann_vol,sharpe,max_dd
market,184,0.06708238216949414,0.11575821740355231,0.6205301183664502,-0.25162528949740803
fixed_mom_12,183,0.0933363365041775,0.2974560598987272,0.454949268183756,-0.6255017240082276
fixed_mom_1,183,-0.010609975350037937,0.19061789160025758,0.04366992555802749,-0.5144088628686876
method0_formula,183,0.009450761589841594,0.25984981493218756,0.17142930491586778,-0.6952362363653113
method1_lr,183,0.08299264924580396,0.2786435934769366,0.4346712277435476,-0.680171752782383
method1b_ridge,183,0.021476696595829292,0.233033280294206,0.2114238953149441,-0.5101224789927199
method2_xgb,183,0.11519402898759412,0.18713958362768723,0.6775804750333756,-0.23000633182990926
