date,pi_panic,cs_mom_short,cs_mom_mid,cs_mom_long,mom_overall,cs_disp_short,cs_disp_mid,cs_disp_long,pi_panic_freq_6mo,pi_panic_freq_12mo,past_sharpe_12mo,cs_skew_short,cs_skew_mid,cs_skew_long,cluster
2014-10-31,0,-0.026229153475361224,-0.015802413083863327,0.054688373810532195,0.004218935750435884,0.1984969269770369,0.3007467205205199,0.41114366069854325,0.0,0.0,0.025120498083992925,9.18743169732149,8.303734752464553,4.877921910705094,1
2014-11-28,0,0.012233581589291241,0.017526741047514994,0.06897823873873629,0.03291285379184751,0.1866153229499811,0.29134009720066756,0.3946226738833822,0.0,0.0,0.3922199782782902,1.9028431739259153,3.4117616050958883,3.3358412846094936,0
2014-12-31,0,0.01950864899986309,0.019927732764224094,0.04382746215302244,0.02775461463903654,0.18559680998523598,0.3028999413761181,0.38789936168493316,0.0,0.0,0.31092217272494693,0.78682065333516,2.5874417492200643,3.1911507251998397,0
2015-01-30,0,0.033934820605825367,0.052886474417534,0.0499034543221797,0.045574916448513025,0.189799749161414,0.3190030225318613,0.37890548344707203,0.0,0.0,0.18117152946171441,2.117888395228543,2.3686161678077835,2.5476231654801347,1
2015-02-27,0,-0.004597932383477528,0.007346023666516545,0.01685045851327953,0.006532849932106181,0.1915073837853598,0.3161244526771332,0.38357509871746953,0.0,0.0,-0.14509431001957773,1.6815771947819975,1.9279786200051046,2.450782058895429,0
2015-03-31,0,0.05090992175865108,0.0702935320253964,0.07457542183098599,0.06525962520501116,0.1880814679738234,0.31382951440923296,0.3922722569984715,0.0,0.0,0.86460345044147,2.7527058136623834,1.737595967323146,2.3531655675257515,1
2015-04-30,0,0.043686296569515594,0.08197553188310852,0.07965214085533139,0.06843798976931849,0.19905604355053697,0.3371789716314585,0.42153800443913525,0.0,0.0,0.718533541577653,3.9162651589886877,2.5270104510136107,2.8431496757182466,1
2015-05-29,0,0.03209977482187948,0.0681947122829441,0.08256017056607734,0.06095155255696697,0.37528401025644204,0.4230705276828495,0.4458072100789886,0.0,0.0,1.0658909183435878,29.46012681690327,16.00378058701276,5.825637980718688,1
2015-06-30,0,0.030562028759171616,0.07800309345571906,0.08962657378555156,0.06606389866681407,0.22346515333880212,0.3800054809026088,0.45618279781254567,0.0,0.0,1.1528018774141218,10.878400092645954,8.523196930628174,4.696852403357456,1
2015-07-31,0,0.014043554900921084,0.07397431348252673,0.0979112323267913,0.061976366903413044,0.18827791953225362,0.36879485200174705,0.4463285767611664,0.0,0.0,1.4879394274304458,4.252548448810556,7.831799184038677,3.5934914768952444,1
2015-08-31,1,-0.012075011598060705,0.0413195521873697,0.08981369817452814,0.03968607958794571,0.19628387491718335,0.4144441876070257,0.4998692307950406,0.0,0.0,1.205038146000121,2.424829336585737,12.093205646630866,5.094743372045998,1
2015-09-30,1,-0.05352360796542632,-0.023510141407246887,0.02393745301974945,-0.017698765450974586,0.2141542174425154,0.3507259946237435,0.4369755361686575,0.16666666666666666,0.08333333333333333,0.7810981962705482,11.201201901029224,8.958057259654161,4.934182373988728,1
2015-10-30,1,-0.08822668891354342,-0.07670179064286448,-0.030862786668161578,-0.06526375540818981,0.27518187952099316,0.3804696839259176,0.4570737223887693,0.3333333333333333,0.16666666666666666,1.0714926175348218,21.537147109482266,16.01451251113611,9.132432911612707,0
2015-11-30,1,-0.009074988897672998,-0.04448771129658642,0.010873448377090263,-0.014229750605723053,0.3321900918351889,0.54125784867306,0.5493311210583189,0.5,0.25,0.4955230125808211,19.878283081033103,35.52882928561696,20.103898178863666,1
2015-12-31,1,0.030173685521602024,-0.02462831553992433,0.023011880444295245,0.009519083475324314,0.25098216972311427,0.5595727519641502,0.5549501773064939,0.6666666666666666,0.3333333333333333,0.7859259118626701,9.968057617469302,34.992016360347826,18.567345742669428,0
2016-01-29,1,-0.007105723748350695,-0.061051057820315585,-0.030926473078641263,-0.033027751549102514,0.19514693319464443,0.4793583321182405,0.48847379883689135,0.8333333333333334,0.4166666666666667,-0.0719190326319672,2.554543424226494,28.35830856534912,17.13533855538771,0
2016-02-29,1,-0.09260336447394549,-0.1327178628275491,-0.12164585698487827,-0.1156556947621243,0.17714361799145623,0.3690398184770008,0.412131361672862,1.0,0.5,0.040431479568607064,0.7797692712247678,17.024610556441452,14.146678691333095,0
2016-03-31,1,-0.07124261827131656,-0.10585547886898207,-0.13735220294292483,-0.10481676669440783,0.1828255556170506,0.32205060552542997,0.40792621412582597,1.0,0.5833333333333334,0.32404547451136373,0.9362131638344048,8.718093292093437,15.506490999510408,0
2016-04-29,1,0.030140673171340872,-0.02643589921275019,-0.08212803167564883,-0.02614108590568605,0.22629727178504425,0.30351213678662137,0.43648554017848634,1.0,0.6666666666666666,0.9829392093670047,6.2520983822687075,4.03537573490295,17.21461535313486,0
2016-05-31,0,0.08009818499516679,0.008192052463619903,-0.056942670940698985,0.010449188839362562,0.25248853472996224,0.307665498609308,0.43393599791467374,1.0,0.75,0.912462933862051,7.159146101283118,5.523863461113706,15.992310662248999,1
2016-06-30,0,0.0812305222705848,0.017583367399869317,-0.04080506113412746,0.019336276178775563,0.292908893123555,0.30816083968041014,0.4082489583793705,0.8333333333333334,0.75,1.0561716402915302,19.53303114794428,4.717055872356703,10.950545511922812,0
2016-07-29,0,0.04521737264773799,0.03408515525740543,-0.015773820710853405,0.02117623573143,0.3355007190780527,0.38011022981379866,0.4138390659868465,0.6666666666666666,0.75,0.7154124830983047,23.19658132884875,10.603181840514793,7.283523255410745,1
2016-08-31,0,0.07029560466744295,0.12397857022065698,0.05354537470578997,0.08260651653129664,0.2807654701510166,0.419885647234859,0.4193965420894045,0.5,0.75,0.7239507660095063,13.276595791170289,7.791017674339395,3.596146444659217,0
2016-09-30,0,0.06830872817972583,0.16216054368204225,0.0768321434060163,0.10243380508926146,0.26266686805145834,0.43824751867515077,0.40758399071630225,0.3333333333333333,0.6666666666666666,1.2250246402527982,7.485592615590886,7.383984608841249,2.70401574302232,1
2016-10-31,0,0.06911919299383508,0.18444114074104495,0.10584891923060509,0.11980308432182836,0.2437942580899602,0.5014911832662334,0.434093515904193,0.16666666666666666,0.5833333333333334,0.8217780379751282,6.835229042715012,12.635547123814947,4.199405690067094,1
2016-11-30,0,-0.006052576163123269,0.0923460349905696,0.0765968640068385,0.05429677427809495,0.20005034452412043,0.43679284991523526,0.43094056430951266,0.0,0.5,1.3661305956469068,3.6646322402138476,12.041666758858598,5.3112335032541145,0
2016-12-30,0,0.07489553555869713,0.16458720390059214,0.22110254340154953,0.15352842762027957,0.21892632494119438,0.4525972411122787,0.5934756217657299,0.0,0.4166666666666667,1.0964134007158544,1.8147535582411485,9.178680141960722,10.856604476764726,1
2017-01-31,0,0.07662121439831107,0.16418515078431634,0.2686958570360879,0.1698340740729051,0.2161842808153521,0.44193124344456514,0.7155796691059566,0.0,0.3333333333333333,2.2551944646943,1.4581908713462326,7.9277149458390745,17.20339368766977,1
2017-02-28,0,0.0665304145745865,0.15422723110224465,0.2770133364736531,0.1659236607168281,0.205158761029332,0.4171456635391231,0.760257687268372,0.0,0.25,2.051233676023564,2.289282420407564,6.819017389541161,19.484671765779982,1
2017-03-31,0,0.06937068481153583,0.15268658766011572,0.26391913793479715,0.16199213680214955,0.22122326536778325,0.4133316057311086,0.7375840007507081,0.0,0.16666666666666666,1.707953328361414,4.378154331438223,6.475619704894154,17.69288941482538,1
2017-04-28,0,0.041624466207295874,0.14723880351395785,0.2374009532457633,0.14208807432233903,0.21632613788561328,0.3673423790969353,0.5846817696390088,0.0,0.08333333333333333,1.2407227127299723,3.4526117414477633,3.159661687073285,9.299328249415643,1
2017-05-31,0,0.031440468672244676,0.13215647565034308,0.2204594780497444,0.128018807457444,0.19406926163062233,0.3465543227200568,0.518484525111168,0.0,0.0,1.1394511159678684,3.1887390070835413,2.752035142573759,5.174470705035202,1
