,pick_mom_1,pick_mom_1,pick_mom_2,pick_mom_2,pick_mom_3,pick_mom_3,pick_mom_4,pick_mom_4,pick_mom_5,pick_mom_5,pick_mom_6,pick_mom_6,pick_mom_7,pick_mom_7,pick_mom_8,pick_mom_8,pick_mom_9,pick_mom_9,pick_mom_10,pick_mom_10,pick_mom_11,pick_mom_11,pick_mom_12,pick_mom_12,pick_disp_short,pick_disp_short,pick_disp_mid,pick_disp_mid,pick_disp_long,pick_disp_long,pi_panic,pi_panic,cs_mom_short,cs_mom_short,cs_mom_mid,cs_mom_mid,cs_mom_long,cs_mom_long,mom_overall,mom_overall,cs_disp_short,cs_disp_short,cs_disp_mid,cs_disp_mid,cs_disp_long,cs_disp_long,pi_panic_freq_6mo,pi_panic_freq_6mo,pi_panic_freq_12mo,pi_panic_freq_12mo,past_sharpe_12mo,past_sharpe_12mo,cs_skew_short,cs_skew_short,cs_skew_mid,cs_skew_mid,cs_skew_long,cs_skew_long
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
cluster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.06653827124051152,0.10420123388812204,-0.08829790926981347,0.1567627880411612,-0.12498443052829103,0.14853804266745657,-0.15401576971531775,0.150702804695321,-0.16440626370048833,0.17219163572430551,-0.15104000828107933,0.20192304465509464,-0.15453454630912342,0.22131745061877603,-0.14584230432722553,0.24998989170303718,-0.14649421506848195,0.2656445691208939,-0.15196528062165776,0.2669086926291481,-0.15263256022075952,0.27991268206255654,-0.18660354527538947,0.27600751791488365,0.33135894314815095,0.10250011759142368,0.5329993986589993,0.19236517821576501,0.6442898469868167,0.2295880612320327,0.5396825396825397,0.5024262688772972,-0.019624324556321533,0.06615459507101186,-0.01475300575439936,0.11806393109433973,0.032472696005002445,0.20214582401991169,-0.0006348781019061477,0.11456731738436203,0.23600764659925333,0.05068870455040655,0.3993715681430607,0.13459924376488033,0.5427183573858086,0.2532043936408548,0.42592592592592593,0.3968714770992321,0.360632183908046,0.3177604728224142,0.9613526425659558,0.8520137823407032,5.0866161203218905,4.972307310820948,6.150659776832679,6.978362556432339,6.293289111330717,4.791206768986445
1,0.05404903404281969,0.07457505588137445,0.11381976873651883,0.11191793276917948,0.1520802151444979,0.1327006340502844,0.1949670755862081,0.13762964968838082,0.25060530122975294,0.16185427855375725,0.3170391229938258,0.19960418265718183,0.3799243152308786,0.23650236594209412,0.4403580072566879,0.3011752599678246,0.44854030282852614,0.30538138374109136,0.4405479565849647,0.2701927159206758,0.4475409198236846,0.275024802106712,0.40672601616551707,0.2877876361720506,0.42582242910498624,0.1632033545845349,0.7602615119548894,0.2581043904628664,0.9924061817752079,0.37054277042703565,0.2403846153846154,0.4293863833062043,0.06377329580766791,0.06510884410956914,0.1437548700161926,0.13315435074715082,0.19933217683170368,0.19349027760481816,0.1356201142185214,0.11957580764529754,0.26678410010717996,0.11377271716726571,0.493718062188833,0.26067554176287633,0.6744580782710341,0.3945371630739797,0.2925170068027211,0.38593634704307817,0.3170103092783505,0.31218483534660907,1.2116759558163,0.7527767457886738,6.256495619992929,4.9472767354357305,6.942794493329692,5.1061145508421975,7.526588559097836,4.898738097611719
