date,spmo_monthly,spmo_semiannual,xgb_long_only
2023-07-31,0.009424947093486815,0.021050629774598793,-0.016047113958045936
2023-08-31,-0.03474538758330953,-0.020515406808710168,-0.07576771555255304
2023-09-29,-0.035493654078207565,-0.035493654078207565,-0.038199718811792654
2023-10-31,0.09700959919411094,0.09127919701630474,0.16856226562402704
2023-11-30,0.037792118769680826,0.05545334003885673,0.09051089428766465
2023-12-29,0.062155368596581134,0.056960319813912245,0.05949393388881699
2024-01-31,0.0971683232462454,0.11452877568562743,0.11843795074881783
2024-02-29,0.03611592501022149,0.04443169603651169,0.048156439023904096
2024-03-28,-0.040733841300702185,-0.040733841300702185,-0.062398634576661685
2024-04-30,0.06924223325845603,0.06469192653093143,0.1903681811643687
2024-05-31,0.06385380985502159,0.06892650466138253,0.07803273820110494
2024-06-28,-0.025908548374499966,-0.03063041069842252,0.027864395786063974
2024-07-31,0.02744797276656064,0.027389714289973912,0.03478984928847591
2024-08-30,0.010970624616659427,0.025741247598617373,0.05119487087519771
2024-09-30,0.016488872476086353,0.016488872476086353,-0.02675383048732096
2024-10-31,0.06513511225094443,0.0738922198521114,0.07796711714272085
2024-11-29,-0.033413620647469944,-0.03362046533330562,-0.054207854209982635
2024-12-31,0.0,0.0,
