cluster,pick_mom_1,pick_mom_2,pick_mom_3,pick_mom_4,pick_mom_5,pick_mom_6,pick_mom_7,pick_mom_8,pick_mom_9,pick_mom_10,pick_mom_11,pick_mom_12,pick_disp_short,pick_disp_mid,pick_disp_long,n_months,mean_pi,mean_mom_overall,sharpe,sharpe_lo95,sharpe_hi95
0,0.06840330248096002,0.12885009374208664,0.1812898901084699,0.24405371513859508,0.34226592979088877,0.4414023426748469,0.5391216739472655,0.6316920743096577,0.6484110302247063,0.6338122147733914,0.6367407453046132,0.6001262698349005,0.37327185389725076,0.7023818211641877,0.9517922280697102,51,0.10931368787678665,0.4246807735275318,0.5904978755610134,-0.3201743331585225,1.5869716330148431
1,0.09500289289074382,0.17218758691738112,0.22800125490973588,0.24664769835492453,0.22805086829188712,0.26500347081178893,0.2548413806634913,0.28013028195704026,0.26836937026854757,0.23740497140179764,0.23620344709907604,0.1909684502524225,0.6987728731373061,1.1376049215569592,1.3963643945207884,18,0.6872817116740665,0.22523430615156978,3.1107758009415507,2.519272836386662,4.883633292130887
2,-0.0006075024310085881,0.024443504954126172,0.012578032166256737,0.01375429447745671,0.029547745772686602,0.0684741236434896,0.10034698622086284,0.13072150239973276,0.14023793489825892,0.14240494587736965,0.1495817356820518,0.1021936108287689,0.3527656600747522,0.6116687900008599,0.7871628437358564,73,0.3281976532306764,0.07613974287417101,0.8242590127788746,0.32356911047593734,1.3609650081565414
3,-0.14900337475190806,-0.2072247816964312,-0.2530272032119402,-0.29267516681642813,-0.32048427100927496,-0.3529457882941698,-0.38524911403359074,-0.40768571832477685,-0.4287169803605767,-0.43000394728205654,-0.4286600958141231,-0.4384209251103769,0.31177906378255493,0.4678390488545532,0.5064661175657654,25,0.7199345802757416,-0.3411747805588044,1.216662230289497,0.01315596800326336,2.02806301089282
