date,strat_ret,bench_ret,year
2011-01-31,0.026934837025790134,0.03422642638983876,2011
2011-02-28,0.018018818420105824,0.0033341656011252174,2011
2011-03-31,0.018671380268502652,0.029856483475008536,2011
2011-04-29,-0.005223005859043272,-0.01222913831761714,2011
2011-05-31,0.0034185675447534858,-0.01667960773332828,2011
2011-06-30,-0.017628819423811004,-0.02209391528812852,2011
2011-07-29,-0.10325718417710114,-0.05647971532180564,2011
2011-08-31,-0.15347664766913152,-0.07262228490059644,2011
2011-09-30,0.16941777358352883,0.1099468906915501,2011
2011-10-31,-0.011441940547062724,-0.001534352628261269,2011
2011-11-30,-0.028357373821084976,0.007587140129311832,2011
2011-12-30,0.13332450175201138,0.0480247955181498,2011
2012-01-31,0.051259065295102345,0.04511637751916406,2012
2012-02-29,0.04016669737114466,0.031143664689281994,2012
2012-03-30,-0.035238154709897454,-0.007538422900749915,2012
2012-04-30,-0.08327715769528708,-0.060852882227490634,2012
2012-05-31,0.0369337822915985,0.037969372471791274,2012
2012-06-29,-0.009352227949878408,0.010175532416782618,2012
2012-07-31,0.048612279823514744,0.02532845813174698,2012
2012-08-31,0.03839452556462703,0.026025544690747256,2012
2012-09-28,-0.017342376670380136,-0.016915947757991854,2012
2012-10-31,0.033652681363424614,0.007014877644883604,2012
2012-11-30,-0.005777801216108741,0.010282307151326768,2012
2012-12-31,0.07471875973486303,0.05479265600750827,2012
2013-01-31,-0.00940956574202116,0.01318133889391701,2013
2013-02-28,0.035970776770825726,0.03967203963913761,2013
2013-03-28,-0.004953207526627892,0.016920687394622963,2013
2013-04-30,0.04826866016843036,0.026600366829474406,2013
2013-05-31,-0.0639411778350679,-0.012994067839781272,2013
2013-06-28,0.0941285825584386,0.05522835995467278,2013
2013-07-31,0.0018650708635493474,-0.02691348053178278,2013
2013-08-30,0.06481827325452573,0.03576475361041438,2013
2013-09-30,0.04558543645057495,0.043218903217536776,2013
2013-10-31,0.030697866504740906,0.030105844067958167,2013
2013-11-29,0.02117485758162895,0.026797828600796086,2013
2013-12-31,0.00912151826447802,-0.03352396174525577,2013
2014-01-31,0.09050951975427375,0.046821027006793796,2014
2014-02-28,-0.05796345136697148,0.0052469389781009505,2014
2014-03-31,-0.01436310498367713,0.0022522670847935434,2014
2014-04-30,0.021865055462269058,0.021543210709512782,2014
2014-05-30,0.03749512213078049,0.02360180203153411,2014
2014-06-30,-0.011478458042498543,-0.017066743442836037,2014
2014-07-31,0.0715154575048322,0.042837365547286954,2014
2014-08-29,-0.052410191428086776,-0.01716591455215501,2014
2014-09-30,0.02803507255988865,0.024001958258787523,2014
2014-10-31,0.029313217062731003,0.027953573410198974,2014
2014-11-28,-0.006358139850383276,-0.002429301709124216,2014
2014-12-31,-0.021237535390277937,-0.030075907139377203,2014
2015-01-30,0.06326279973910019,0.06062197579617006,2015
2015-02-27,-0.025480842300812243,-0.013037936408476164,2015
2015-03-31,0.0466603073332129,0.007893736713069775,2015
2015-04-30,-0.01625887689817156,0.013203209399164504,2015
2015-05-29,-0.05420632773878945,-0.01708589930476988,2015
2015-06-30,-0.006348141722764501,0.01871750766750916,2015
2015-07-31,-0.06127093629909709,-0.0603375226593106,2015
2015-08-31,-0.03741398317291357,-0.027571118284330162,2015
2015-09-30,0.0497055653685014,0.0786870695788067,2015
2015-10-30,-0.01651302248440839,0.003938488087296281,2015
2015-11-30,-0.013523116032280348,-0.019876213550533862,2015
2015-12-31,-0.08917322595022419,-0.05498545956672775,2015
2016-01-29,0.013036047307509558,-0.0007841514890493499,2016
2016-02-29,0.10132175251708155,0.06841084266058739,2016
2016-03-31,-0.018842547500123593,0.007752456911296998,2016
2016-04-29,0.027559735745540777,0.01807923463410005,2016
2016-05-31,-0.0325650592524947,-0.0001500302010484537,2016
2016-06-30,0.07358435495426671,0.03845890499199308,2016
2016-07-29,0.013922448660349807,0.0036897479717227255,2016
2016-08-31,0.026229139955581855,0.001609297963371822,2016
2016-09-30,-0.05840023889597385,-0.01758587488840755,2016
2016-10-31,0.13774132411439616,0.044502019254316585,2016
2016-11-30,0.001142353920521723,0.018039625444510345,2016
2016-12-30,0.019595996966703003,0.020683567059157807,2016
2017-01-31,0.01798009336372334,0.03754394855565954,2017
2017-02-28,-0.005712996396386901,0.0016474015055420845,2017
2017-03-31,-0.0011945537372004796,0.011338664343132653,2017
2017-04-28,0.02535748820896749,0.013372779162446814,2017
2017-05-31,0.009400943566434035,0.0066161638379392375,2017
2017-06-30,0.019849038247615483,0.020554854349824042,2017
2017-07-31,-0.035942477489069175,0.0035510882084995614,2017
2017-08-31,0.04395031351575987,0.02289414094518781,2017
2017-09-29,-0.049073079363014235,0.024813993628160884,2017
2017-10-31,0.04189851482258561,0.032556260216786835,2017
2017-11-30,0.0008399524848465536,0.011869455442126406,2017
2017-12-29,0.021062835242573477,0.05884043545260633,2017
2018-01-31,-0.043675209008329184,-0.035123603671475365,2018
2018-02-28,-0.04824290238049709,-0.023860032818565795,2018
2018-03-29,-0.0007148607582850729,0.003864809613274814,2018
2018-04-30,0.0538566936380598,0.025454354421158388,2018
2018-05-31,0.023065342925169652,0.005578025496171295,2018
2018-06-29,0.014576648883631091,0.035345141410821374,2018
2018-07-31,0.0414729976341101,0.03604289818270671,2018
2018-08-31,0.0019297625312609734,0.003548670483126054,2018
2018-09-28,-0.09984513145017355,-0.07159878405288324,2018
2018-10-31,0.018151132525070633,0.01913347738509717,2018
2018-11-30,-0.09150157897179254,-0.09231421288763932,2018
2018-12-31,0.12341122174466479,0.08413451678333671,2018
2019-01-31,0.017598541262621056,0.035034461636616096,2019
2019-02-28,0.03814760721295773,0.014549347824251829,2019
2019-03-29,0.03356027213066433,0.042667397218624975,2019
2019-04-30,-0.10321075876848217,-0.06604670154155601,2019
2019-05-31,0.07332970787228334,0.07106755143762056,2019
2019-06-28,0.01568065378206343,0.015409443161977354,2019
2019-07-31,-0.03022002354175619,-0.021338703894400075,2019
2019-08-30,-0.02300912701563424,0.016510013594797597,2019
2019-09-30,0.02895034432617245,0.022456472218667874,2019
2019-10-31,0.07082401770913259,0.03956989114704226,2019
2019-11-29,0.020261004743238085,0.028223086478404644,2019
2019-12-31,-0.00543817918032622,0.001896999799443703,2019
2020-01-31,-0.04117504371697394,-0.08001265155445962,2020
2020-02-28,-0.10554937629545912,-0.12705718438560143,2020
2020-03-31,0.1591876674060419,0.1343520139823931,2020
2020-04-30,0.04751974177893581,0.053564290400527945,2020
2020-05-29,0.08255638720602121,0.023695633397980316,2020
2020-06-30,-0.005810114786366898,0.05944561298791881,2020
2020-07-31,0.21371390244262511,0.07741232646784323,2020
2020-08-31,0.0009463960215208048,-0.036616655476829546,2020
2020-09-30,-0.0432818315440872,-0.02318441634707482,2020
2020-10-30,0.17920635518995628,0.11987311729973033,2020
2020-11-30,0.08184045799399656,0.044140979285167734,2020
2020-12-31,0.039061014867532544,-0.004894656078489557,2020
2021-01-29,-0.030713741988901366,0.025834328424387373,2021
2021-02-26,-0.052942826989227795,0.03353495989966292,2021
2021-03-31,0.053677546199486226,0.05251080089855894,2021
2021-04-30,0.024897361703224225,0.002946332319323878,2021
2021-05-28,0.04431895024565907,0.027008250178115537,2021
2021-06-30,-0.0029358887482449996,0.01840951918045767,2021
2021-07-30,0.04172685961258964,0.029024255499047802,2021
2021-08-31,-0.02463346298178198,-0.04509061545552418,2021
2021-09-30,0.08603938805092483,0.06835357392028388,2021
2021-10-29,-0.05538572242998175,-0.012354910307769154,2021
2021-11-30,-0.05720966212084384,0.03452072878408341,2021
2021-12-31,-0.09763476439590375,-0.057081369477955946,2021
2022-01-31,-0.013716502235960007,-0.024384104910327466,2022
2022-02-28,0.024715259356752357,0.033608883536108164,2022
2022-03-31,-0.1667816000482928,-0.09256905958697062,2022
2022-04-29,0.0196892942727138,-0.002302885843772565,2022
2022-05-31,-0.10113744674661981,-0.08326374462330233,2022
2022-06-30,0.1413792995013001,0.09578680296690267,2022
2022-07-29,-0.03948148706677818,-0.03720915603244058,2022
2022-08-31,-0.08035665000208322,-0.09060143112622249,2022
2022-09-30,0.07963760491102269,0.07972071435890257,2022
2022-10-31,0.08908379577116282,0.051854475363991355,2022
2022-11-30,-0.054864045683556226,-0.06051062403089913,2022
2022-12-30,0.18948698006909126,0.0667134364295063,2022
2023-01-31,0.001764098044588213,-0.022291356058107177,2023
2023-02-28,0.03436224419959128,0.033341391580381546,2023
2023-03-31,0.01286004031667679,0.011622047812869827,2023
2023-04-28,0.18165112614492154,0.007664292128476788,2023
2023-05-31,0.08561989140449798,0.06831981811864347,2023
2023-06-30,0.052561176709919555,0.035311244659540594,2023
2023-07-31,-0.036561106602215766,-0.01730556452833931,2023
2023-08-31,-0.06323697542900258,-0.047241490420624394,2023
2023-09-29,-0.040302259616665385,-0.02492324021272161,2023
2023-10-31,0.13205696970485792,0.0926663193820266,2023
2023-11-30,0.09184278662791644,0.0492037631177523,2023
2023-12-29,0.016330273213371507,0.014557354915301676,2023
2024-01-31,0.076390651271456,0.05504154348415248,2024
2024-02-29,0.08992567625234524,0.03276096059177169,2024
2024-03-28,-0.013181352509254248,-0.040683983964839965,2024
2024-04-30,0.12335328667515885,0.047757183674593126,2024
2024-05-31,0.009903027250349902,0.03417636320616181,2024
2024-06-28,0.008120563366079874,0.013554578147688914,2024
2024-07-31,0.010741129441040834,0.0223767398305628,2024
2024-08-30,0.05452233239365577,0.021886535287879785,2024
2024-09-30,0.05294184276800442,-0.0063387562501749884,2024
2024-10-31,0.08100196236932908,0.06726417054402659,2024
2024-11-29,-0.04057997090222265,-0.026326940169548126,2024
2024-12-31,0.05351658919015547,0.03197096026301305,2024
2025-01-31,-0.035981985926266474,-0.019625234157480673,2025
2025-02-28,-0.10367389291872262,-0.0599579473730804,2025
2025-03-31,0.06407160166738379,-0.0041064226428251275,2025
2025-04-30,0.08819652432659779,0.06453758927808287,2025
2025-05-30,0.062324506102765076,0.05212040558298125,2025
2025-06-30,0.030877275610787187,0.024198496886127147,2025
2025-07-31,-0.02197086203352206,0.020272664209341977,2025
2025-08-29,0.054034685061563115,0.0383310038173313,2025
2025-09-30,0.0034716989815259383,0.023981095279364942,2025
2025-10-31,-0.04255443695479266,0.000718169763406706,2025
2025-11-28,-0.03155538318582872,-0.000443946754487294,2025
