combo,n_features,fold,hmm_seed,n_xgb_seeds,fee,val_sharpe,n_val_months,hmm_elapsed_sec,xgb_elapsed_sec
DD+CS+SKEW,3,4,0,5,0.001,0.1612279341361791,24,57.97992515563965,74.30350279808044
DD+CS+SKEW,3,4,1,5,0.001,0.20465116076303477,24,59.38299107551575,76.43180298805237
DD+CS+SKEW,3,4,2,5,0.001,1.31865519780404,24,62.444838762283325,76.43638515472412
DD+CS+SKEW,3,5,0,5,0.001,0.6661616456370725,24,74.91809606552124,85.38085103034973
DD+LVIX+DISP,3,1,0,5,0.001,0.8865357671312654,24,31.690542936325073,41.163875102996826
DD+CS+SKEW,3,5,1,5,0.001,0.11282214352679942,24,74.63476490974426,84.99140501022339
DD+CS+SKEW,3,5,2,5,0.001,0.660636473466546,24,76.93081307411194,83.62480425834656
DD+LVIX+DISP,3,1,1,5,0.001,0.5001723847189228,24,31.14990782737732,42.15383815765381
DD+LVIX+DISP,3,1,2,5,0.001,0.9449109169930404,24,31.06193494796753,41.40436506271362
DD+LVIX+DISP,3,2,0,5,0.001,0.3867574997401277,24,39.149107217788696,47.80849289894104
DD+LVIX+DISP,3,2,1,5,0.001,0.32595752621796764,24,38.846330881118774,49.620250940322876
DD+LVIX+DISP,3,2,2,5,0.001,0.34756182449643064,24,38.865805864334106,50.25861406326294
DD+LVIX+DISP,3,3,0,5,0.001,-0.4903748977367979,24,47.91533899307251,60.27284598350525
DD+LVIX+DISP,3,3,1,5,0.001,-0.19857126324328872,24,47.096293210983276,58.612842321395874
DD+LVIX+DISP,3,3,2,5,0.001,-0.5569122538935675,24,47.4646520614624,57.05251693725586
DD+LVIX+DISP,3,4,0,5,0.001,1.0504506287231024,24,55.358763694763184,65.49242615699768
DD+LVIX+DISP,3,4,1,5,0.001,0.8754398281198484,24,55.12518119812012,69.8261308670044
DD+LVIX+DISP,3,4,2,5,0.001,1.0064119884317841,24,54.86723017692566,69.53906679153442
DD+LVIX+DISP,3,5,0,5,0.001,0.5774505318531618,24,65.1985092163086,81.05731391906738
DD+LVIX+DISP,3,5,1,5,0.001,0.6742866608969762,24,65.16155409812927,82.15228390693665
DD+LVIX+REL_N,3,1,0,5,0.001,2.303603570760929,24,29.938348054885864,36.74110198020935
DD+LVIX+DISP,3,5,2,5,0.001,0.4280049512808924,24,65.32739400863647,81.97934985160828
DD+LVIX+REL_N,3,1,1,5,0.001,1.032196381003339,24,29.468501091003418,37.661447048187256
DD+LVIX+REL_N,3,1,2,5,0.001,0.7317555505355549,24,29.055123329162598,37.62296390533447
DD+LVIX+REL_N,3,2,0,5,0.001,-0.13150124482520192,24,38.48621606826782,45.88239574432373
DD+LVIX+REL_N,3,2,1,5,0.001,0.2657563418719921,24,38.53859782218933,47.783833265304565
DD+LVIX+REL_N,3,2,2,5,0.001,0.9757743775241497,24,38.590394020080566,45.363518953323364
DD+LVIX+REL_N,3,3,0,5,0.001,-0.27369260526007266,24,47.66883373260498,58.483747243881226
DD+LVIX+REL_N,3,3,1,5,0.001,-0.25702356211009686,24,47.49315404891968,58.8235080242157
DD+LVIX+REL_N,3,3,2,5,0.001,-0.4241210888950095,24,47.09393000602722,59.535953760147095
DD+LVIX+REL_N,3,4,0,5,0.001,0.8854327319084456,24,56.1747350692749,65.17272591590881
DD+LVIX+REL_N,3,4,1,5,0.001,0.9978228785357128,24,56.056257009506226,66.8336570262909
DD+LVIX+REL_N,3,4,2,5,0.001,1.0837103648708104,24,56.4400098323822,65.80263304710388
DD+LVIX+REL_N,3,5,0,5,0.001,-0.18863661208707092,24,65.2589430809021,79.36949610710144
DD+LVIX+TERM,3,1,0,5,0.001,0.23277789868711732,24,28.77618384361267,36.38018608093262
DD+LVIX+REL_N,3,5,2,5,0.001,0.20076230395334166,24,65.121022939682,80.51248407363892
DD+LVIX+REL_N,3,5,1,5,0.001,0.39442873738260087,24,65.10659193992615,80.9266209602356
DD+LVIX+TERM,3,1,1,5,0.001,-0.6611232168035678,24,28.829880952835083,37.84932518005371
DD+LVIX+TERM,3,1,2,5,0.001,0.36651390452288984,24,28.887798070907593,37.735538959503174
DD+LVIX+TERM,3,2,0,5,0.001,-0.4903426135044554,24,38.11355233192444,46.08744764328003
DD+LVIX+TERM,3,2,1,5,0.001,-0.6597855788520445,24,38.29524230957031,45.99008393287659
DD+LVIX+TERM,3,2,2,5,0.001,-0.022284802226373635,24,37.9084837436676,48.79185199737549
DD+LVIX+TERM,3,3,0,5,0.001,-0.5339662242831862,24,47.21903896331787,59.50419878959656
DD+LVIX+TERM,3,3,1,5,0.001,0.01361911149924561,24,47.26292085647583,60.63364624977112
DD+LVIX+TERM,3,3,2,5,0.001,-0.01401412628442657,24,47.53285574913025,61.23937106132507
DD+LVIX+TERM,3,4,0,5,0.001,0.8112129988666134,24,57.77756214141846,65.01334691047668
DD+LVIX+TERM,3,4,1,5,0.001,1.0456235855628617,24,57.58952283859253,67.14513897895813
DD+LVIX+TERM,3,4,2,5,0.001,0.9405709127864512,24,58.13620924949646,67.8915958404541
DD+LVIX+TERM,3,5,0,5,0.001,0.30141176990073765,24,64.74156475067139,79.88899302482605
DD+LVIX+SKEW,3,1,0,5,0.001,0.5947695554807699,24,28.780146837234497,36.64763283729553
DD+LVIX+TERM,3,5,1,5,0.001,0.9082840348207448,24,65.61634397506714,80.35389804840088
DD+LVIX+TERM,3,5,2,5,0.001,0.1331719564360332,24,65.52579712867737,79.41917085647583
DD+LVIX+SKEW,3,1,1,5,0.001,-0.3142546661428261,24,29.580430269241333,36.19013285636902
DD+LVIX+SKEW,3,1,2,5,0.001,1.0413661142353816,24,29.62360119819641,34.350032329559326
DD+LVIX+SKEW,3,2,0,5,0.001,0.9697760002439788,24,37.244850873947144,47.117074966430664
DD+LVIX+SKEW,3,2,1,5,0.001,0.7768949836087707,24,37.68190598487854,45.94728207588196
DD+LVIX+SKEW,3,2,2,5,0.001,0.8381838206608576,24,38.21152400970459,48.580379009246826
DD+LVIX+SKEW,3,3,0,5,0.001,-0.37258299041708653,24,47.385514974594116,58.39300203323364
DD+LVIX+SKEW,3,3,1,5,0.001,-0.4011467048928643,24,46.97977805137634,57.48311710357666
DD+LVIX+SKEW,3,3,2,5,0.001,-0.2969787929681924,24,46.81726574897766,55.67557716369629
DD+LVIX+SKEW,3,4,0,5,0.001,0.38764951921739554,24,54.76667499542236,66.94386792182922
DD+LVIX+SKEW,3,4,1,5,0.001,0.359535074561316,24,55.226845026016235,67.26286697387695
DD+LVIX+SKEW,3,4,2,5,0.001,0.4572025146251139,24,55.73850083351135,67.51497077941895
DD+LVIX+SKEW,3,5,0,5,0.001,0.8998673853408294,24,66.3714530467987,79.11889314651489
DD+LVIX+SKEW,3,5,1,5,0.001,0.6885287617437735,24,66.40732908248901,78.95881605148315
DD+DISP+REL_N,3,1,0,5,0.001,-0.1848957616970952,24,28.219636917114258,35.961265087127686
DD+LVIX+SKEW,3,5,2,5,0.001,0.9338449452579053,24,65.93622016906738,78.42056894302368
DD+DISP+REL_N,3,1,1,5,0.001,0.4528445603332503,24,28.863803148269653,35.0158851146698
DD+DISP+REL_N,3,1,2,5,0.001,0.04013279073174648,24,29.030888319015503,34.69429302215576
DD+DISP+REL_N,3,2,0,5,0.001,0.11670343130092871,24,36.892284870147705,46.27032709121704
DD+DISP+REL_N,3,2,1,5,0.001,0.7072026186316747,24,37.07345199584961,48.26413106918335
DD+DISP+REL_N,3,2,2,5,0.001,0.22955108888887044,24,36.66762709617615,47.327786922454834
DD+DISP+REL_N,3,3,0,5,0.001,-0.4100946696868738,24,45.99905300140381,57.573240995407104
DD+DISP+REL_N,3,3,1,5,0.001,-0.5715672583580255,24,46.77415227890015,57.345529079437256
DD+DISP+REL_N,3,3,2,5,0.001,-0.5670552325669257,24,47.315924882888794,56.882514238357544
DD+DISP+REL_N,3,4,0,5,0.001,0.6490317414273845,24,55.700775146484375,66.5948338508606
DD+DISP+REL_N,3,4,1,5,0.001,2.100304411787365,24,55.01313805580139,68.68132185935974
DD+DISP+REL_N,3,4,2,5,0.001,0.8314135385760536,24,54.63425016403198,69.40094590187073
DD+DISP+REL_N,3,5,0,5,0.001,0.8280708371226476,24,64.35097479820251,78.84090495109558
DD+DISP+REL_N,3,5,1,5,0.001,0.5977015844794106,24,64.95446133613586,79.59853005409241
DD+DISP+REL_N,3,5,2,5,0.001,0.40127345062326414,24,65.52835297584534,77.82533097267151
DD+DISP+TERM,3,1,0,5,0.001,0.3583857642717022,24,28.81145715713501,35.44305896759033
DD+DISP+TERM,3,1,2,5,0.001,0.10160623491427183,24,28.5961971282959,36.38193893432617
DD+DISP+TERM,3,1,1,5,0.001,0.10209227493953542,24,28.783670902252197,36.950124740600586
DD+DISP+TERM,3,2,0,5,0.001,0.28595063444735613,24,37.67925572395325,45.10428595542908
DD+DISP+TERM,3,2,1,5,0.001,0.4431803203633699,24,37.581737995147705,46.06756591796875
DD+DISP+TERM,3,2,2,5,0.001,0.582705733449958,24,38.092880964279175,46.41976594924927
DD+DISP+TERM,3,3,0,5,0.001,-0.29868491406073194,24,47.15426993370056,57.07586884498596
DD+DISP+TERM,3,3,2,5,0.001,0.22698497260747907,24,47.01846885681152,57.35625505447388
DD+DISP+TERM,3,3,1,5,0.001,-0.38929291369542546,24,46.63188195228577,58.07631587982178
DD+DISP+TERM,3,4,0,5,0.001,0.7275140906961473,24,54.168806076049805,65.10762977600098
DD+DISP+TERM,3,4,1,5,0.001,1.1476469294601201,24,54.7857620716095,64.75860285758972
DD+DISP+TERM,3,4,2,5,0.001,1.8215753897015805,24,55.17165493965149,65.3071608543396
DD+DISP+TERM,3,5,0,5,0.001,0.22222997408248296,24,65.21979999542236,76.68545484542847
DD+DISP+SKEW,3,1,0,5,0.001,0.16040968163801445,24,28.58001208305359,36.19877600669861
DD+DISP+TERM,3,5,2,5,0.001,-0.09999172199746792,24,64.9316828250885,80.07522988319397
DD+DISP+TERM,3,5,1,5,0.001,0.35141515578745575,24,65.40954279899597,79.90063309669495
DD+DISP+SKEW,3,1,1,5,0.001,0.11543918276183678,24,28.709092140197754,36.00580096244812
DD+DISP+SKEW,3,1,2,5,0.001,0.47330155132566815,24,29.605931997299194,34.48919105529785
DD+DISP+SKEW,3,2,0,5,0.001,0.028422874749999695,24,37.14991593360901,45.96809196472168
DD+DISP+SKEW,3,2,1,5,0.001,-0.1669739646349955,24,36.808077812194824,45.76311683654785
DD+DISP+SKEW,3,2,2,5,0.001,0.08918498165195396,24,36.596535205841064,48.53501915931702
DD+DISP+SKEW,3,3,1,5,0.001,-0.4841177716509346,24,46.12845802307129,56.08600401878357
DD+DISP+SKEW,3,3,0,5,0.001,-0.34255408310591384,24,46.471158027648926,57.39881491661072
DD+DISP+SKEW,3,3,2,5,0.001,-0.06912987211928452,24,47.33424925804138,56.298853158950806
DD+DISP+SKEW,3,4,0,5,0.001,1.0429968481122844,24,55.57178807258606,65.13428020477295
DD+DISP+SKEW,3,4,1,5,0.001,0.7437642811315409,24,54.8895480632782,66.8056788444519
DD+DISP+SKEW,3,4,2,5,0.001,1.3754964081568037,24,54.51146912574768,66.43717193603516
DD+DISP+SKEW,3,5,0,5,0.001,0.9431552960757619,24,64.34258008003235,81.78063201904297
DD+DISP+SKEW,3,5,1,5,0.001,0.9685682028687008,24,64.60194396972656,81.82202911376953
DD+REL_N+TERM,3,1,0,5,0.001,0.8186973466462064,24,29.47394609451294,36.4797420501709
DD+DISP+SKEW,3,5,2,5,0.001,0.3265164137090294,24,65.47701501846313,79.6291081905365
DD+REL_N+TERM,3,1,1,5,0.001,0.23904012497812532,24,29.342445850372314,35.855210065841675
DD+REL_N+TERM,3,1,2,5,0.001,0.1092997806370107,24,28.860409021377563,34.58656311035156
DD+REL_N+TERM,3,2,0,5,0.001,0.9815805626964206,24,37.12816119194031,49.076454162597656
DD+REL_N+TERM,3,2,1,5,0.001,0.6175778255494617,24,37.350175857543945,48.049479961395264
DD+REL_N+TERM,3,2,2,5,0.001,-0.6279851086844164,24,37.81585717201233,47.80425190925598
DD+REL_N+TERM,3,3,0,5,0.001,-0.5387503133540178,24,47.20915603637695,59.64506506919861
DD+REL_N+TERM,3,3,1,5,0.001,-0.4355401198521043,24,46.40574789047241,58.928504943847656
DD+REL_N+TERM,3,3,2,5,0.001,0.33131569748590023,24,47.08062195777893,57.119590282440186
DD+REL_N+TERM,3,4,1,5,0.001,1.2224320758334581,24,54.892380237579346,68.2777988910675
DD+REL_N+TERM,3,4,0,5,0.001,0.8705861909725512,24,55.19233417510986,68.75535011291504
DD+REL_N+TERM,3,4,2,5,0.001,0.773499961513837,24,55.63969683647156,67.57669496536255
DD+REL_N+TERM,3,5,0,5,0.001,0.06348583550089115,24,64.44865202903748,79.04911303520203
DD+REL_N+TERM,3,5,1,5,0.001,-0.18033004470075975,24,65.05580735206604,78.54770612716675
DD+REL_N+TERM,3,5,2,5,0.001,-0.05344121080364385,24,64.89290595054626,77.67513680458069
DD+REL_N+SKEW,3,1,1,5,0.001,1.1783378187524147,24,28.40085196495056,37.692781925201416
DD+REL_N+SKEW,3,1,0,5,0.001,0.6421565180678722,24,28.515923976898193,38.25241708755493
DD+REL_N+SKEW,3,1,2,5,0.001,-0.1746917733420709,24,28.128943920135498,36.55562710762024
DD+REL_N+SKEW,3,2,0,5,0.001,0.7680939059409942,24,37.60046100616455,47.41460609436035
DD+REL_N+SKEW,3,2,1,5,0.001,-0.2100492750921292,24,37.18618083000183,47.834909200668335
DD+REL_N+SKEW,3,2,2,5,0.001,-0.2117084907597612,24,37.227354764938354,49.33711099624634
DD+REL_N+SKEW,3,3,0,5,0.001,-0.4752251949961062,24,47.47171211242676,61.8455171585083
DD+REL_N+SKEW,3,3,1,5,0.001,-0.41941078505780016,24,47.88799524307251,61.24311709403992
DD+REL_N+SKEW,3,3,2,5,0.001,-0.36000196042743543,24,47.978018045425415,60.472601890563965
DD+REL_N+SKEW,3,4,0,5,0.001,0.7684069843111797,24,55.30052924156189,63.77299785614014
DD+REL_N+SKEW,3,4,1,5,0.001,0.5388314948677498,24,54.74216675758362,64.34473705291748
DD+REL_N+SKEW,3,4,2,5,0.001,1.0938148305447828,24,55.18064308166504,64.63850474357605
DD+TERM+SKEW,3,1,0,5,0.001,0.4425936906786742,24,29.114686012268066,37.787105083465576
DD+REL_N+SKEW,3,5,0,5,0.001,0.9358705400363085,24,63.81358098983765,83.17527484893799
DD+TERM+SKEW,3,1,1,5,0.001,0.7470250079462843,24,28.93925976753235,37.757946729660034
DD+REL_N+SKEW,3,5,1,5,0.001,0.31244961316971553,24,64.33544564247131,83.25053215026855
DD+REL_N+SKEW,3,5,2,5,0.001,0.09748419569790655,24,64.41246390342712,83.5616819858551
DD+TERM+SKEW,3,1,2,5,0.001,0.8224587346999216,24,28.83924698829651,36.99242424964905
DD+TERM+SKEW,3,2,0,5,0.001,-0.2152323978694706,24,37.191741943359375,45.23328518867493
DD+TERM+SKEW,3,2,2,5,0.001,0.6781023670313326,24,36.80869722366333,46.21998071670532
DD+TERM+SKEW,3,2,1,5,0.001,0.6057915288466651,24,37.06085824966431,48.803022623062134
DD+TERM+SKEW,3,3,0,5,0.001,-0.3521220503701596,24,46.39210915565491,59.75526690483093
DD+TERM+SKEW,3,3,1,5,0.001,-0.26500811681564385,24,46.58815598487854,60.90129518508911
DD+TERM+SKEW,3,3,2,5,0.001,-0.2644994388973014,24,46.057769775390625,59.45223808288574
DD+TERM+SKEW,3,4,0,5,0.001,0.6732627745340486,24,56.01300501823425,67.08546996116638
DD+TERM+SKEW,3,4,1,5,0.001,0.17495763199146475,24,55.4485399723053,69.32995104789734
DD+TERM+SKEW,3,4,2,5,0.001,1.2195268768762604,24,55.452564001083374,68.83427095413208
DD+TERM+SKEW,3,5,0,5,0.001,-0.12144302697887618,24,64.60317993164062,81.10168409347534
DD+TERM+SKEW,3,5,1,5,0.001,0.316308765268437,24,64.62461996078491,82.61124610900879
DD+TERM+SKEW,3,5,2,5,0.001,-0.16880112524764704,24,63.43519568443298,81.67365503311157
DD+VOL+CS+LVIX,4,1,0,5,0.001,1.2437666635187417,24,29.101372957229614,36.26630783081055
DD+VOL+CS+LVIX,4,1,1,5,0.001,0.03201317358944418,24,28.644059896469116,36.327945947647095
DD+VOL+CS+LVIX,4,1,2,5,0.001,0.6385293021181034,24,28.681931018829346,36.66425108909607
DD+VOL+CS+LVIX,4,2,0,5,0.001,0.4930190774063895,24,37.05130100250244,45.78118395805359
DD+VOL+CS+LVIX,4,2,1,5,0.001,0.6283721533067137,24,37.60243797302246,46.48130393028259
DD+VOL+CS+LVIX,4,2,2,5,0.001,0.40473578798704263,24,37.02253317832947,48.20862102508545
DD+VOL+CS+LVIX,4,3,0,5,0.001,-0.4341329919900922,24,46.738699197769165,57.53922891616821
DD+VOL+CS+LVIX,4,3,1,5,0.001,-0.511523380415201,24,46.48178195953369,59.28347110748291
DD+VOL+CS+LVIX,4,3,2,5,0.001,-0.3264225509191853,24,46.65839099884033,59.304481983184814
DD+VOL+CS+LVIX,4,4,0,5,0.001,0.319848268665524,24,55.01269888877869,64.22090435028076
DD+VOL+CS+LVIX,4,4,1,5,0.001,1.648546956482479,24,55.66728496551514,66.56756472587585
DD+VOL+CS+LVIX,4,4,2,5,0.001,0.8615237790724809,24,54.93498110771179,68.8156087398529
DD+VOL+CS+LVIX,4,5,0,5,0.001,0.7094351003459562,24,64.44693970680237,78.47468090057373
DD+VOL+CS+DISP,4,1,0,5,0.001,0.408165413367442,24,28.704682111740112,37.70855498313904
DD+VOL+CS+LVIX,4,5,1,5,0.001,0.2618894280262106,24,64.33371591567993,79.87316679954529
DD+VOL+CS+LVIX,4,5,2,5,0.001,0.20632261044999328,24,64.41979384422302,80.72565507888794
DD+VOL+CS+DISP,4,1,1,5,0.001,0.7366463688608998,24,29.116029024124146,38.51284694671631
DD+VOL+CS+DISP,4,1,2,5,0.001,0.06659426197252422,24,28.67156720161438,38.0491669178009
DD+VOL+CS+DISP,4,2,0,5,0.001,-0.07263015429074807,24,37.306583881378174,46.401756048202515
DD+VOL+CS+DISP,4,2,1,5,0.001,-0.16501108766675998,24,37.43288207054138,45.97139620780945
DD+VOL+CS+DISP,4,2,2,5,0.001,0.5962664350505065,24,36.96558117866516,46.677738904953
DD+VOL+CS+DISP,4,3,0,5,0.001,-0.4322903692896083,24,46.50547194480896,57.62578296661377
DD+VOL+CS+DISP,4,3,1,5,0.001,-0.4496175053124529,24,47.24941897392273,59.50152802467346
DD+VOL+CS+DISP,4,3,2,5,0.001,-0.5317658359288616,24,46.753024101257324,61.08355689048767
DD+VOL+CS+DISP,4,4,0,5,0.001,2.005338511198357,24,55.271726846694946,65.04363489151001
DD+VOL+CS+DISP,4,4,1,5,0.001,1.0133032233179267,24,55.41592216491699,65.74109864234924
DD+VOL+CS+DISP,4,4,2,5,0.001,0.6418792205818666,24,54.93249702453613,68.93551921844482
DD+VOL+CS+DISP,4,5,0,5,0.001,0.5187769444786479,24,64.71403312683105,79.58906865119934
DD+VOL+CS+REL_N,4,1,0,5,0.001,0.4796293976573638,24,29.120689868927002,36.542704820632935
DD+VOL+CS+DISP,4,5,1,5,0.001,0.504558872254732,24,65.79926872253418,79.90239095687866
DD+VOL+CS+DISP,4,5,2,5,0.001,-0.3274512784056414,24,64.98492312431335,80.96404385566711
DD+VOL+CS+REL_N,4,1,1,5,0.001,-0.1344101903411843,24,28.653779983520508,35.880199909210205
DD+VOL+CS+REL_N,4,1,2,5,0.001,0.4597374086355565,24,28.518213748931885,35.723366260528564
DD+VOL+CS+REL_N,4,2,0,5,0.001,0.11152086869342138,24,36.85055899620056,45.17938494682312
DD+VOL+CS+REL_N,4,2,1,5,0.001,-0.1964670733043574,24,37.089356899261475,44.89836597442627
DD+VOL+CS+REL_N,4,2,2,5,0.001,0.27383123590146785,24,37.40970540046692,47.24691081047058
DD+VOL+CS+REL_N,4,3,0,5,0.001,-0.4590404565303137,24,46.71965575218201,58.0644109249115
DD+VOL+CS+REL_N,4,3,1,5,0.001,-0.46254897969437747,24,46.74476194381714,61.19639706611633
DD+VOL+CS+REL_N,4,3,2,5,0.001,-0.47111591528719543,24,46.42267894744873,59.50373816490173
DD+VOL+CS+REL_N,4,4,0,5,0.001,0.6101015689596706,24,54.96997141838074,63.998732566833496
DD+VOL+CS+REL_N,4,4,1,5,0.001,0.8477074247283627,24,54.95765995979309,65.5352611541748
DD+VOL+CS+REL_N,4,4,2,5,0.001,1.1783791890237907,24,55.846786975860596,67.69524312019348
DD+VOL+CS+REL_N,4,5,0,5,0.001,0.3892930543244481,24,64.81604599952698,78.87190794944763
DD+VOL+CS+TERM,4,1,0,5,0.001,0.8250163306534516,24,28.665812015533447,38.024776220321655
DD+VOL+CS+REL_N,4,5,1,5,0.001,0.17027887588568918,24,65.13156986236572,81.19098281860352
DD+VOL+CS+REL_N,4,5,2,5,0.001,1.0934997115859717,24,64.98442673683167,81.86141800880432
DD+VOL+CS+TERM,4,1,1,5,0.001,0.6367621146663079,24,29.716073989868164,36.48800802230835
DD+VOL+CS+TERM,4,1,2,5,0.001,1.0805667469719549,24,29.715501070022583,36.26137018203735
DD+VOL+CS+TERM,4,2,0,5,0.001,0.43534066633347823,24,36.793784856796265,46.18666887283325
DD+VOL+CS+TERM,4,2,1,5,0.001,0.7209441040657741,24,37.123844146728516,44.980292081832886
DD+VOL+CS+TERM,4,2,2,5,0.001,0.5619859354000948,24,37.33646297454834,46.64453411102295
DD+VOL+CS+TERM,4,3,0,5,0.001,-0.17965045959278397,24,46.4982590675354,58.464937925338745
DD+VOL+CS+TERM,4,3,1,5,0.001,-0.21017724496815882,24,46.915642976760864,57.87997221946716
DD+VOL+CS+TERM,4,3,2,5,0.001,-0.33249415129399595,24,47.06600999832153,56.556660890579224
DD+VOL+CS+TERM,4,4,0,5,0.001,0.5064911245437821,24,54.92047309875488,67.4664740562439
DD+VOL+CS+TERM,4,4,1,5,0.001,0.7796465214259389,24,55.61067199707031,67.94321918487549
DD+VOL+CS+TERM,4,4,2,5,0.001,0.7925521930176844,24,55.70714092254639,67.40649127960205
DD+VOL+CS+TERM,4,5,0,5,0.001,0.2617041678779751,24,64.5010941028595,79.56038618087769
DD+VOL+CS+TERM,4,5,1,5,0.001,0.4284341636485004,24,64.91574001312256,79.43222403526306
DD+VOL+CS+SKEW,4,1,0,5,0.001,0.7033267554350995,24,29.00529980659485,36.42727994918823
DD+VOL+CS+TERM,4,5,2,5,0.001,1.2080020365667459,24,66.27168726921082,79.1662209033966
DD+VOL+CS+SKEW,4,1,1,5,0.001,0.23977051052986098,24,28.598835945129395,35.55569505691528
DD+VOL+CS+SKEW,4,1,2,5,0.001,0.6819255874310679,24,28.890214920043945,34.800861835479736
DD+VOL+CS+SKEW,4,2,0,5,0.001,0.3457357712861408,24,37.19314408302307,47.157552003860474
DD+VOL+CS+SKEW,4,2,1,5,0.001,0.9580811722679932,24,37.73733186721802,47.59592080116272
DD+VOL+CS+SKEW,4,2,2,5,0.001,0.4217719536146974,24,38.24324083328247,46.347169160842896
DD+VOL+CS+SKEW,4,3,0,5,0.001,-0.46544246981654813,24,47.89601802825928,57.51681995391846
DD+VOL+CS+SKEW,4,3,1,5,0.001,-0.4167977512443446,24,47.58372521400452,57.90948033332825
DD+VOL+CS+SKEW,4,3,2,5,0.001,-0.34436385749960613,24,47.62157607078552,57.671122312545776
DD+VOL+CS+SKEW,4,4,0,5,0.001,-0.08446632051692245,24,55.162185192108154,67.45337510108948
DD+VOL+CS+SKEW,4,4,1,5,0.001,0.7314309386663955,24,55.33541202545166,67.496013879776
DD+VOL+CS+SKEW,4,4,2,5,0.001,0.60068663728721,24,55.59674787521362,69.08673191070557
DD+VOL+CS+SKEW,4,5,0,5,0.001,0.3627375202032395,24,65.15986132621765,79.83692598342896
DD+VOL+CS+SKEW,4,5,1,5,0.001,0.7484172312351199,24,64.97469282150269,79.8639497756958
DD+VOL+CS+SKEW,4,5,2,5,0.001,0.1688479816929349,24,65.25873613357544,79.99515581130981
DD+VOL+LVIX+DISP,4,1,0,5,0.001,0.5135056662036436,24,28.537365198135376,35.966315031051636
DD+VOL+LVIX+DISP,4,1,1,5,0.001,0.23509157384713042,24,28.594748973846436,35.76759195327759
DD+VOL+LVIX+DISP,4,1,2,5,0.001,0.35991054940498957,24,28.9722580909729,34.20324730873108
DD+VOL+LVIX+DISP,4,2,0,5,0.001,0.31887518317078184,24,37.5704300403595,47.481741189956665
DD+VOL+LVIX+DISP,4,2,1,5,0.001,0.24482478152754675,24,37.40084409713745,48.22499084472656
DD+VOL+LVIX+DISP,4,2,2,5,0.001,0.3067053689906465,24,37.766226053237915,48.074897050857544
DD+VOL+LVIX+DISP,4,3,0,5,0.001,-0.30983363421878,24,46.93634605407715,58.169368267059326
DD+VOL+LVIX+DISP,4,3,1,5,0.001,-0.36562283438407545,24,47.146772146224976,57.158108949661255
DD+VOL+LVIX+DISP,4,3,2,5,0.001,-0.4723096451430517,24,47.973925828933716,55.808709144592285
DD+VOL+LVIX+DISP,4,4,0,5,0.001,0.9527292557252092,24,55.189687967300415,66.58249306678772
DD+VOL+LVIX+DISP,4,4,1,5,0.001,1.239052738720715,24,55.253140926361084,67.7777669429779
DD+VOL+LVIX+DISP,4,4,2,5,0.001,0.7561512398873191,24,55.829962968826294,67.94542002677917
DD+VOL+LVIX+DISP,4,5,0,5,0.001,0.11708709573602832,24,65.2637209892273,79.99936819076538
DD+VOL+LVIX+DISP,4,5,1,5,0.001,0.4680233447931119,24,65.91216206550598,80.13910603523254
DD+VOL+LVIX+DISP,4,5,2,5,0.001,0.5448708954066376,24,66.19901895523071,79.88987112045288
DD+VOL+LVIX+REL_N,4,1,0,5,0.001,0.5686684709699086,24,28.83832335472107,36.50028705596924
DD+VOL+LVIX+REL_N,4,1,1,5,0.001,0.5328453865345361,24,28.67500591278076,35.633655071258545
DD+VOL+LVIX+REL_N,4,1,2,5,0.001,0.6607445171654573,24,29.187877893447876,35.401612997055054
DD+VOL+LVIX+REL_N,4,2,0,5,0.001,0.3763042422443294,24,37.53438401222229,47.075337171554565
DD+VOL+LVIX+REL_N,4,2,1,5,0.001,0.32850563799494875,24,37.42600703239441,46.99084496498108
DD+VOL+LVIX+REL_N,4,2,2,5,0.001,0.2513266822279901,24,37.7324001789093,47.30783176422119
DD+VOL+LVIX+REL_N,4,3,0,5,0.001,-0.4728994591071615,24,47.24928402900696,57.800037145614624
DD+VOL+LVIX+REL_N,4,3,1,5,0.001,-0.7379645281317747,24,46.7910099029541,57.092166900634766
DD+VOL+LVIX+REL_N,4,3,2,5,0.001,-0.5393985504404942,24,47.15339398384094,56.36114525794983
DD+VOL+LVIX+REL_N,4,4,0,5,0.001,0.549396722252142,24,54.29621195793152,64.93632006645203
DD+VOL+LVIX+REL_N,4,4,1,5,0.001,1.3469913609142212,24,54.85784888267517,65.68170714378357
DD+VOL+LVIX+REL_N,4,4,2,5,0.001,0.3715432473729115,24,54.75572085380554,66.28372359275818
DD+VOL+LVIX+REL_N,4,5,0,5,0.001,-0.06292348334251158,24,64.74034190177917,78.57707285881042
DD+VOL+LVIX+REL_N,4,5,1,5,0.001,0.8578371919471469,24,64.9817590713501,78.7849349975586
DD+VOL+LVIX+REL_N,4,5,2,5,0.001,0.2332145511033298,24,65.06070518493652,77.53679513931274
DD+VOL+LVIX+TERM,4,1,0,5,0.001,0.8576698760076454,24,28.47535800933838,36.04898118972778
DD+VOL+LVIX+TERM,4,1,1,5,0.001,0.38346089989639287,24,28.748358249664307,35.421244859695435
DD+VOL+LVIX+TERM,4,1,2,5,0.001,0.9395106028566994,24,29.1873779296875,33.590656042099
